# created from Y0mm_Mean.dat file and invalid data removed,,,
# coordinates converted to meters,,,
# coordinate system and position updated to match global coordinate system,,,
# all data is taken on the Y = 0 mm plane and provided as a mean,,,
# link to original paper: https://doi.org/10.1016/j.jweia.2022.105049,,,
# 2,2,,
# Streamwise Location, Location from wheel centre of rotation, Streamwise velocity, Vertical velocity
# m, m, m/s, m/s
# x, z, Vx, Vz
0.471078,-0.00489982,22.5556,-9.60706
0.469612,-0.00489982,22.5336,-9.48456
0.468146,-0.00489982,22.5121,-9.41766
0.46668,-0.00489982,22.4899,-9.42924
0.465214,-0.00489982,22.4196,-9.45722
0.463748,-0.00489982,22.3243,-9.49932
0.462282,-0.00489982,22.258,-9.56427
0.460816,-0.00489982,22.2415,-9.66462
0.45935,-0.00489982,22.2217,-9.75049
0.457884,-0.00489982,22.194,-9.81796
0.456418,-0.00489982,22.1702,-9.86823
0.454952,-0.00489982,22.1537,-9.94403
0.453486,-0.00489982,22.1269,-10.0226
0.45202,-0.00489982,22.0909,-10.0613
0.450554,-0.00489982,22.0405,-10.0667
0.449088,-0.00489982,21.9846,-10.0479
0.447622,-0.00489982,21.9164,-9.99894
0.446156,-0.00489982,21.858,-9.97266
0.44469,-0.00489982,21.7796,-9.97492
0.443224,-0.00489982,21.7194,-9.98578
0.441757,-0.00489982,21.6774,-9.98991
0.440291,-0.00489982,21.6135,-10.0066
0.438825,-0.00489982,21.4832,-10.0633
0.437359,-0.00489982,21.3398,-10.1738
0.435893,-0.00489982,21.2466,-10.3092
0.434427,-0.00489982,21.2257,-10.404
0.432961,-0.00489982,21.2269,-10.4432
0.431495,-0.00489982,21.1907,-10.4472
0.430029,-0.00489982,21.111,-10.4534
0.428563,-0.00489982,21.0428,-10.4789
0.427097,-0.00489982,21.0084,-10.5147
0.425631,-0.00489982,20.993,-10.5525
0.424165,-0.00489982,20.9704,-10.6123
0.422699,-0.00489982,20.9078,-10.6945
0.421233,-0.00489982,20.7949,-10.7551
0.419767,-0.00489982,20.6445,-10.7755
0.418301,-0.00489982,20.5242,-10.7966
0.416835,-0.00489982,20.4606,-10.8116
0.415369,-0.00489982,20.4006,-10.8188
0.413903,-0.00489982,20.2991,-10.8255
0.412437,-0.00489982,20.1666,-10.8156
0.410971,-0.00489982,20.0417,-10.8071
0.409505,-0.00489982,19.9187,-10.8265
0.408039,-0.00489982,19.7871,-10.866
0.406573,-0.00489982,19.6758,-10.9175
0.405107,-0.00489982,19.6008,-10.9778
0.403641,-0.00489982,19.552,-11.0184
0.402175,-0.00489982,19.5143,-11.0349
0.400709,-0.00489982,19.4626,-11.0687
0.399243,-0.00489982,19.3436,-11.1058
0.397777,-0.00489982,19.18,-11.1298
0.39631,-0.00489982,19.0296,-11.1465
0.394844,-0.00489982,18.8837,-11.1473
0.393378,-0.00489982,18.7547,-11.1152
0.391912,-0.00489982,18.6523,-11.0745
0.390446,-0.00489982,18.5589,-11.0968
0.38898,-0.00489982,18.4149,-11.0932
0.387514,-0.00489982,18.2418,-11.1223
0.386048,-0.00489982,18.0555,-11.1158
0.384582,-0.00489982,17.8882,-11.0406
0.383116,-0.00489982,17.7621,-10.9349
0.38165,-0.00489982,17.6657,-10.8609
0.380184,-0.00489982,17.5546,-10.8529
0.378718,-0.00489982,17.4295,-10.8831
0.377252,-0.00489982,17.2635,-10.9397
0.375786,-0.00489982,17.0534,-11.0047
0.37432,-0.00489982,16.8298,-11.0423
0.372854,-0.00489982,16.5976,-11.0863
0.371388,-0.00489982,16.3838,-11.1596
0.369922,-0.00489982,16.2128,-11.2517
0.368456,-0.00489982,16.0895,-11.3404
0.36699,-0.00489982,15.9527,-11.4093
0.365524,-0.00489982,15.7682,-11.4584
0.364058,-0.00489982,15.5673,-11.466
0.362592,-0.00489982,15.3466,-11.4546
0.361126,-0.00489982,15.1468,-11.4627
0.35966,-0.00489982,14.9757,-11.4854
0.358194,-0.00489982,14.8014,-11.4895
0.356728,-0.00489982,14.6158,-11.4689
0.355262,-0.00489982,14.4314,-11.4406
0.353796,-0.00489982,14.2542,-11.4384
0.35233,-0.00489982,14.0569,-11.4895
0.350864,-0.00489982,13.8514,-11.5175
0.349397,-0.00489982,13.7028,-11.4916
0.347931,-0.00489982,13.5984,-11.4905
0.346465,-0.00489982,13.4451,-11.5302
0.344999,-0.00489982,13.2105,-11.549
0.343533,-0.00489982,12.9368,-11.5636
0.342067,-0.00489982,12.6874,-11.5858
0.340601,-0.00489982,12.4336,-11.6371
0.339135,-0.00489982,12.1809,-11.7326
0.337669,-0.00489982,11.9205,-11.8589
0.336203,-0.00489982,11.6473,-11.9607
0.334737,-0.00489982,11.3703,-12.0015
0.333271,-0.00489982,11.1156,-11.9912
0.331805,-0.00489982,10.8685,-11.9308
0.330339,-0.00489982,10.6271,-11.8668
0.328873,-0.00489982,10.362,-11.8539
0.327407,-0.00489982,10.1231,-11.9022
0.325941,-0.00489982,9.88158,-11.9531
0.324475,-0.00489982,9.65234,-11.9762
0.323009,-0.00489982,9.42493,-11.9776
0.321543,-0.00489982,9.19131,-12.0031
0.320077,-0.00489982,8.92576,-12.0359
0.318611,-0.00489982,8.64473,-12.0888
0.317145,-0.00489982,8.38028,-12.1162
0.315679,-0.00489982,8.1522,-12.1385
0.314213,-0.00489982,7.9717,-12.12
0.312747,-0.00489982,7.81976,-12.1098
0.311281,-0.00489982,7.64129,-12.1104
0.309815,-0.00489982,7.42117,-12.0956
0.308349,-0.00489982,7.1985,-12.0468
0.306883,-0.00489982,6.98486,-12.0295
0.305417,-0.00489982,6.69608,-12.0459
0.30395,-0.00489982,6.35928,-12.1202
0.302484,-0.00489982,5.96011,-12.1699
0.301018,-0.00489982,5.58926,-12.1556
0.299552,-0.00489982,5.26351,-12.0955
0.298086,-0.00489982,4.94962,-12.0379
0.29662,-0.00489982,4.60866,-12.0304
0.295154,-0.00489982,4.27933,-12.0581
0.293688,-0.00489982,3.92937,-12.1103
0.292222,-0.00489982,3.67882,-12.1664
0.290756,-0.00489982,3.43608,-12.1631
0.28929,-0.00489982,3.19327,-12.1593
0.287824,-0.00489982,2.94914,-12.0741
0.286358,-0.00489982,2.73279,-12.105
0.284892,-0.00489982,2.45338,-12.0448
0.283426,-0.00489982,2.1386,-11.9955
0.28196,-0.00489982,1.851,-11.9695
0.280494,-0.00489982,1.55371,-11.9379
0.279028,-0.00489982,1.25703,-11.8767
0.277562,-0.00489982,0.951489,-11.8005
0.276096,-0.00489982,0.627058,-11.7294
0.27463,-0.00489982,0.329954,-11.6908
0.273164,-0.00489982,0.0163592,-11.6793
0.271698,-0.00489982,-0.257052,-11.6756
0.270232,-0.00489982,-0.535687,-11.6593
0.268766,-0.00489982,-0.808647,-11.6327
0.2673,-0.00489982,-1.09735,-11.619
0.265834,-0.00489982,-1.36567,-11.6418
0.264368,-0.00489982,-1.6442,-11.6787
0.262902,-0.00489982,-1.90603,-11.7538
0.261436,-0.00489982,-2.14445,-11.8733
0.25997,-0.00489982,-2.36467,-12.0069
0.258503,-0.00489982,-2.58852,-12.1079
0.257037,-0.00489982,-2.80553,-12.2125
0.255571,-0.00489982,-3.01174,-12.3096
0.254105,-0.00489982,-3.22813,-12.3804
0.252639,-0.00489982,-3.44853,-12.4683
0.251173,-0.00489982,-3.62962,-12.5684
0.249707,-0.00489982,-3.79655,-12.6829
0.248241,-0.00489982,-3.98365,-12.7947
0.246775,-0.00489982,-4.20044,-12.8803
0.245309,-0.00489982,-4.41294,-12.9634
0.243843,-0.00489982,-4.56078,-13.0907
0.242377,-0.00489982,-4.66761,-13.2561
0.240911,-0.00489982,-4.75658,-13.4217
0.239445,-0.00489982,-4.88771,-13.614
0.237979,-0.00489982,-5.03646,-13.7681
0.236513,-0.00489982,-5.18445,-13.9156
0.235047,-0.00489982,-5.30381,-14.0713
0.233581,-0.00489982,-5.40706,-14.2052
0.232115,-0.00489982,-5.47048,-14.3238
0.230649,-0.00489982,-5.52656,-14.3956
0.229183,-0.00489982,-5.55855,-14.5009
0.227717,-0.00489982,-5.56121,-14.6145
0.226251,-0.00489982,-5.56811,-14.7589
0.224785,-0.00489982,-5.55141,-14.8812
0.223319,-0.00489982,-5.47499,-14.9667
0.221853,-0.00489982,-5.37067,-15.0185
0.220387,-0.00489982,-5.30215,-15.0546
0.218921,-0.00489982,-5.25832,-15.11
0.217455,-0.00489982,-5.20905,-15.1943
0.215989,-0.00489982,-5.1311,-15.2845
0.214523,-0.00489982,-5.00741,-15.4139
0.213056,-0.00489982,-4.89602,-15.5792
0.21159,-0.00489982,-4.78942,-15.7437
0.210124,-0.00489982,-4.63638,-15.8794
0.208658,-0.00489982,-4.46883,-15.9555
0.207192,-0.00489982,-4.25852,-16.0386
0.205726,-0.00489982,-4.03633,-16.1036
0.20426,-0.00489982,-3.79601,-16.1092
0.202794,-0.00489982,-3.57516,-16.1179
0.201328,-0.00489982,-3.34849,-16.1236
0.199862,-0.00489982,-3.12601,-16.0943
0.198396,-0.00489982,-2.86516,-16.0235
0.19693,-0.00489982,-2.58743,-15.9247
0.195464,-0.00489982,-2.34004,-15.817
0.193998,-0.00489982,-2.08796,-15.659
0.192532,-0.00489982,-1.83247,-15.4199
0.191066,-0.00489982,-1.55532,-15.1073
0.1896,-0.00489982,-1.32098,-14.7451
0.188134,-0.00489982,-1.09655,-14.2719
0.186668,-0.00489982,-0.79314,-13.6419
0.185202,-0.00489982,-0.46828,-12.8875
0.183736,-0.00489982,-0.282281,-12.3962
0.18227,-0.00489982,-0.141167,-11.8409
0.180804,-0.00489982,-0.021276,-11.0917
0.179338,-0.00489982,0.225911,-9.02533
0.177872,-0.00489982,0.255191,-8.25854
0.554642,-0.00636585,23.9972,-7.73879
0.553176,-0.00636585,23.9902,-7.66919
0.55171,-0.00636585,23.9374,-7.82905
0.550244,-0.00636585,23.9897,-7.98102
0.548778,-0.00636585,24.0217,-8.06427
0.547312,-0.00636585,24.0692,-8.06956
0.545846,-0.00636585,24.0819,-8.08919
0.54438,-0.00636585,24.0186,-8.15129
0.542914,-0.00636585,23.978,-8.16278
0.541448,-0.00636585,23.943,-8.17782
0.539982,-0.00636585,23.8935,-8.1714
0.538516,-0.00636585,23.7972,-8.22686
0.53705,-0.00636585,23.6623,-8.29709
0.535584,-0.00636585,23.5625,-8.38176
0.534118,-0.00636585,23.5365,-8.47898
0.532651,-0.00636585,23.5879,-8.54325
0.531185,-0.00636585,23.6735,-8.56546
0.529719,-0.00636585,23.6783,-8.52249
0.528253,-0.00636585,23.665,-8.49195
0.526787,-0.00636585,23.6914,-8.45095
0.525321,-0.00636585,23.6711,-8.4694
0.523855,-0.00636585,23.6546,-8.51702
0.522389,-0.00636585,23.611,-8.568
0.520923,-0.00636585,23.5466,-8.64084
0.519457,-0.00636585,23.539,-8.72917
0.517991,-0.00636585,23.5294,-8.78875
0.516525,-0.00636585,23.5209,-8.8465
0.515059,-0.00636585,23.5402,-8.90508
0.513593,-0.00636585,23.5857,-8.90581
0.512127,-0.00636585,23.64,-8.87407
0.510661,-0.00636585,23.624,-8.90351
0.509195,-0.00636585,23.546,-8.96788
0.507729,-0.00636585,23.4699,-9.01664
0.506263,-0.00636585,23.4318,-9.01069
0.504797,-0.00636585,23.3929,-9.01249
0.503331,-0.00636585,23.3939,-8.99948
0.501865,-0.00636585,23.4226,-8.98241
0.500399,-0.00636585,23.4401,-8.97394
0.498933,-0.00636585,23.3944,-8.97573
0.497467,-0.00636585,23.3233,-9.00843
0.496001,-0.00636585,23.2637,-9.06539
0.494535,-0.00636585,23.2029,-9.11285
0.493069,-0.00636585,23.1178,-9.16
0.491603,-0.00636585,23.0463,-9.23248
0.490137,-0.00636585,23.0023,-9.33623
0.488671,-0.00636585,22.9681,-9.4103
0.487204,-0.00636585,22.8824,-9.42234
0.485738,-0.00636585,22.7935,-9.42197
0.484272,-0.00636585,22.718,-9.4649
0.482806,-0.00636585,22.6907,-9.50748
0.48134,-0.00636585,22.6688,-9.49982
0.479874,-0.00636585,22.6089,-9.47844
0.478408,-0.00636585,22.5593,-9.52926
0.476942,-0.00636585,22.5312,-9.6162
0.475476,-0.00636585,22.4977,-9.68062
0.47401,-0.00636585,22.4679,-9.67047
0.472544,-0.00636585,22.4329,-9.60837
0.471078,-0.00636585,22.402,-9.53203
0.469612,-0.00636585,22.3763,-9.46085
0.468146,-0.00636585,22.3666,-9.44624
0.46668,-0.00636585,22.355,-9.49788
0.465214,-0.00636585,22.2992,-9.54123
0.463748,-0.00636585,22.2071,-9.58052
0.462282,-0.00636585,22.1468,-9.63066
0.460816,-0.00636585,22.1375,-9.71879
0.45935,-0.00636585,22.1112,-9.78054
0.457884,-0.00636585,22.0584,-9.83193
0.456418,-0.00636585,22.0393,-9.90351
0.454952,-0.00636585,22.0287,-9.98175
0.453486,-0.00636585,21.9956,-10.0686
0.45202,-0.00636585,21.9399,-10.1042
0.450554,-0.00636585,21.8865,-10.087
0.449088,-0.00636585,21.8339,-10.0463
0.447622,-0.00636585,21.7681,-10.0163
0.446156,-0.00636585,21.7086,-10.0082
0.44469,-0.00636585,21.6441,-10.0038
0.443224,-0.00636585,21.5868,-10.0015
0.441757,-0.00636585,21.5425,-10.0107
0.440291,-0.00636585,21.49,-10.0286
0.438825,-0.00636585,21.3843,-10.0897
0.437359,-0.00636585,21.2654,-10.2031
0.435893,-0.00636585,21.1923,-10.3317
0.434427,-0.00636585,21.1599,-10.4247
0.432961,-0.00636585,21.1298,-10.4791
0.431495,-0.00636585,21.058,-10.519
0.430029,-0.00636585,20.9649,-10.548
0.428563,-0.00636585,20.8928,-10.5871
0.427097,-0.00636585,20.8522,-10.6363
0.425631,-0.00636585,20.8317,-10.6858
0.424165,-0.00636585,20.8125,-10.7384
0.422699,-0.00636585,20.7874,-10.7924
0.421233,-0.00636585,20.6888,-10.815
0.419767,-0.00636585,20.524,-10.8058
0.418301,-0.00636585,20.4049,-10.8107
0.416835,-0.00636585,20.3139,-10.84
0.415369,-0.00636585,20.2393,-10.8593
0.413903,-0.00636585,20.1544,-10.863
0.412437,-0.00636585,20.0459,-10.846
0.410971,-0.00636585,19.9317,-10.8385
0.409505,-0.00636585,19.8096,-10.8518
0.408039,-0.00636585,19.6768,-10.8937
0.406573,-0.00636585,19.5669,-10.9541
0.405107,-0.00636585,19.4983,-11.0199
0.403641,-0.00636585,19.4528,-11.0715
0.402175,-0.00636585,19.4082,-11.1015
0.400709,-0.00636585,19.3379,-11.1559
0.399243,-0.00636585,19.2296,-11.1864
0.397777,-0.00636585,19.0976,-11.1784
0.39631,-0.00636585,18.9597,-11.1787
0.394844,-0.00636585,18.8074,-11.1716
0.393378,-0.00636585,18.6548,-11.1427
0.391912,-0.00636585,18.5391,-11.1508
0.390446,-0.00636585,18.425,-11.1638
0.38898,-0.00636585,18.2816,-11.1581
0.387514,-0.00636585,18.1177,-11.1718
0.386048,-0.00636585,17.9289,-11.1405
0.384582,-0.00636585,17.7521,-11.0496
0.383116,-0.00636585,17.6226,-10.9503
0.38165,-0.00636585,17.5142,-10.885
0.380184,-0.00636585,17.3848,-10.8794
0.378718,-0.00636585,17.2288,-10.92
0.377252,-0.00636585,17.0448,-10.9745
0.375786,-0.00636585,16.8364,-11.0225
0.37432,-0.00636585,16.6253,-11.0531
0.372854,-0.00636585,16.4225,-11.0946
0.371388,-0.00636585,16.239,-11.1641
0.369922,-0.00636585,16.0873,-11.2598
0.368456,-0.00636585,15.9548,-11.3553
0.36699,-0.00636585,15.8097,-11.4229
0.365524,-0.00636585,15.6335,-11.4589
0.364058,-0.00636585,15.4608,-11.4484
0.362592,-0.00636585,15.2775,-11.4242
0.361126,-0.00636585,15.0956,-11.4507
0.35966,-0.00636585,14.9229,-11.5031
0.358194,-0.00636585,14.7408,-11.5394
0.356728,-0.00636585,14.5406,-11.5395
0.355262,-0.00636585,14.3417,-11.5199
0.353796,-0.00636585,14.1707,-11.4987
0.35233,-0.00636585,14.0098,-11.5017
0.350864,-0.00636585,13.8188,-11.4978
0.349397,-0.00636585,13.6333,-11.4836
0.347931,-0.00636585,13.4885,-11.4751
0.346465,-0.00636585,13.3022,-11.4956
0.344999,-0.00636585,13.0452,-11.5322
0.343533,-0.00636585,12.7855,-11.5497
0.342067,-0.00636585,12.5225,-11.5613
0.340601,-0.00636585,12.2978,-11.586
0.339135,-0.00636585,12.0976,-11.6768
0.337669,-0.00636585,11.8865,-11.813
0.336203,-0.00636585,11.6356,-11.9557
0.334737,-0.00636585,11.3546,-12.0018
0.333271,-0.00636585,11.0646,-11.9679
0.331805,-0.00636585,10.7859,-11.877
0.330339,-0.00636585,10.5121,-11.7761
0.328873,-0.00636585,10.279,-11.7374
0.327407,-0.00636585,10.0353,-11.7599
0.325941,-0.00636585,9.79649,-11.812
0.324475,-0.00636585,9.58804,-11.8329
0.323009,-0.00636585,9.39334,-11.83
0.321543,-0.00636585,9.16983,-11.8541
0.320077,-0.00636585,8.90443,-11.9027
0.318611,-0.00636585,8.62069,-11.9574
0.317145,-0.00636585,8.33724,-11.9646
0.315679,-0.00636585,8.14507,-11.9666
0.314213,-0.00636585,8.00988,-11.971
0.312747,-0.00636585,7.86831,-12.0069
0.311281,-0.00636585,7.69562,-12.0418
0.309815,-0.00636585,7.46134,-12.0221
0.308349,-0.00636585,7.23088,-11.9466
0.306883,-0.00636585,6.98955,-11.9106
0.305417,-0.00636585,6.67321,-11.9322
0.30395,-0.00636585,6.30478,-11.9971
0.302484,-0.00636585,5.8967,-12.0014
0.301018,-0.00636585,5.47581,-11.9621
0.299552,-0.00636585,5.09745,-11.9202
0.298086,-0.00636585,4.75756,-11.9107
0.29662,-0.00636585,4.46504,-11.9153
0.295154,-0.00636585,4.17724,-11.9638
0.293688,-0.00636585,3.92426,-12.0231
0.292222,-0.00636585,3.70899,-12.0637
0.290756,-0.00636585,3.47525,-12.0551
0.28929,-0.00636585,3.20382,-12.0194
0.287824,-0.00636585,2.9257,-11.8961
0.286358,-0.00636585,2.69325,-11.8817
0.284892,-0.00636585,2.42909,-11.8221
0.283426,-0.00636585,2.13227,-11.7894
0.28196,-0.00636585,1.84207,-11.7814
0.280494,-0.00636585,1.57271,-11.7668
0.279028,-0.00636585,1.31495,-11.7113
0.277562,-0.00636585,1.01049,-11.6219
0.276096,-0.00636585,0.684239,-11.5469
0.27463,-0.00636585,0.372392,-11.4917
0.273164,-0.00636585,0.0547716,-11.454
0.271698,-0.00636585,-0.237103,-11.4381
0.270232,-0.00636585,-0.505158,-11.4355
0.268766,-0.00636585,-0.74886,-11.4048
0.2673,-0.00636585,-1.0059,-11.3781
0.265834,-0.00636585,-1.25095,-11.4165
0.264368,-0.00636585,-1.50193,-11.4639
0.262902,-0.00636585,-1.76365,-11.5605
0.261436,-0.00636585,-1.99766,-11.6816
0.25997,-0.00636585,-2.22484,-11.792
0.258503,-0.00636585,-2.44024,-11.8696
0.257037,-0.00636585,-2.65097,-11.9922
0.255571,-0.00636585,-2.8469,-12.0965
0.254105,-0.00636585,-3.05697,-12.1732
0.252639,-0.00636585,-3.26712,-12.2626
0.251173,-0.00636585,-3.45965,-12.3729
0.249707,-0.00636585,-3.65363,-12.4968
0.248241,-0.00636585,-3.85989,-12.6084
0.246775,-0.00636585,-4.07832,-12.7001
0.245309,-0.00636585,-4.2835,-12.7894
0.243843,-0.00636585,-4.45055,-12.8962
0.242377,-0.00636585,-4.56341,-13.0562
0.240911,-0.00636585,-4.64686,-13.2402
0.239445,-0.00636585,-4.75662,-13.4108
0.237979,-0.00636585,-4.88755,-13.5596
0.236513,-0.00636585,-5.02839,-13.7078
0.235047,-0.00636585,-5.16972,-13.857
0.233581,-0.00636585,-5.28047,-13.9799
0.232115,-0.00636585,-5.36007,-14.1176
0.230649,-0.00636585,-5.42019,-14.1993
0.229183,-0.00636585,-5.44799,-14.3154
0.227717,-0.00636585,-5.47682,-14.4628
0.226251,-0.00636585,-5.46602,-14.638
0.224785,-0.00636585,-5.45121,-14.7453
0.223319,-0.00636585,-5.38953,-14.8264
0.221853,-0.00636585,-5.31656,-14.8744
0.220387,-0.00636585,-5.27395,-14.921
0.218921,-0.00636585,-5.2317,-14.9958
0.217455,-0.00636585,-5.17055,-15.1017
0.215989,-0.00636585,-5.06696,-15.2098
0.214523,-0.00636585,-4.95829,-15.284
0.213056,-0.00636585,-4.8421,-15.4384
0.21159,-0.00636585,-4.75545,-15.5977
0.210124,-0.00636585,-4.64303,-15.7746
0.208658,-0.00636585,-4.4748,-15.8734
0.207192,-0.00636585,-4.29938,-15.9703
0.205726,-0.00636585,-4.09421,-16.047
0.20426,-0.00636585,-3.85226,-16.0327
0.202794,-0.00636585,-3.598,-16.0304
0.201328,-0.00636585,-3.35026,-16.0317
0.199862,-0.00636585,-3.11651,-16.0226
0.198396,-0.00636585,-2.88636,-15.9864
0.19693,-0.00636585,-2.62753,-15.8971
0.195464,-0.00636585,-2.37133,-15.769
0.193998,-0.00636585,-2.14117,-15.5907
0.192532,-0.00636585,-1.87642,-15.355
0.191066,-0.00636585,-1.61614,-15.0582
0.1896,-0.00636585,-1.37974,-14.6994
0.188134,-0.00636585,-1.14561,-14.2275
0.186668,-0.00636585,-0.858369,-13.6121
0.185202,-0.00636585,-0.546963,-12.8652
0.183736,-0.00636585,-0.338897,-12.3277
0.18227,-0.00636585,-0.185086,-11.7025
0.180804,-0.00636585,-0.0602826,-10.9495
0.179338,-0.00636585,0.168108,-8.91996
0.177872,-0.00636585,0.196499,-8.1621
0.554642,-0.00783189,23.9156,-7.76268
0.553176,-0.00783189,23.8996,-7.75153
0.55171,-0.00783189,23.8761,-7.86239
0.550244,-0.00783189,23.9242,-8.00005
0.548778,-0.00783189,23.9864,-8.09784
0.547312,-0.00783189,24.0364,-8.12985
0.545846,-0.00783189,24.0212,-8.17707
0.54438,-0.00783189,23.9659,-8.21559
0.542914,-0.00783189,23.9103,-8.23773
0.541448,-0.00783189,23.9039,-8.2199
0.539982,-0.00783189,23.8428,-8.20797
0.538516,-0.00783189,23.7317,-8.21413
0.53705,-0.00783189,23.5909,-8.27788
0.535584,-0.00783189,23.4795,-8.39163
0.534118,-0.00783189,23.466,-8.48996
0.532651,-0.00783189,23.5061,-8.56469
0.531185,-0.00783189,23.5614,-8.62256
0.529719,-0.00783189,23.5818,-8.58202
0.528253,-0.00783189,23.6009,-8.53146
0.526787,-0.00783189,23.6117,-8.52606
0.525321,-0.00783189,23.5926,-8.51711
0.523855,-0.00783189,23.5666,-8.54211
0.522389,-0.00783189,23.503,-8.58019
0.520923,-0.00783189,23.4469,-8.60661
0.519457,-0.00783189,23.4116,-8.64486
0.517991,-0.00783189,23.3956,-8.71096
0.516525,-0.00783189,23.3934,-8.77025
0.515059,-0.00783189,23.3937,-8.84023
0.513593,-0.00783189,23.4208,-8.87268
0.512127,-0.00783189,23.457,-8.89468
0.510661,-0.00783189,23.4249,-8.93996
0.509195,-0.00783189,23.3489,-8.97356
0.507729,-0.00783189,23.2765,-9.00315
0.506263,-0.00783189,23.2631,-9.01955
0.504797,-0.00783189,23.2419,-9.0248
0.503331,-0.00783189,23.2331,-8.99806
0.501865,-0.00783189,23.2527,-8.98731
0.500399,-0.00783189,23.2844,-8.98892
0.498933,-0.00783189,23.2743,-8.99466
0.497467,-0.00783189,23.2249,-9.0287
0.496001,-0.00783189,23.1513,-9.08843
0.494535,-0.00783189,23.0635,-9.13926
0.493069,-0.00783189,22.9654,-9.17435
0.491603,-0.00783189,22.9019,-9.23424
0.490137,-0.00783189,22.8692,-9.35203
0.488671,-0.00783189,22.8411,-9.46628
0.487204,-0.00783189,22.7681,-9.47891
0.485738,-0.00783189,22.685,-9.45031
0.484272,-0.00783189,22.6239,-9.46618
0.482806,-0.00783189,22.5592,-9.46155
0.48134,-0.00783189,22.5297,-9.41957
0.479874,-0.00783189,22.438,-9.40609
0.478408,-0.00783189,22.3679,-9.48213
0.476942,-0.00783189,22.3406,-9.59347
0.475476,-0.00783189,22.3312,-9.66018
0.47401,-0.00783189,22.3214,-9.66316
0.472544,-0.00783189,22.3124,-9.61458
0.471078,-0.00783189,22.2876,-9.56124
0.469612,-0.00783189,22.2461,-9.53069
0.468146,-0.00783189,22.2367,-9.53241
0.46668,-0.00783189,22.2323,-9.57316
0.465214,-0.00783189,22.1765,-9.60351
0.463748,-0.00783189,22.1123,-9.63186
0.462282,-0.00783189,22.0681,-9.6858
0.460816,-0.00783189,22.0574,-9.76516
0.45935,-0.00783189,22.0164,-9.8132
0.457884,-0.00783189,21.9519,-9.85357
0.456418,-0.00783189,21.9113,-9.92813
0.454952,-0.00783189,21.9043,-10.0263
0.453486,-0.00783189,21.8855,-10.1079
0.45202,-0.00783189,21.8216,-10.1205
0.450554,-0.00783189,21.7394,-10.0901
0.449088,-0.00783189,21.6638,-10.0641
0.447622,-0.00783189,21.5796,-10.0613
0.446156,-0.00783189,21.5126,-10.0579
0.44469,-0.00783189,21.4683,-10.0355
0.443224,-0.00783189,21.4258,-10.0295
0.441757,-0.00783189,21.391,-10.0434
0.440291,-0.00783189,21.353,-10.0787
0.438825,-0.00783189,21.2786,-10.158
0.437359,-0.00783189,21.193,-10.258
0.435893,-0.00783189,21.1303,-10.3517
0.434427,-0.00783189,21.0907,-10.4175
0.432961,-0.00783189,21.044,-10.4806
0.431495,-0.00783189,20.9647,-10.5434
0.430029,-0.00783189,20.8662,-10.5895
0.428563,-0.00783189,20.7898,-10.6519
0.427097,-0.00783189,20.7607,-10.7086
0.425631,-0.00783189,20.7302,-10.749
0.424165,-0.00783189,20.7025,-10.7923
0.422699,-0.00783189,20.6489,-10.8282
0.421233,-0.00783189,20.5522,-10.825
0.419767,-0.00783189,20.3914,-10.8142
0.418301,-0.00783189,20.2643,-10.8338
0.416835,-0.00783189,20.1451,-10.8821
0.415369,-0.00783189,20.0481,-10.9145
0.413903,-0.00783189,19.9794,-10.9158
0.412437,-0.00783189,19.9214,-10.882
0.410971,-0.00783189,19.8343,-10.8434
0.409505,-0.00783189,19.7089,-10.8335
0.408039,-0.00783189,19.5787,-10.8782
0.406573,-0.00783189,19.4784,-10.9713
0.405107,-0.00783189,19.4094,-11.0774
0.403641,-0.00783189,19.3432,-11.1533
0.402175,-0.00783189,19.2768,-11.1974
0.400709,-0.00783189,19.2201,-11.2395
0.399243,-0.00783189,19.1328,-11.2632
0.397777,-0.00783189,19.0067,-11.2524
0.39631,-0.00783189,18.8674,-11.2341
0.394844,-0.00783189,18.7099,-11.2251
0.393378,-0.00783189,18.5416,-11.2086
0.391912,-0.00783189,18.4092,-11.2187
0.390446,-0.00783189,18.2904,-11.2357
0.38898,-0.00783189,18.15,-11.2624
0.387514,-0.00783189,17.9536,-11.2408
0.386048,-0.00783189,17.7747,-11.1782
0.384582,-0.00783189,17.6434,-11.0918
0.383116,-0.00783189,17.5286,-11.0271
0.38165,-0.00783189,17.404,-10.9751
0.380184,-0.00783189,17.2459,-10.9613
0.378718,-0.00783189,17.0505,-10.9878
0.377252,-0.00783189,16.8285,-11.0078
0.375786,-0.00783189,16.6125,-11.0241
0.37432,-0.00783189,16.4121,-11.0464
0.372854,-0.00783189,16.2402,-11.0945
0.371388,-0.00783189,16.0946,-11.1804
0.369922,-0.00783189,15.9576,-11.2888
0.368456,-0.00783189,15.8324,-11.3942
0.36699,-0.00783189,15.687,-11.4629
0.365524,-0.00783189,15.5308,-11.4911
0.364058,-0.00783189,15.3926,-11.4632
0.362592,-0.00783189,15.2141,-11.4417
0.361126,-0.00783189,15.0174,-11.4785
0.35966,-0.00783189,14.8357,-11.5333
0.358194,-0.00783189,14.6502,-11.5826
0.356728,-0.00783189,14.4438,-11.6086
0.355262,-0.00783189,14.2357,-11.5984
0.353796,-0.00783189,14.0731,-11.5687
