# created from Y50mm_Mean.dat file and invalid data removed,,,
# coordinates converted to meters,,,
# coordinate system and position updated to match global coordinate system,,,
# all data is taken on the Y = 50 mm plane and provided as a mean,,,
# link to original paper: https://doi.org/10.1016/j.jweia.2022.105049,,,
# 2,2,,
# Streamwise Location, Location from wheel centre of rotation, Streamwise velocity, Vertical velocity
# m, m, m/s, m/s
# x, z, Vx, Vz
0.375186,0.187416,32.5715,-1.16593
0.373675,0.187416,32.5375,-1.21587
0.372165,0.187416,32.5059,-1.22157
0.370655,0.187416,32.4885,-1.20634
0.369144,0.187416,32.4752,-1.19104
0.367634,0.187416,32.4628,-1.18073
0.366124,0.187416,32.4571,-1.20594
0.364614,0.187416,32.4503,-1.25467
0.363103,0.187416,32.4395,-1.27559
0.361593,0.187416,32.4407,-1.26098
0.360083,0.187416,32.4543,-1.23767
0.358572,0.187416,32.4542,-1.24825
0.357062,0.187416,32.436,-1.3207
0.355552,0.187416,32.4205,-1.39042
0.354041,0.187416,32.4098,-1.36562
0.352531,0.187416,32.3973,-1.28731
0.351021,0.187416,32.3859,-1.26844
0.34951,0.187416,32.3848,-1.34091
0.348,0.187416,32.3938,-1.45051
0.34649,0.187416,32.3999,-1.52685
0.344979,0.187416,32.3819,-1.53111
0.343469,0.187416,32.3431,-1.47211
0.341959,0.187416,32.3189,-1.38828
0.340448,0.187416,32.3165,-1.32391
0.338938,0.187416,32.3097,-1.33545
0.337428,0.187416,32.2845,-1.42417
0.335917,0.187416,32.2671,-1.52228
0.334407,0.187416,32.2726,-1.57856
0.332897,0.187416,32.2682,-1.57875
0.331386,0.187416,32.2356,-1.56636
0.329876,0.187416,32.2049,-1.57275
0.328366,0.187416,32.2062,-1.56736
0.326855,0.187416,32.2244,-1.52203
0.325345,0.187416,32.2195,-1.46705
0.323835,0.187416,32.1988,-1.46381
0.322324,0.187416,32.1866,-1.51466
0.320814,0.187416,32.1786,-1.57948
0.319304,0.187416,32.164,-1.63364
0.317793,0.187416,32.1576,-1.69989
0.316283,0.187416,32.1646,-1.79381
0.314773,0.187416,32.1771,-1.88566
0.313262,0.187416,32.1951,-1.92861
0.311752,0.187416,32.2194,-1.90482
0.310242,0.187416,32.2303,-1.84013
0.308731,0.187416,32.215,-1.79685
0.307221,0.187416,32.1776,-1.82631
0.305711,0.187416,32.145,-1.92427
0.3042,0.187416,32.1435,-2.00664
0.30269,0.187416,32.1627,-1.99498
0.30118,0.187416,32.1699,-1.92866
0.299669,0.187416,32.1505,-1.88931
0.298159,0.187416,32.1195,-1.91796
0.296649,0.187416,32.0986,-2.008
0.295138,0.187416,32.0972,-2.09506
0.293628,0.187416,32.1024,-2.12714
0.292118,0.187416,32.1041,-2.13453
0.290607,0.187416,32.108,-2.16848
0.289097,0.187416,32.4761,-2.29283
0.287587,0.187416,32.4608,-2.33365
0.286076,0.187416,32.4417,-2.36835
0.284566,0.187416,32.4374,-2.37319
0.283056,0.187416,32.44,-2.37883
0.281545,0.187416,32.4544,-2.4188
0.280035,0.187416,32.478,-2.48141
0.278525,0.187416,32.5018,-2.53588
0.277014,0.187416,32.5202,-2.58235
0.275504,0.187416,32.5314,-2.62928
0.273994,0.187416,32.5405,-2.66915
0.272483,0.187416,32.5411,-2.69637
0.270973,0.187416,32.5366,-2.71056
0.269463,0.187416,32.5391,-2.71788
0.267953,0.187416,32.5604,-2.75682
0.266442,0.187416,32.5799,-2.83708
0.264932,0.187416,32.5871,-2.9317
0.263422,0.187416,32.5796,-3.00155
0.261911,0.187416,32.5788,-3.03107
0.260401,0.187416,32.6062,-3.03459
0.258891,0.187416,32.6399,-3.05232
0.25738,0.187416,32.6607,-3.10666
0.25587,0.187416,32.6656,-3.17097
0.25436,0.187416,32.6695,-3.21136
0.252849,0.187416,32.686,-3.23864
0.251339,0.187416,32.7065,-3.28176
0.249829,0.187416,32.7288,-3.35173
0.248318,0.187416,32.7628,-3.43009
0.246808,0.187416,32.818,-3.48896
0.245298,0.187416,32.8766,-3.52951
0.243787,0.187416,32.9201,-3.58486
0.242277,0.187416,32.9576,-3.65034
0.240767,0.187416,32.9967,-3.70557
0.239256,0.187416,33.0233,-3.74272
0.237746,0.187416,33.0405,-3.77311
0.236236,0.187416,33.0694,-3.80178
0.234725,0.187416,33.0956,-3.83355
0.233215,0.187416,33.1091,-3.87059
0.231705,0.187416,33.1203,-3.9005
0.230194,0.187416,33.1536,-3.92266
0.228684,0.187416,33.2113,-3.95523
0.227174,0.187416,33.2808,-4.00921
0.225663,0.187416,33.3304,-4.06755
0.224153,0.187416,33.3802,-4.13163
0.222643,0.187416,33.425,-4.16965
0.221132,0.187416,33.486,-4.19108
0.219622,0.187416,33.5644,-4.22189
0.218112,0.187416,33.6424,-4.25158
0.216601,0.187416,33.7066,-4.30232
0.215091,0.187416,33.7386,-4.36837
0.213581,0.187416,33.7645,-4.43416
0.21207,0.187416,33.7959,-4.46113
0.21056,0.187416,33.8246,-4.45181
0.20905,0.187416,33.8676,-4.45457
0.207539,0.187416,33.9384,-4.47091
0.206029,0.187416,34.0326,-4.51802
0.204519,0.187416,34.131,-4.60014
0.203008,0.187416,34.2187,-4.67151
0.201498,0.187416,34.3009,-4.68891
0.199988,0.187416,34.3801,-4.68283
0.198477,0.187416,34.4548,-4.70046
0.196967,0.187416,34.5013,-4.73463
0.195457,0.187416,34.5537,-4.77495
0.193946,0.187416,34.603,-4.80469
0.192436,0.187416,34.6681,-4.82357
0.190926,0.187416,34.7556,-4.84416
0.189415,0.187416,34.8453,-4.85919
0.187905,0.187416,34.9033,-4.88376
0.186395,0.187416,34.9773,-4.90148
0.184884,0.187416,35.0859,-4.92345
0.183374,0.187416,35.2005,-4.94841
0.181864,0.187416,35.3261,-4.95945
0.180353,0.187416,35.4012,-4.92461
0.178843,0.187416,35.4233,-4.87293
0.177333,0.187416,35.4469,-4.84667
0.175822,0.187416,35.4997,-4.83528
0.174312,0.187416,35.5516,-4.81264
0.172802,0.187416,35.4921,-4.76055
0.171292,0.187416,36.0899,-4.77575
0.169781,0.187416,36.1766,-4.77808
0.168271,0.187416,36.2633,-4.77887
0.166761,0.187416,36.3482,-4.76766
0.16525,0.187416,36.4262,-4.74701
0.16374,0.187416,36.4927,-4.72493
0.16223,0.187416,36.5526,-4.71454
0.160719,0.187416,36.6233,-4.71084
0.159209,0.187416,36.6834,-4.699
0.157699,0.187416,36.7285,-4.67841
0.156188,0.187416,36.7702,-4.65311
0.154678,0.187416,36.8064,-4.61884
0.153168,0.187416,36.8473,-4.58474
0.151657,0.187416,36.8864,-4.53302
0.150147,0.187416,36.9444,-4.49083
0.148637,0.187416,37.0137,-4.44552
0.147126,0.187416,37.086,-4.398
0.145616,0.187416,37.1535,-4.36286
0.144106,0.187416,37.2118,-4.33276
0.142595,0.187416,37.2688,-4.28808
0.141085,0.187416,37.3267,-4.23194
0.139575,0.187416,37.3897,-4.18633
0.138064,0.187416,37.4718,-4.1467
0.136554,0.187416,37.5534,-4.08853
0.135044,0.187416,37.633,-4.00234
0.133533,0.187416,37.7067,-3.90265
0.132023,0.187416,37.7812,-3.80501
0.130513,0.187416,37.8509,-3.71622
0.129002,0.187416,37.9249,-3.63842
0.127492,0.187416,37.9982,-3.56545
0.125982,0.187416,38.0778,-3.48374
0.124471,0.187416,38.1674,-3.38546
0.122961,0.187416,38.2553,-3.27806
0.121451,0.187416,38.3461,-3.16346
0.11994,0.187416,38.4327,-3.0393
0.11843,0.187416,38.5045,-2.92887
0.11692,0.187416,38.5651,-2.84859
0.115409,0.187416,38.6188,-2.76866
0.113899,0.187416,38.6656,-2.64978
0.112389,0.187416,38.7237,-2.49924
0.110878,0.187416,38.7976,-2.35269
0.109368,0.187416,38.874,-2.23369
0.107858,0.187416,38.9266,-2.13124
0.106347,0.187416,38.9538,-2.01392
0.104837,0.187416,38.9833,-1.885
0.103327,0.187416,39.0345,-1.76138
0.101816,0.187416,39.0962,-1.6417
0.100306,0.187416,39.1426,-1.52624
0.0987958,0.187416,39.164,-1.41307
0.0972854,0.187416,39.1792,-1.29731
0.0957751,0.187416,39.2078,-1.17592
0.0942648,0.187416,39.2427,-1.06038
0.0927545,0.187416,39.2766,-0.957676
0.0912441,0.187416,39.3109,-0.854051
0.0897338,0.187416,39.3417,-0.735
0.0882235,0.187416,39.3566,-0.61455
0.0867131,0.187416,39.3609,-0.51304
0.0852028,0.187416,39.3674,-0.431188
0.0836925,0.187416,39.3793,-0.350143
0.0821822,0.187416,39.3828,-0.260424
0.0806718,0.187416,39.3766,-0.159871
0.0791615,0.187416,39.3799,-0.0569785
0.0776512,0.187416,39.3929,0.0381604
0.0761408,0.187416,39.3943,0.131986
0.0746305,0.187416,39.3812,0.224832
0.0731202,0.187416,39.368,0.308801
0.0716099,0.187416,39.3538,0.384003
0.0700995,0.187416,39.3379,0.472304
0.0685892,0.187416,39.3203,0.578952
0.0670789,0.187416,39.3067,0.692295
0.0655686,0.187416,39.2969,0.797963
0.0640582,0.187416,39.2802,0.898898
0.0625479,0.187416,39.2579,1
0.0610376,0.187416,39.2438,1.1007
0.0595272,0.187416,39.232,1.19739
0.0580169,0.187416,39.2198,1.29782
0.0565066,0.187416,39.204,1.40403
0.0549963,0.187416,39.1808,1.51597
0.0534859,0.187416,39.1526,1.63013
0.0519756,0.187416,39.1355,1.74642
0.0504653,0.187416,39.1308,1.86029
0.0489549,0.187416,39.1191,1.96616
0.0474446,0.187416,39.0988,2.06944
0.0459343,0.187416,39.09,2.17253
0.044424,0.187416,39.0898,2.27359
0.0429136,0.187416,39.0802,2.37626
0.0414033,0.187416,39.0702,2.48987
0.039893,0.187416,39.0561,2.60846
0.0383826,0.187416,39.0413,2.72556
0.0368723,0.187416,39.0266,2.84067
0.035362,0.187416,39.0048,2.94659
0.0338517,0.187416,38.9702,3.03771
0.0323413,0.187416,38.9425,3.12549
0.030831,0.187416,38.9282,3.22072
0.0293207,0.187416,38.9169,3.3195
0.0278103,0.187416,38.9037,3.41152
0.0263,0.187416,38.8769,3.50585
0.0247897,0.187416,38.8373,3.60924
0.0232794,0.187416,38.8025,3.71065
0.021769,0.187416,38.7843,3.80517
0.0202587,0.187416,38.7829,3.90437
0.0187484,0.187416,38.7889,4.01153
0.0172381,0.187416,38.7938,4.11505
0.0157277,0.187416,38.7905,4.2059
0.0142174,0.187416,38.7804,4.28293
0.0127071,0.187416,38.7679,4.36091
0.0111967,0.187416,38.7532,4.43499
0.00968641,0.187416,38.7218,4.50053
0.00817608,0.187416,38.6789,4.56733
0.00666576,0.187416,38.6423,4.64262
0.00515543,0.187416,38.6112,4.72193
0.0036451,0.187416,38.5726,4.79396
0.00213477,0.187416,38.5233,4.87605
0.000624445,0.187416,38.4657,4.96419
-0.000885883,0.187416,38.41,5.04206
-0.00239621,0.187416,38.3423,5.10014
-0.00390654,0.187416,38.2965,5.16881
-0.00541687,0.187416,38.277,5.24878
-0.0069272,0.187416,38.2726,5.33885
-0.00843752,0.187416,38.2545,5.43351
-0.00994785,0.187416,38.2061,5.5478
-0.0114582,0.187416,38.1482,5.64506
-0.0129685,0.187416,38.0844,5.70758
-0.0144788,0.187416,38.0148,5.74987
-0.0159892,0.187416,37.9447,5.80742
-0.0174995,0.187416,37.8846,5.904
-0.0190098,0.187416,37.8345,6.02138
-0.0205201,0.187416,37.821,6.11075
-0.0220305,0.187416,37.8174,6.1872
-0.0235408,0.187416,37.7904,6.2999
-0.0250511,0.187416,37.748,6.41688
-0.0265615,0.187416,37.6748,6.50531
-0.0280718,0.187416,37.6027,6.59282
-0.0295821,0.187416,37.5337,6.7046
-0.0310924,0.187416,37.4679,6.83163
-0.0326028,0.187416,37.3708,6.93902
-0.0341131,0.187416,37.2452,7.01286
-0.0356234,0.187416,37.1472,7.05739
-0.0371338,0.187416,37.1224,7.11747
-0.0386441,0.187416,37.0685,7.21202
-0.0401544,0.187416,37.0045,7.34457
-0.0416647,0.187416,36.9487,7.45743
-0.0431751,0.187416,36.8887,7.55235
-0.0446854,0.187416,36.803,7.58569
-0.0461957,0.187416,36.67,7.62559
-0.0477061,0.187416,36.5268,7.69499
-0.0492164,0.187416,36.4093,7.8046
-0.0507267,0.187416,36.2978,7.89833
-0.052237,0.187416,36.2162,7.99572
-0.0537474,0.187416,36.1024,8.11741
-0.0552577,0.187416,36.0103,8.19549
-0.056768,0.187416,35.8824,8.18084
-0.0582783,0.187416,35.6991,8.16365
-0.0597887,0.187416,35.5136,8.23513
-0.061299,0.187416,35.361,8.33394
-0.0628093,0.187416,35.2095,8.38134
-0.0643197,0.187416,34.9701,8.34892
-0.06583,0.187416,34.6745,8.35893
-0.0673403,0.187416,34.3629,8.42833
-0.0688506,0.187416,34.0619,8.47779
-0.070361,0.187416,33.74,8.45599
-0.0718713,0.187416,33.4246,8.40476
-0.0733816,0.187416,33.1476,8.32517
-0.074892,0.187416,32.9048,8.29069
-0.0764023,0.187416,32.5867,8.27462
-0.0779126,0.187416,32.1875,8.30748
-0.0794229,0.187416,31.8303,8.31376
-0.0809333,0.187416,31.3005,8.20483
-0.0824436,0.187416,30.6596,7.97118
-0.0839539,0.187416,30.0255,7.77604
-0.0854643,0.187416,29.2076,7.53614
-0.0869746,0.187416,27.5406,7.19865
-0.0884849,0.187416,25.1795,6.69246
-0.0899952,0.187416,22.8175,6.13751
-0.0915056,0.187416,20.2024,5.64259
-0.0930159,0.187416,16.5997,5.12394
-0.0945262,0.187416,12.7457,4.65393
0.557935,0.185905,32.6983,-0.566372
0.556425,0.185905,32.608,-0.482823
0.554915,0.185905,32.7359,-0.531397
0.553405,0.185905,32.7956,-0.523542
0.551894,0.185905,32.7598,-0.568231
0.550384,0.185905,32.7677,-0.611208
0.548874,0.185905,32.7842,-0.624315
0.547363,0.185905,32.8264,-0.636677
0.545853,0.185905,32.8657,-0.640739
0.544343,0.185905,32.93,-0.611269
0.542832,0.185905,33.0063,-0.600055
0.541322,0.185905,33.0437,-0.650525
0.539812,0.185905,33.0007,-0.689416
0.538301,0.185905,32.9316,-0.686263
0.536791,0.185905,32.8776,-0.680984
0.535281,0.185905,32.9055,-0.663357
0.53377,0.185905,32.9452,-0.615801
0.53226,0.185905,32.9247,-0.577376
0.53075,0.185905,32.9357,-0.584917
0.529239,0.185905,32.9511,-0.662803
0.527729,0.185905,32.9455,-0.699119
0.526219,0.185905,32.8917,-0.692319
0.524708,0.185905,32.8314,-0.65667
0.523198,0.185905,32.7966,-0.646123
0.521688,0.185905,32.7883,-0.640363
0.520177,0.185905,32.8138,-0.668036
0.518667,0.185905,32.9032,-0.699705
0.517157,0.185905,32.9824,-0.692653
0.515646,0.185905,32.9971,-0.663463
0.514136,0.185905,32.961,-0.66672
0.512626,0.185905,32.9141,-0.676183
0.511115,0.185905,32.8905,-0.64325
0.509605,0.185905,32.876,-0.591873
0.508095,0.185905,32.9012,-0.6008
0.506584,0.185905,32.9201,-0.703176
0.505074,0.185905,32.9213,-0.797446
0.503564,0.185905,32.9049,-0.748996
0.502053,0.185905,32.8994,-0.627222
0.500543,0.185905,32.9296,-0.532413
0.499033,0.185905,32.9771,-0.496216
0.497522,0.185905,33.0075,-0.496672
0.496012,0.185905,32.9983,-0.512525
0.494502,0.185905,32.9627,-0.494524
0.492991,0.185905,32.9478,-0.459599
0.491481,0.185905,32.9572,-0.459127
0.489971,0.185905,32.9877,-0.479631
0.48846,0.185905,33.0102,-0.472828
0.48695,0.185905,33.0401,-0.454671
0.48544,0.185905,33.0492,-0.451901
0.483929,0.185905,33.0206,-0.477224
0.482419,0.185905,32.9915,-0.479527
0.480909,0.185905,32.9867,-0.469255
0.479398,0.185905,32.981,-0.534716
0.477888,0.185905,32.961,-0.70648
0.476378,0.185905,32.9377,-0.834351
0.474867,0.185905,32.9459,-0.804667
0.473357,0.185905,32.9741,-0.680652
0.471847,0.185905,32.9926,-0.61061
0.470336,0.185905,32.99,-0.64222
0.468826,0.185905,32.9986,-0.713221
0.467316,0.185905,33.0096,-0.75664
0.465805,0.185905,33.0008,-0.74933
0.464295,0.185905,32.9758,-0.736291
0.462785,0.185905,32.9355,-0.777963
0.461275,0.185905,32.8969,-0.829032
0.459764,0.185905,32.8812,-0.808695
0.458254,0.185905,32.8775,-0.72625
0.456744,0.185905,32.8712,-0.652963
0.455233,0.185905,32.8783,-0.631836
0.453723,0.185905,32.8835,-0.636165
0.452213,0.185905,32.8809,-0.626042
0.450702,0.185905,32.8819,-0.621477
0.449192,0.185905,32.8853,-0.651973
0.447682,0.185905,32.8849,-0.687319
0.446171,0.185905,32.8778,-0.687078
0.444661,0.185905,32.8779,-0.672349
0.443151,0.185905,32.8994,-0.691647
0.44164,0.185905,32.9104,-0.752889
0.44013,0.185905,32.8911,-0.794502
0.43862,0.185905,32.8533,-0.790089
0.437109,0.185905,32.8297,-0.787389
0.435599,0.185905,32.8299,-0.807144
0.434089,0.185905,32.8306,-0.809157
0.432578,0.185905,32.8168,-0.763407
0.431068,0.185905,32.8112,-0.666068
0.429558,0.185905,32.8348,-0.617684
0.428047,0.185905,32.8559,-0.689958
0.426537,0.185905,32.8601,-0.840326
0.425027,0.185905,32.8366,-0.935391
0.423516,0.185905,32.8059,-0.938416
0.422006,0.185905,32.7868,-0.887737
0.420496,0.185905,32.7768,-0.825649
0.418985,0.185905,32.7709,-0.799219
0.417475,0.185905,32.7763,-0.81636
0.415965,0.185905,32.7801,-0.829199
0.414454,0.185905,32.7638,-0.831565
0.412944,0.185905,32.7379,-0.845618
0.411434,0.185905,32.7203,-0.87029
0.409923,0.185905,32.7097,-0.885732
0.408413,0.185905,32.6978,-0.916156
0.406903,0.185905,32.6998,-1.00901
0.405392,0.185905,32.7181,-1.11475
0.403882,0.185905,32.7386,-1.12139
0.402372,0.185905,32.7451,-1.05177
0.400861,0.185905,32.7321,-1.0412
0.399351,0.185905,32.7201,-1.12337
0.397841,0.185905,32.702,-1.20743
0.39633,0.185905,32.6804,-1.23175
0.39482,0.185905,32.669,-1.21761
0.39331,0.185905,32.6596,-1.18281
0.391799,0.185905,32.6372,-1.13354
0.390289,0.185905,32.6089,-1.11274
0.388779,0.185905,32.5974,-1.14936
0.387268,0.185905,32.603,-1.20223
0.385758,0.185905,32.6079,-1.2332
0.384248,0.185905,32.5991,-1.23685
0.382737,0.185905,32.5886,-1.21736
0.381227,0.185905,32.577,-1.16825
0.379717,0.185905,32.5669,-1.12386
0.378206,0.185905,32.5638,-1.11885
0.376696,0.185905,32.5601,-1.16509
0.375186,0.185905,32.5466,-1.23853
0.373675,0.185905,32.5257,-1.28114
0.372165,0.185905,32.5113,-1.26827
0.370655,0.185905,32.5032,-1.24493
0.369144,0.185905,32.4898,-1.22773
0.367634,0.185905,32.4717,-1.21711
0.366124,0.185905,32.46,-1.24822
0.364614,0.185905,32.4558,-1.30726
0.363103,0.185905,32.4504,-1.33455
0.361593,0.185905,32.4524,-1.31474
0.360083,0.185905,32.4656,-1.28724
0.358572,0.185905,32.4703,-1.30683
0.357062,0.185905,32.4588,-1.39311
0.355552,0.185905,32.4378,-1.47053
0.354041,0.185905,32.4113,-1.44429
0.352531,0.185905,32.3793,-1.34923
0.351021,0.185905,32.3444,-1.30215
0.34951,0.185905,32.3239,-1.35218
0.348,0.185905,32.335,-1.45357
0.34649,0.185905,32.3641,-1.53105
0.344979,0.185905,32.3691,-1.54558
0.343469,0.185905,32.3388,-1.50436
0.341959,0.185905,32.3125,-1.42995
0.340448,0.185905,32.3067,-1.35608
0.338938,0.185905,32.3012,-1.35364
0.337428,0.185905,32.2891,-1.44632
0.335917,0.185905,32.2835,-1.559
0.334407,0.185905,32.2841,-1.61697
0.332897,0.185905,32.2663,-1.61726
0.331386,0.185905,32.2275,-1.61479
0.329876,0.185905,32.2011,-1.639
0.328366,0.185905,32.2085,-1.64032
0.326855,0.185905,32.2219,-1.57593
0.325345,0.185905,32.2121,-1.50748
0.323835,0.185905,32.1954,-1.49766
0.322324,0.185905,32.191,-1.54322
0.320814,0.185905,32.1874,-1.60004
0.319304,0.185905,32.1808,-1.64943
0.317793,0.185905,32.176,-1.71467
0.316283,0.185905,32.1784,-1.81813
0.314773,0.185905,32.1828,-1.92496
0.313262,0.185905,32.1919,-1.97979
0.311752,0.185905,32.2107,-1.9587
0.310242,0.185905,32.2204,-1.88537
0.308731,0.185905,32.1984,-1.82873
0.307221,0.185905,32.1577,-1.86005
0.305711,0.185905,32.1311,-1.97466
0.3042,0.185905,32.1301,-2.0748
0.30269,0.185905,32.1474,-2.07108
0.30118,0.185905,32.1537,-2.0011
0.299669,0.185905,32.1315,-1.94962
0.298159,0.185905,32.1092,-1.98519
0.296649,0.185905,32.0953,-2.09129
0.295138,0.185905,32.0893,-2.17812
0.293628,0.185905,32.0813,-2.19484
0.292118,0.185905,32.0734,-2.19764
0.290607,0.185905,32.0758,-2.23662
0.289097,0.185905,32.4406,-2.35434
0.287587,0.185905,32.4279,-2.38639
0.286076,0.185905,32.4138,-2.40906
0.284566,0.185905,32.4145,-2.40809
0.283056,0.185905,32.4192,-2.41455
0.281545,0.185905,32.4319,-2.45893
0.280035,0.185905,32.4546,-2.53317
0.278525,0.185905,32.4793,-2.59278
0.277014,0.185905,32.5002,-2.63448
0.275504,0.185905,32.5146,-2.67607
0.273994,0.185905,32.525,-2.71544
0.272483,0.185905,32.5302,-2.75216
0.270973,0.185905,32.529,-2.77665
0.269463,0.185905,32.5315,-2.79372
0.267953,0.185905,32.5444,-2.83725
0.266442,0.185905,32.5576,-2.92152
0.264932,0.185905,32.5566,-3.01876
0.263422,0.185905,32.5404,-3.09326
0.261911,0.185905,32.5385,-3.12906
0.260401,0.185905,32.5761,-3.13838
0.258891,0.185905,32.6217,-3.1584
0.25738,0.185905,32.6456,-3.21092
0.25587,0.185905,32.6463,-3.26804
0.25436,0.185905,32.6474,-3.30085
0.252849,0.185905,32.6613,-3.32365
0.251339,0.185905,32.6832,-3.36538
0.249829,0.185905,32.712,-3.43405
0.248318,0.185905,32.742,-3.50501
0.246808,0.185905,32.7805,-3.5575
0.245298,0.185905,32.8249,-3.60035
0.243787,0.185905,32.8591,-3.65844
0.242277,0.185905,32.8931,-3.73035
0.240767,0.185905,32.9409,-3.79536
0.239256,0.185905,32.9834,-3.84955
0.237746,0.185905,33.0178,-3.89571
0.236236,0.185905,33.0514,-3.92518
0.234725,0.185905,33.0778,-3.95261
0.233215,0.185905,33.0894,-3.98017
0.231705,0.185905,33.0998,-4.00481
0.230194,0.185905,33.1272,-4.01908
0.228684,0.185905,33.1805,-4.03773
0.227174,0.185905,33.2401,-4.08105
0.225663,0.185905,33.283,-4.14223
0.224153,0.185905,33.3176,-4.20509
0.222643,0.185905,33.3692,-4.25275
0.221132,0.185905,33.4288,-4.27937
0.219622,0.185905,33.5007,-4.30463
0.218112,0.185905,33.5796,-4.33448
0.216601,0.185905,33.6377,-4.37492
0.215091,0.185905,33.6674,-4.43276
0.213581,0.185905,33.6963,-4.49576
0.21207,0.185905,33.7413,-4.5325
0.21056,0.185905,33.7803,-4.54242
0.20905,0.185905,33.8238,-4.55359
0.207539,0.185905,33.8746,-4.55288
0.206029,0.185905,33.9508,-4.58792
0.204519,0.185905,34.0379,-4.6597
0.203008,0.185905,34.1274,-4.73569
0.201498,0.185905,34.2105,-4.76097
0.199988,0.185905,34.2831,-4.75911
0.198477,0.185905,34.3537,-4.78755
0.196967,0.185905,34.4161,-4.83913
0.195457,0.185905,34.4751,-4.89329
0.193946,0.185905,34.528,-4.92389
0.192436,0.185905,34.5919,-4.94166
0.190926,0.185905,34.6846,-4.96007
0.189415,0.185905,34.7702,-4.96698
0.187905,0.185905,34.8209,-4.98357
0.186395,0.185905,34.8899,-5.01748
0.184884,0.185905,35.006,-5.05841
0.183374,0.185905,35.1288,-5.09232
0.181864,0.185905,35.2619,-5.09892
0.180353,0.185905,35.3465,-5.0562
0.178843,0.185905,35.3691,-4.99833
0.177333,0.185905,35.398,-4.96842
0.175822,0.185905,35.4507,-4.9537
0.174312,0.185905,35.5174,-4.91516
0.172802,0.185905,35.4424,-4.89228
0.171292,0.185905,36.0558,-4.9134
0.169781,0.185905,36.144,-4.91923
0.168271,0.185905,36.2357,-4.92722
0.166761,0.185905,36.3239,-4.92492
0.16525,0.185905,36.4039,-4.9072
0.16374,0.185905,36.483,-4.88447
0.16223,0.185905,36.5395,-4.86443
0.160719,0.185905,36.6078,-4.84877
0.159209,0.185905,36.6749,-4.83194
0.157699,0.185905,36.7254,-4.81159
0.156188,0.185905,36.7662,-4.78993
0.154678,0.185905,36.8083,-4.76151
0.153168,0.185905,36.8529,-4.72504
0.151657,0.185905,36.9047,-4.68569
0.150147,0.185905,36.9609,-4.64547
0.148637,0.185905,37.0324,-4.60291
0.147126,0.185905,37.1125,-4.55642
0.145616,0.185905,37.1864,-4.51799
0.144106,0.185905,37.2539,-4.48077
0.142595,0.185905,37.3136,-4.43009
0.141085,0.185905,37.3708,-4.36884
0.139575,0.185905,37.4325,-4.32102
0.138064,0.185905,37.5172,-4.28306
0.136554,0.185905,37.6044,-4.22948
0.135044,0.185905,37.6903,-4.15025
0.133533,0.185905,37.768,-4.05897
0.132023,0.185905,37.8371,-3.96789
0.130513,0.185905,37.9028,-3.8817
0.129002,0.185905,37.9795,-3.80174
0.127492,0.185905,38.0572,-3.72537
0.125982,0.185905,38.1451,-3.63595
0.124471,0.185905,38.2431,-3.53607
0.122961,0.185905,38.3365,-3.4317
0.121451,0.185905,38.4278,-3.32374
0.11994,0.185905,38.5143,-3.20402
0.11843,0.185905,38.5825,-3.09465
0.11692,0.185905,38.6353,-3.01434
0.115409,0.185905,38.685,-2.93434
0.113899,0.185905,38.7317,-2.8123
0.112389,0.185905,38.791,-2.65563
0.110878,0.185905,38.8694,-2.49653
0.109368,0.185905,38.955,-2.36606
0.107858,0.185905,39.0151,-2.25801
0.106347,0.185905,39.0513,-2.14408
0.104837,0.185905,39.0878,-2.01779
0.103327,0.185905,39.1398,-1.89101
0.101816,0.185905,39.1987,-1.76667
0.100306,0.185905,39.2426,-1.6488
0.0987958,0.185905,39.2645,-1.53497
0.0972854,0.185905,39.2834,-1.41304
0.0957751,0.185905,39.3185,-1.28206
0.0942648,0.185905,39.3598,-1.15491
0.0927545,0.185905,39.3935,-1.04272
0.0912441,0.185905,39.4208,-0.935054
0.0897338,0.185905,39.4493,-0.814479
0.0882235,0.185905,39.4708,-0.688793
0.0867131,0.185905,39.4831,-0.579235
0.0852028,0.185905,39.4943,-0.489397
0.0836925,0.185905,39.5105,-0.407806
0.0821822,0.185905,39.5166,-0.316889
0.0806718,0.185905,39.5093,-0.211525
0.0791615,0.185905,39.5138,-0.107027
0.0776512,0.185905,39.5297,-0.0157925
0.0761408,0.185905,39.5352,0.0769273
0.0746305,0.185905,39.525,0.178069
0.0731202,0.185905,39.513,0.27347
0.0716099,0.185905,39.4954,0.359168
0.0700995,0.185905,39.4739,0.451071
0.0685892,0.185905,39.4545,0.556729
0.0670789,0.185905,39.4412,0.664015
0.0655686,0.185905,39.4421,0.762801
0.0640582,0.185905,39.428,0.859943
0.0625479,0.185905,39.4011,0.962378
0.0610376,0.185905,39.3864,1.07161
0.0595272,0.185905,39.3769,1.1798
0.0580169,0.185905,39.3654,1.28862
0.0565066,0.185905,39.3462,1.39889
0.0549963,0.185905,39.3201,1.50966
0.0534859,0.185905,39.2865,1.61662
0.0519756,0.185905,39.2673,1.72332
0.0504653,0.185905,39.2668,1.83247
0.0489549,0.185905,39.2626,1.94032
0.0474446,0.185905,39.2494,2.04645
0.0459343,0.185905,39.2363,2.1504
0.044424,0.185905,39.2226,2.25487
0.0429136,0.185905,39.2038,2.3645
0.0414033,0.185905,39.1901,2.48687
0.039893,0.185905,39.1775,2.61655
