# created from X330mm_Mean.dat file and invalid data removed,,,,
# coordinates converted to meters,,,,
# coordinate system updated to match global coordinate system,,,,
# all data is taken on the X = 330 mm plane,,,,
# link to original paper: https://doi.org/10.1016/j.jweia.2022.105049,,,,
# 2,3,,,
# Location across the tread, Location from wheel centre of rotation, Streamwise velocity, Cross-tread velocity, Vertical velocity
# m, m, m/s, m/s, m/s
# y, z, Vx, Vy, Vz
0.015745,-0.093346,-0.83892,0.27572,-2.742
0.015745,-0.09607,-0.86744,0.3527,-3.2147
0.015745,-0.098794,-0.99903,0.40685,-3.4961
0.015745,-0.10152,-1.2064,0.4638,-3.6519
0.015745,-0.10424,-1.4621,0.52677,-3.7101
0.015745,-0.10696,-1.7854,0.60092,-3.681
0.015745,-0.10969,-2.1281,0.71652,-3.6435
0.015745,-0.11241,-2.4029,0.84037,-3.6212
0.015745,-0.11514,-2.6534,0.95072,-3.4776
0.015745,-0.11786,-2.9475,1.0363,-3.2522
0.015745,-0.12058,-3.2533,1.1265,-3.0726
0.015745,-0.12331,-3.5345,1.2424,-2.9206
0.015745,-0.12603,-3.7548,1.4029,-2.7484
0.015745,-0.12875,-3.9954,1.5501,-2.5284
0.015745,-0.13148,-4.3274,1.6606,-2.323
0.015745,-0.1342,-4.7113,1.7756,-2.1476
0.015745,-0.13692,-4.9423,1.9037,-1.8655
0.015745,-0.13965,-4.795,2.0492,-1.3665
0.015745,-0.14237,-4.5751,2.2312,-0.95593
0.015745,-0.1451,-4.7043,2.4376,-0.7923
0.015745,-0.14782,-5.152,2.6468,-0.76896
0.015745,-0.15054,-5.5764,2.8302,-0.75407
0.015745,-0.15327,-5.5782,2.9198,-0.54915
0.015745,-0.15599,-5.2452,2.8365,-0.27085
0.017691,0.0019813,11.481,-2.784,-5.7994
0.017691,-0.00074236,11.157,-2.6635,-6.0059
0.017691,-0.003466,10.863,-2.5291,-6.1516
0.017691,-0.0061897,10.619,-2.361,-6.2524
0.017691,-0.0089133,10.332,-2.1819,-6.2863
0.017691,-0.011637,10.113,-2.0061,-6.3006
0.017691,-0.014361,9.9082,-1.8332,-6.3431
0.017691,-0.017084,9.597,-1.7026,-6.3705
0.017691,-0.019808,9.225,-1.5522,-6.3806
0.017691,-0.022532,8.8091,-1.3888,-6.3513
0.017691,-0.025255,8.4684,-1.2489,-6.3291
0.017691,-0.027979,8.1113,-1.1461,-6.2935
0.017691,-0.030703,7.8008,-1.0532,-6.2246
0.017691,-0.033426,7.4722,-0.96024,-6.1332
0.017691,-0.03615,7.1462,-0.84416,-6.0442
0.017691,-0.038873,6.7685,-0.74959,-5.9784
0.017691,-0.041597,6.2977,-0.6876,-5.9022
0.017691,-0.044321,5.8029,-0.62215,-5.8156
0.017691,-0.047044,5.3055,-0.51796,-5.7534
0.017691,-0.049768,4.8545,-0.37415,-5.6663
0.017691,-0.052492,4.4325,-0.26914,-5.5826
0.017691,-0.055215,4.0919,-0.20735,-5.5024
0.017691,-0.057939,3.8596,-0.14637,-5.4582
0.017691,-0.060663,3.5685,-0.080889,-5.3781
0.017691,-0.063386,3.2033,-0.027458,-5.242
0.017691,-0.06611,2.877,0.048831,-5.1203
0.017691,-0.068834,2.5179,0.10676,-5.0186
0.017691,-0.071557,2.0955,0.10289,-4.8848
0.017691,-0.074281,1.7127,0.049685,-4.6473
0.017691,-0.077005,1.2637,0.00096319,-4.1987
0.017691,-0.079728,0.75418,-0.015182,-3.4202
0.017691,-0.082452,0.20883,-0.028919,-2.6448
0.017691,-0.085175,-0.20078,-0.0046866,-2.2098
0.017691,-0.087899,-0.50559,0.068465,-2.0828
0.017691,-0.090623,-0.72498,0.18442,-2.2254
0.017691,-0.093346,-0.80476,0.29659,-2.6604
0.017691,-0.09607,-0.85037,0.37483,-3.1442
0.017691,-0.098794,-0.99705,0.44614,-3.4204
0.017691,-0.10152,-1.2172,0.5239,-3.5789
0.017691,-0.10424,-1.4984,0.59895,-3.6232
0.017691,-0.10696,-1.8369,0.67753,-3.58
0.017691,-0.10969,-2.1679,0.79457,-3.5275
0.017691,-0.11241,-2.4606,0.91372,-3.4882
0.017691,-0.11514,-2.7614,1.0209,-3.3458
0.017691,-0.11786,-3.0615,1.1227,-3.1212
0.017691,-0.12058,-3.353,1.2095,-2.9442
0.017691,-0.12331,-3.6012,1.3215,-2.7964
0.017691,-0.12603,-3.873,1.4701,-2.656
0.017691,-0.12875,-4.1218,1.6044,-2.4651
0.017691,-0.13148,-4.4484,1.7268,-2.2724
0.017691,-0.1342,-4.7744,1.8518,-2.1011
0.017691,-0.13692,-4.8667,1.9853,-1.8208
0.017691,-0.13965,-4.4997,2.159,-1.3251
0.017691,-0.14237,-4.0094,2.3878,-0.89101
0.017691,-0.1451,-3.9416,2.6219,-0.70853
0.017691,-0.14782,-4.2503,2.828,-0.66333
0.017691,-0.15054,-4.6403,3.0108,-0.64147
0.017691,-0.15327,-4.7882,3.1562,-0.47704
0.017691,-0.15599,-4.6722,3.154,-0.2494
0.019636,0.0019813,11.825,-2.9374,-5.3427
0.019636,-0.00074236,11.445,-2.7944,-5.5528
0.019636,-0.003466,11.105,-2.6304,-5.6999
0.019636,-0.0061897,10.83,-2.4722,-5.8032
0.019636,-0.0089133,10.547,-2.3048,-5.8504
0.019636,-0.011637,10.272,-2.1415,-5.8535
0.019636,-0.014361,10.064,-2.0011,-5.9053
0.019636,-0.017084,9.7988,-1.8335,-5.9541
0.019636,-0.019808,9.4001,-1.6633,-5.9417
0.019636,-0.022532,8.9401,-1.4846,-5.9195
0.019636,-0.025255,8.5075,-1.3042,-5.9126
0.019636,-0.027979,8.1326,-1.1865,-5.8966
0.019636,-0.030703,7.8272,-1.1042,-5.8312
0.019636,-0.033426,7.499,-1.0133,-5.7319
0.019636,-0.03615,7.1732,-0.90615,-5.6313
0.019636,-0.038873,6.7887,-0.81183,-5.5718
0.019636,-0.041597,6.3519,-0.76823,-5.5093
0.019636,-0.044321,5.8433,-0.71812,-5.4445
0.019636,-0.047044,5.3474,-0.62274,-5.3821
0.019636,-0.049768,4.8933,-0.48532,-5.3164
0.019636,-0.052492,4.4587,-0.36974,-5.2401
0.019636,-0.055215,4.1298,-0.27732,-5.1436
0.019636,-0.057939,3.868,-0.18078,-5.1034
0.019636,-0.060663,3.5889,-0.10748,-5.033
0.019636,-0.063386,3.2419,-0.042205,-4.8961
0.019636,-0.06611,2.8753,0.029014,-4.7981
0.019636,-0.068834,2.5671,0.083685,-4.7115
0.019636,-0.071557,2.1376,0.092201,-4.6027
0.019636,-0.074281,1.7637,0.05066,-4.3916
0.019636,-0.077005,1.3198,-0.0030587,-3.9838
0.019636,-0.079728,0.72495,-0.028314,-3.2558
0.019636,-0.082452,0.13208,-0.053276,-2.5354
0.019636,-0.085175,-0.30955,-0.034584,-2.126
0.019636,-0.087899,-0.64416,0.035767,-1.9994
0.019636,-0.090623,-0.81408,0.15869,-2.1427
0.019636,-0.093346,-0.85054,0.27724,-2.584
0.019636,-0.09607,-0.89576,0.35751,-3.0575
0.019636,-0.098794,-1.0531,0.43977,-3.3091
0.019636,-0.10152,-1.2546,0.53217,-3.4533
0.019636,-0.10424,-1.5078,0.62684,-3.4894
0.019636,-0.10696,-1.8434,0.73114,-3.439
0.019636,-0.10969,-2.1637,0.85674,-3.3629
0.019636,-0.11241,-2.4754,0.9767,-3.3097
0.019636,-0.11514,-2.8189,1.0756,-3.1733
0.019636,-0.11786,-3.1448,1.1714,-2.9566
0.019636,-0.12058,-3.4268,1.269,-2.7881
0.019636,-0.12331,-3.6816,1.3796,-2.6642
0.019636,-0.12603,-3.9825,1.5094,-2.542
0.019636,-0.12875,-4.2951,1.6439,-2.3753
0.019636,-0.13148,-4.6416,1.7673,-2.1941
0.019636,-0.1342,-5.015,1.9007,-2.0271
0.019636,-0.13692,-5.2383,2.0249,-1.7676
0.019636,-0.13965,-5.0875,2.1634,-1.308
0.019636,-0.14237,-4.6472,2.2629,-0.89986
0.019636,-0.1451,-4.3363,2.2965,-0.69695
0.019636,-0.14782,-4.3167,2.3099,-0.61481
0.019636,-0.15054,-4.4886,2.372,-0.57327
0.019636,-0.15327,-4.6482,2.473,-0.4357
0.019636,-0.15599,-4.6547,2.4865,-0.25228
0.021581,0.0019813,12.193,-3.1192,-4.9237
0.021581,-0.00074236,11.845,-2.9718,-5.1239
0.021581,-0.003466,11.52,-2.7973,-5.2912
0.021581,-0.0061897,11.159,-2.6348,-5.3894
0.021581,-0.0089133,10.785,-2.4918,-5.4171
0.021581,-0.011637,10.435,-2.3365,-5.4341
0.021581,-0.014361,10.202,-2.1765,-5.4718
0.021581,-0.017084,9.9103,-2.0071,-5.5061
0.021581,-0.019808,9.5434,-1.8174,-5.493
0.021581,-0.022532,9.0973,-1.6112,-5.4769
0.021581,-0.025255,8.6435,-1.4091,-5.4841
0.021581,-0.027979,8.2284,-1.2703,-5.5037
0.021581,-0.030703,7.8526,-1.1699,-5.4609
0.021581,-0.033426,7.4987,-1.0721,-5.366
0.021581,-0.03615,7.1354,-0.96134,-5.2687
0.021581,-0.038873,6.749,-0.88546,-5.1811
0.021581,-0.041597,6.3167,-0.84126,-5.1298
0.021581,-0.044321,5.8598,-0.80936,-5.0597
0.021581,-0.047044,5.3903,-0.71871,-5.0031
0.021581,-0.049768,4.9399,-0.59944,-4.9636
0.021581,-0.052492,4.534,-0.4845,-4.9006
0.021581,-0.055215,4.1475,-0.3581,-4.8193
0.021581,-0.057939,3.8718,-0.22531,-4.7739
0.021581,-0.060663,3.5681,-0.13453,-4.6995
0.021581,-0.063386,3.2448,-0.07013,-4.5648
0.021581,-0.06611,2.8983,0.012257,-4.4869
0.021581,-0.068834,2.5756,0.074126,-4.4325
0.021581,-0.071557,2.1319,0.09819,-4.3501
0.021581,-0.074281,1.7395,0.065361,-4.158
0.021581,-0.077005,1.303,0.020348,-3.7788
0.021581,-0.079728,0.70159,-0.019619,-3.097
0.021581,-0.082452,0.051284,-0.046781,-2.4207
0.021581,-0.085175,-0.44268,-0.025082,-2.0431
0.021581,-0.087899,-0.75104,0.057258,-1.9292
0.021581,-0.090623,-0.86641,0.18047,-2.065
0.021581,-0.093346,-0.90103,0.2862,-2.4897
0.021581,-0.09607,-0.93341,0.36346,-2.9403
0.021581,-0.098794,-1.0833,0.44809,-3.1644
0.021581,-0.10152,-1.2737,0.5344,-3.2843
0.021581,-0.10424,-1.5011,0.65416,-3.313
0.021581,-0.10696,-1.8401,0.78166,-3.2574
0.021581,-0.10969,-2.1513,0.91368,-3.1798
0.021581,-0.11241,-2.4776,1.0296,-3.1224
0.021581,-0.11514,-2.8224,1.123,-2.9958
0.021581,-0.11786,-3.1904,1.2097,-2.8007
0.021581,-0.12058,-3.4861,1.3129,-2.6505
0.021581,-0.12331,-3.7504,1.4286,-2.5365
0.021581,-0.12603,-4.0545,1.5589,-2.431
0.021581,-0.12875,-4.4042,1.6997,-2.2765
0.021581,-0.13148,-4.7693,1.8295,-2.0996
0.021581,-0.1342,-5.1961,1.9703,-1.9326
0.021581,-0.13692,-5.6117,2.103,-1.6952
0.021581,-0.13965,-5.7716,2.1816,-1.2836
0.021581,-0.14237,-5.5085,2.1033,-0.90233
0.021581,-0.1451,-4.9428,1.8656,-0.67583
0.021581,-0.14782,-4.5245,1.6437,-0.55453
0.021581,-0.15054,-4.4709,1.5751,-0.49553
0.021581,-0.15327,-4.5573,1.5984,-0.37347
0.021581,-0.15599,-4.5389,1.5617,-0.20579
0.023527,0.0019813,12.621,-3.2941,-4.5382
0.023527,-0.00074236,12.338,-3.1607,-4.7123
0.023527,-0.003466,11.956,-3.0066,-4.8884
0.023527,-0.0061897,11.523,-2.8306,-4.9824
0.023527,-0.0089133,11.03,-2.683,-5.0155
0.023527,-0.011637,10.637,-2.5266,-5.0157
0.023527,-0.014361,10.313,-2.3509,-5.0442
0.023527,-0.017084,9.9982,-2.1556,-5.0667
0.023527,-0.019808,9.6478,-1.9682,-5.0456
0.023527,-0.022532,9.2249,-1.7487,-5.0355
0.023527,-0.025255,8.8003,-1.5334,-5.0664
0.023527,-0.027979,8.3536,-1.385,-5.0963
0.023527,-0.030703,7.9175,-1.2592,-5.0789
0.023527,-0.033426,7.4721,-1.14,-5.0029
0.023527,-0.03615,7.0437,-1.0283,-4.9215
0.023527,-0.038873,6.6258,-0.91831,-4.8427
0.023527,-0.041597,6.1959,-0.89144,-4.7678
0.023527,-0.044321,5.7943,-0.85621,-4.7171
0.023527,-0.047044,5.3676,-0.78642,-4.6794
0.023527,-0.049768,4.9328,-0.67946,-4.6424
0.023527,-0.052492,4.5185,-0.57165,-4.5892
0.023527,-0.055215,4.1676,-0.42185,-4.5189
0.023527,-0.057939,3.8755,-0.27197,-4.4888
0.023527,-0.060663,3.5215,-0.16802,-4.4093
0.023527,-0.063386,3.172,-0.094225,-4.2905
0.023527,-0.06611,2.8309,-0.0039844,-4.2031
0.023527,-0.068834,2.4796,0.065245,-4.1753
0.023527,-0.071557,2.0322,0.099604,-4.1081
0.023527,-0.074281,1.6537,0.092229,-3.9463
0.023527,-0.077005,1.213,0.046175,-3.5799
0.023527,-0.079728,0.63369,0.0075967,-2.9284
0.023527,-0.082452,0.016474,-0.013058,-2.2922
0.023527,-0.085175,-0.44397,0.031394,-1.9316
0.023527,-0.087899,-0.75212,0.11756,-1.8189
0.023527,-0.090623,-0.86733,0.22334,-1.9471
0.023527,-0.093346,-0.85925,0.32842,-2.3638
0.023527,-0.09607,-0.90724,0.39373,-2.7921
0.023527,-0.098794,-1.0899,0.46206,-2.9919
0.023527,-0.10152,-1.2795,0.56279,-3.0922
0.023527,-0.10424,-1.5059,0.69973,-3.1195
0.023527,-0.10696,-1.8264,0.84322,-3.0734
0.023527,-0.10969,-2.1771,0.97167,-3.0066
0.023527,-0.11241,-2.5228,1.0753,-2.9679
0.023527,-0.11514,-2.9077,1.1696,-2.8544
0.023527,-0.11786,-3.2699,1.2543,-2.6731
0.023527,-0.12058,-3.5191,1.3605,-2.5326
0.023527,-0.12331,-3.7821,1.4806,-2.4393
0.023527,-0.12603,-4.0974,1.6218,-2.3319
0.023527,-0.12875,-4.4474,1.7742,-2.1809
0.023527,-0.13148,-4.8256,1.9127,-2.0086
0.023527,-0.1342,-5.2624,2.0575,-1.8485
0.023527,-0.13692,-5.7824,2.201,-1.6248
0.023527,-0.13965,-6.1841,2.2472,-1.2513
0.023527,-0.14237,-6.102,2.0872,-0.90924
0.023527,-0.1451,-5.3962,1.7074,-0.68478
0.023527,-0.14782,-4.7737,1.3658,-0.55019
0.023527,-0.15054,-4.6436,1.2467,-0.49109
0.023527,-0.15327,-4.7228,1.221,-0.37929
0.023527,-0.15599,-4.6973,1.1445,-0.22109
0.025472,0.0019813,12.989,-3.4403,-4.1531
0.025472,-0.00074236,12.702,-3.3362,-4.3426
0.025472,-0.003466,12.304,-3.1813,-4.4769
0.025472,-0.0061897,11.814,-2.9897,-4.5765
0.025472,-0.0089133,11.309,-2.8358,-4.5995
0.025472,-0.011637,10.823,-2.6669,-4.605
0.025472,-0.014361,10.429,-2.4716,-4.6245
0.025472,-0.017084,10.068,-2.2777,-4.6301
0.025472,-0.019808,9.7131,-2.0863,-4.621
0.025472,-0.022532,9.333,-1.892,-4.6416
0.025472,-0.025255,8.8994,-1.6915,-4.6777
0.025472,-0.027979,8.3985,-1.5127,-4.7141
0.025472,-0.030703,7.8871,-1.3726,-4.7031
0.025472,-0.033426,7.3998,-1.2353,-4.6551
0.025472,-0.03615,6.9489,-1.095,-4.5771
0.025472,-0.038873,6.5241,-0.99001,-4.5192
0.025472,-0.041597,6.0969,-0.95439,-4.4654
0.025472,-0.044321,5.7059,-0.91494,-4.4261
0.025472,-0.047044,5.27,-0.84142,-4.3821
0.025472,-0.049768,4.8685,-0.74519,-4.3455
0.025472,-0.052492,4.4752,-0.64432,-4.2908
0.025472,-0.055215,4.1255,-0.49506,-4.2325
0.025472,-0.057939,3.7886,-0.34389,-4.2184
0.025472,-0.060663,3.4363,-0.22754,-4.1559
0.025472,-0.063386,3.0433,-0.13464,-4.0277
0.025472,-0.06611,2.6595,-0.040098,-3.9417
0.025472,-0.068834,2.2871,0.023119,-3.8986
0.025472,-0.071557,1.889,0.062237,-3.8464
0.025472,-0.074281,1.5044,0.06627,-3.7193
0.025472,-0.077005,1.0699,0.027695,-3.3851
0.025472,-0.079728,0.46332,-0.032172,-2.7734
0.025472,-0.082452,-0.15295,-0.055571,-2.1705
0.025472,-0.085175,-0.65847,-0.015029,-1.8228
0.025472,-0.087899,-0.92879,0.0839,-1.7132
0.025472,-0.090623,-1.0015,0.20004,-1.8306
0.025472,-0.093346,-0.94305,0.31433,-2.2228
0.025472,-0.09607,-0.95426,0.41707,-2.6311
0.025472,-0.098794,-1.149,0.4925,-2.8233
0.025472,-0.10152,-1.3089,0.59816,-2.9077
0.025472,-0.10424,-1.5405,0.74907,-2.9366
0.025472,-0.10696,-1.881,0.9021,-2.9072
0.025472,-0.10969,-2.2552,1.02,-2.8676
0.025472,-0.11241,-2.6286,1.1205,-2.8335
0.025472,-0.11514,-3.0214,1.2204,-2.7371
0.025472,-0.11786,-3.3512,1.3155,-2.5664
0.025472,-0.12058,-3.611,1.4301,-2.4412
0.025472,-0.12331,-3.8555,1.5614,-2.3509
0.025472,-0.12603,-4.1497,1.7125,-2.2442
0.025472,-0.12875,-4.4817,1.8657,-2.0888
0.025472,-0.13148,-4.8436,2.0096,-1.9202
0.025472,-0.1342,-5.2596,2.1641,-1.7643
0.025472,-0.13692,-5.7875,2.3186,-1.5528
0.025472,-0.13965,-6.2796,2.3983,-1.2124
0.025472,-0.14237,-6.2165,2.245,-0.90294
0.025472,-0.1451,-5.4966,1.8622,-0.7005
0.025472,-0.14782,-4.8714,1.534,-0.58382
0.025472,-0.15054,-4.7986,1.4366,-0.54052
0.025472,-0.15327,-4.8592,1.3859,-0.43323
0.025472,-0.15599,-4.7853,1.2675,-0.27372
0.027418,0.0019813,13.313,-3.6027,-3.7689
0.027418,-0.00074236,12.955,-3.4848,-3.9354
0.027418,-0.003466,12.521,-3.3202,-4.0701
0.027418,-0.0061897,12,-3.1227,-4.1421
0.027418,-0.0089133,11.448,-2.9398,-4.1668
0.027418,-0.011637,10.999,-2.7643,-4.1837
0.027418,-0.014361,10.599,-2.5725,-4.203
0.027418,-0.017084,10.176,-2.3893,-4.2471
0.027418,-0.019808,9.8003,-2.2212,-4.2565
0.027418,-0.022532,9.3972,-2.05,-4.2807
0.027418,-0.025255,8.916,-1.855,-4.3113
0.027418,-0.027979,8.3612,-1.6475,-4.3488
0.027418,-0.030703,7.8385,-1.4754,-4.3475
0.027418,-0.033426,7.355,-1.3194,-4.3018
0.027418,-0.03615,6.9087,-1.1816,-4.2322
0.027418,-0.038873,6.5003,-1.0864,-4.1898
0.027418,-0.041597,6.1015,-1.0434,-4.1714
0.027418,-0.044321,5.6468,-0.9984,-4.1393
0.027418,-0.047044,5.1649,-0.92454,-4.0988
0.027418,-0.049768,4.7704,-0.84233,-4.0452
0.027418,-0.052492,4.4384,-0.73538,-3.9884
0.027418,-0.055215,4.1031,-0.59532,-3.935
0.027418,-0.057939,3.7669,-0.45557,-3.9428
0.027418,-0.060663,3.3709,-0.33198,-3.9014
0.027418,-0.063386,2.9464,-0.20918,-3.7848
0.027418,-0.06611,2.5295,-0.11143,-3.6796
0.027418,-0.068834,2.1624,-0.040707,-3.6222
0.027418,-0.071557,1.7845,0.0024126,-3.5786
0.027418,-0.074281,1.3939,0.0020494,-3.4711
0.027418,-0.077005,0.90991,-0.054915,-3.1964
0.027418,-0.079728,0.23677,-0.13246,-2.6484
0.027418,-0.082452,-0.46271,-0.17639,-2.0843
0.027418,-0.085175,-0.96302,-0.13604,-1.7452
0.027418,-0.087899,-1.2679,-0.034223,-1.6348
0.027418,-0.090623,-1.3342,0.097916,-1.7439
0.027418,-0.093346,-1.1903,0.27022,-2.0981
0.027418,-0.09607,-1.1504,0.4078,-2.4853
0.027418,-0.098794,-1.3046,0.50689,-2.6798
0.027418,-0.10152,-1.4662,0.62207,-2.7559
0.027418,-0.10424,-1.6575,0.778,-2.7899
0.027418,-0.10696,-1.9723,0.93282,-2.773
0.027418,-0.10969,-2.3443,1.0493,-2.7444
0.027418,-0.11241,-2.723,1.1633,-2.7276
0.027418,-0.11514,-3.1082,1.2842,-2.6382
0.027418,-0.11786,-3.4473,1.4114,-2.478
0.027418,-0.12058,-3.7299,1.5406,-2.3639
0.027418,-0.12331,-3.971,1.665,-2.2629
0.027418,-0.12603,-4.2375,1.8089,-2.1522
0.027418,-0.12875,-4.5276,1.9571,-1.9936
0.027418,-0.13148,-4.8484,2.1019,-1.8219
0.027418,-0.1342,-5.2005,2.2538,-1.6715
0.027418,-0.13692,-5.6903,2.4241,-1.476
0.027418,-0.13965,-6.1279,2.5394,-1.1628
0.027418,-0.14237,-6.0149,2.4464,-0.87792
0.027418,-0.1451,-5.2798,2.1101,-0.69379
0.027418,-0.14782,-4.6788,1.8167,-0.59119
0.027418,-0.15054,-4.6896,1.7561,-0.56696
0.027418,-0.15327,-4.7298,1.6977,-0.46544
0.027418,-0.15599,-4.5285,1.5302,-0.29584
0.029363,0.0019813,13.594,-3.7947,-3.3717
0.029363,-0.00074236,13.159,-3.6502,-3.5214
0.029363,-0.003466,12.676,-3.4624,-3.6025
0.029363,-0.0061897,12.123,-3.2627,-3.6689
0.029363,-0.0089133,11.629,-3.0674,-3.7158
0.029363,-0.011637,11.217,-2.8789,-3.7719
0.029363,-0.014361,10.785,-2.6755,-3.8428
0.029363,-0.017084,10.293,-2.5121,-3.8935
0.029363,-0.019808,9.7985,-2.3586,-3.9308
0.029363,-0.022532,9.3778,-2.194,-3.946
0.029363,-0.025255,8.9085,-1.989,-3.9716
0.029363,-0.027979,8.3193,-1.7761,-3.9906
0.029363,-0.030703,7.7722,-1.5637,-3.9972
0.029363,-0.033426,7.3352,-1.405,-3.9411
0.029363,-0.03615,6.9142,-1.2708,-3.8956
0.029363,-0.038873,6.4958,-1.1921,-3.872
0.029363,-0.041597,6.0712,-1.1489,-3.8728
0.029363,-0.044321,5.5949,-1.0968,-3.8576
0.029363,-0.047044,5.1193,-1.0206,-3.7901
0.029363,-0.049768,4.7336,-0.93684,-3.7124
0.029363,-0.052492,4.4082,-0.83529,-3.6664
0.029363,-0.055215,4.0921,-0.7108,-3.6492
0.029363,-0.057939,3.7204,-0.57977,-3.6803
0.029363,-0.060663,3.2977,-0.44499,-3.6707
0.029363,-0.063386,2.8261,-0.29951,-3.5738
0.029363,-0.06611,2.4014,-0.17889,-3.4624
0.029363,-0.068834,2.0246,-0.10307,-3.3939
0.029363,-0.071557,1.6752,-0.059249,-3.3481
0.029363,-0.074281,1.3124,-0.054206,-3.2615
0.029363,-0.077005,0.83786,-0.093563,-3.0305
0.029363,-0.079728,0.13465,-0.17729,-2.5372
0.029363,-0.082452,-0.60395,-0.22945,-2.0099
0.029363,-0.085175,-1.1388,-0.20372,-1.6786
0.029363,-0.087899,-1.4371,-0.10477,-1.5737
0.029363,-0.090623,-1.4975,0.049113,-1.6643
0.029363,-0.093346,-1.3893,0.23722,-2.0002
0.029363,-0.09607,-1.3443,0.40113,-2.3701
0.029363,-0.098794,-1.4829,0.5115,-2.5562
0.029363,-0.10152,-1.6243,0.62819,-2.6257
0.029363,-0.10424,-1.7977,0.77587,-2.6528
0.029363,-0.10696,-2.0592,0.92987,-2.6526
0.029363,-0.10969,-2.3972,1.0612,-2.636
0.029363,-0.11241,-2.7728,1.202,-2.6242
0.029363,-0.11514,-3.1463,1.355,-2.5461
0.029363,-0.11786,-3.5099,1.5069,-2.4014
0.029363,-0.12058,-3.8389,1.6499,-2.2857
0.029363,-0.12331,-4.1096,1.7671,-2.1773
0.029363,-0.12603,-4.3418,1.8899,-2.0482
0.029363,-0.12875,-4.5866,2.0318,-1.8829
0.029363,-0.13148,-4.8525,2.1667,-1.7145
0.029363,-0.1342,-5.1663,2.3192,-1.5745
0.029363,-0.13692,-5.6089,2.4933,-1.3926
0.029363,-0.13965,-5.9595,2.6404,-1.1016
0.029363,-0.14237,-5.7717,2.602,-0.82731
0.029363,-0.1451,-5.017,2.3088,-0.64673
0.029363,-0.14782,-4.4788,2.0517,-0.55765
0.029363,-0.15054,-4.523,2.0027,-0.54215
0.029363,-0.15327,-4.5606,1.9506,-0.44633
0.029363,-0.15599,-4.3009,1.7681,-0.28085
0.031309,0.0019813,13.786,-3.9684,-2.94
0.031309,-0.00074236,13.298,-3.7848,-3.0659
0.031309,-0.003466,12.838,-3.5896,-3.1386
0.031309,-0.0061897,12.389,-3.3906,-3.201
0.031309,-0.0089133,11.906,-3.2002,-3.2861
0.031309,-0.011637,11.461,-2.998,-3.3788
0.031309,-0.014361,10.972,-2.7963,-3.4747
0.031309,-0.017084,10.388,-2.647,-3.5409
0.031309,-0.019808,9.7903,-2.4888,-3.5855
0.031309,-0.022532,9.3229,-2.2935,-3.6067
0.031309,-0.025255,8.8265,-2.0825,-3.6417
0.031309,-0.027979,8.2902,-1.8535,-3.6463
0.031309,-0.030703,7.808,-1.6421,-3.6305
0.031309,-0.033426,7.3651,-1.4742,-3.5794
0.031309,-0.03615,6.8903,-1.3715,-3.5486
0.031309,-0.038873,6.4531,-1.2915,-3.5336
0.031309,-0.041597,6.0245,-1.2524,-3.5474
0.031309,-0.044321,5.5593,-1.1798,-3.5165
0.031309,-0.047044,5.0839,-1.0894,-3.4359
0.031309,-0.049768,4.7054,-1.0025,-3.3656
0.031309,-0.052492,4.3948,-0.91466,-3.356
0.031309,-0.055215,4.0407,-0.80178,-3.3715
0.031309,-0.057939,3.6489,-0.67419,-3.4377
0.031309,-0.060663,3.1627,-0.5365,-3.4634
0.031309,-0.063386,2.6565,-0.38602,-3.3936
0.031309,-0.06611,2.2347,-0.25354,-3.3024
0.031309,-0.068834,1.8906,-0.15953,-3.2413
0.031309,-0.071557,1.5845,-0.11281,-3.1851
0.031309,-0.074281,1.2478,-0.090931,-3.1018
0.031309,-0.077005,0.80537,-0.094316,-2.8973
0.031309,-0.079728,0.13867,-0.14213,-2.4264
0.031309,-0.082452,-0.54699,-0.17555,-1.9139
0.031309,-0.085175,-1.0866,-0.16463,-1.5913
0.031309,-0.087899,-1.3947,-0.075435,-1.4877
0.031309,-0.090623,-1.5108,0.060524,-1.5855
0.031309,-0.093346,-1.4724,0.23325,-1.9188
0.031309,-0.09607,-1.4929,0.38871,-2.2713
0.031309,-0.098794,-1.6589,0.5047,-2.4315
0.031309,-0.10152,-1.8044,0.62108,-2.4973
0.031309,-0.10424,-1.9662,0.76956,-2.5186
0.031309,-0.10696,-2.1723,0.92099,-2.5098
0.031309,-0.10969,-2.4757,1.0676,-2.4904
0.031309,-0.11241,-2.8061,1.2326,-2.4824
0.031309,-0.11514,-3.1897,1.404,-2.4179
0.031309,-0.11786,-3.5633,1.5702,-2.2804
0.031309,-0.12058,-3.9155,1.7186,-2.1684
0.031309,-0.12331,-4.2055,1.8352,-2.0623
0.031309,-0.12603,-4.4404,1.9413,-1.9304
0.031309,-0.12875,-4.6908,2.0765,-1.7656
0.031309,-0.13148,-4.9414,2.2118,-1.6056
0.031309,-0.1342,-5.2528,2.3577,-1.4797
0.031309,-0.13692,-5.6311,2.5287,-1.3128
0.031309,-0.13965,-5.8636,2.6783,-1.0299
0.031309,-0.14237,-5.4801,2.6154,-0.74348
0.031309,-0.1451,-4.5801,2.2876,-0.55148
0.031309,-0.14782,-4.0135,2.0224,-0.45852
0.031309,-0.15054,-4.0465,1.9601,-0.44415
0.031309,-0.15327,-4.0277,1.8834,-0.35231
0.031309,-0.15599,-3.7596,1.6977,-0.19605
0.033254,0.0019813,14.091,-4.0778,-2.5391
