"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
-3603.2,-10838,10.314,-1.9298,0.4703,27.274,0.023752,1148.3,19.998,62.34,122.47,106.62,0,0.33,0.28934,-0.0046412
-3709.8,-9632.8,10.74,-1.898,0.40343,27.346,0.02358,1159.7,18.539,57.81,115.05,141.73,0,0.33,0.29237,-0.0046412
-4681.3,-10529,10.537,-2,0.6285,27.295,0.023524,1160.3,19.904,80.742,155.39,101.8,0,0.33,0.28934,-0.0061878
-4712.8,-9364.8,10.949,-1.9632,0.53998,27.35,0.023372,1170.3,18.45,75.112,145.36,137.27,0,0.33,0.29237,-0.0061878
7873.2,-15400,9.4152,-2.0264,0.20609,27.59,0.024324,1134.2,23.145,24.828,53.868,53.228,0,0.33,0.28318,-0.0015477
13479,-18474,9.1734,-2.1731,-0.1163,28.02,0.024502,1143.5,24.685,13.389,30.185,-30.566,0,0.33,0.28012,0
11581,-18394,9.2216,-2.187,0.23222,28.031,0.024456,1146.2,24.656,25.868,56.503,29.925,0,0.33,0.28012,-0.0015474
4571.9,-17831,9.5578,-2.2878,0.69574,28.086,0.024085,1166.2,24.507,71.709,148.49,23.668,0,0.33,0.28012,-0.0046413
-1550.8,-14902,9.7326,-2.1229,0.61811,27.658,0.023998,1152.5,23.004,69.395,139.34,47.362,0,0.33,0.28318,-0.0046412
4423.4,-17378,9.8307,-2.3694,0.92679,28.094,0.023761,1182.4,24.404,92.3,190.32,17.897,0,0.33,0.28012,-0.0061881
-2831.9,-14501,9.9882,-2.2013,0.82408,27.683,0.023713,1167.5,22.903,89.495,178.05,41.859,0,0.33,0.28318,-0.006188
26127,-14299,25.344,-4.5925,3.7679,6.0085,0.0044938,1334.6,10.6,85.092,345.25,-53.618,0,0.33,0.29237,-0.044858
25763,-15017,25.488,-4.6046,4.0689,5.2061,0.0039752,1306,11.408,75.582,331.19,-64.869,0,0.33,0.28933,-0.044861
27381,-14007,24.741,-4.6039,3.7022,7.2352,0.0052512,1376.1,11.257,100.41,366.97,-56.963,0,0.33,0.29237,-0.043311
27169,-14878,24.9,-4.6307,4.0119,6.3735,0.0046947,1354.9,12.118,90.808,356.95,-72.975,0,0.33,0.28933,-0.043312
13338,-15283,26.687,-4.364,4.9877,1.6573,0.0016124,1022.9,11.362,29.815,187.85,-0.47239,0,0.33,0.28012,-0.047956
19694,-14988,26.684,-4.426,4.7104,2.0718,0.001924,1070.5,10.986,34.622,215.73,-23.327,0,0.33,0.28316,-0.047963
24194,-16121,25.799,-4.5832,4.6658,3.4546,0.0028338,1213.3,12.783,52.992,279.34,-53.723,0,0.33,0.28317,-0.044861
22944,-16690,25.894,-4.5446,4.9571,2.7153,0.0023295,1160,13.286,42.221,246.73,-30.548,0,0.33,0.28012,-0.044858
25890,-16360,25.283,-4.6429,4.628,4.3634,0.0034081,1275.3,13.614,65.479,310.95,-69.222,0,0.33,0.28318,-0.043312
25128,-17128,25.428,-4.6213,4.9278,3.4437,0.002802,1223.6,14.192,52.016,277.92,-47.716,0,0.33,0.28012,-0.043311
1837.5,-2409.3,29.901,-2.3824,3.5834,0.0096391,0.00014601,66.112,-12.277,-0.26301,2.0518,8.7834,0,0.33,0.29524,-0.087328
1711.3,-2263.1,29.935,-2.3169,3.5657,0.0091269,0.00015232,60.011,-12.968,0.20554,2.5965,8.7014,0,0.33,0.29525,-0.088885
919.04,-1255.8,30.303,-2.0652,2.7882,0.0065042,0.00019658,23.385,-16.866,6.7509,2.2084,4.5872,0,0.33,0.31361,-0.098199
911.45,-1226.6,30.327,-2.0702,2.6821,0.0063884,0.00017001,21.486,-16.972,8.1592,2.8611,3.9559,0,0.33,0.31663,-0.098036
1332.2,-1757.3,30.137,-2.4102,2.8259,0.0078343,0.00018056,43.512,-13.188,2.3916,-3.2724,4.9448,0,0.33,0.31362,-0.087325
1260.8,-1660.5,30.171,-2.3993,2.7062,0.0075744,0.00019044,39.898,-13.457,3.0545,-4.1678,4.0782,0,0.33,0.31664,-0.087222
1248.3,-1651.2,30.156,-2.3546,2.8239,0.0075353,0.00019236,39.283,-13.737,3.9192,-1.7092,4.7109,0,0.33,0.31362,-0.088871
1184.9,-1563.5,30.188,-2.3461,2.7058,0.0073091,0.00020334,36.056,-13.978,4.8892,-2.6479,3.9081,0,0.33,0.31663,-0.088751
12683,-10711,22.032,-4.3799,3.0155,13.306,0.0091773,1449.8,12.366,156.2,409.23,-15.219,0,0.33,0.29541,-0.037124
24648,-11375,22.706,-4.4526,3.1216,11.935,0.0082674,1443.4,11.913,146.09,403.78,-21.235,0,0.33,0.29541,-0.038671
-5909.6,-9867.8,27.433,-4.224,2.0768,3.9626,0.0035366,1116.5,2.4827,44.358,225.17,106.4,0,0.33,0.31379,-0.047957
-4414.8,-9080.6,27.839,-4.1355,1.8985,3.3049,0.0031673,1038,1.3679,33.6,193.8,115.05,0,0.33,0.31685,-0.047958
-10845,-8731.9,24.319,-4.0789,1.4511,11.139,0.0080711,1378.9,5.4704,101.25,297.75,218.25,0,0.33,0.31379,-0.037124
-8509.7,-8695.1,25.081,-4.0391,1.2827,9.7822,0.0072773,1342.2,4.2929,84.975,269.67,239.04,0,0.33,0.31686,-0.037124
-10558,-9036.6,24.801,-4.1382,1.5415,9.9828,0.007347,1357.3,5.1226,95.738,294.42,203.26,0,0.33,0.31379,-0.038671
-8276.3,-8903,25.515,-4.0889,1.3697,8.7031,0.0066104,1314.2,3.9482,79.638,265.22,222.41,0,0.33,0.31686,-0.038671
2356.7,-2818.3,30.02,-1.3685,4.2472,0.0080057,0.00017591,45.555,-20.595,11.079,4.3139,4.5925,0,0.33,0.2708,-0.1012
2266.3,-2711.6,30.018,-1.2847,4.3783,0.0080817,0.00017515,46.182,-21.224,7.8768,5.252,3.4533,0,0.33,0.26775,-0.1012
807.85,-1185.6,30.306,-1.4284,3.3356,0.0064297,0.00015734,21.36,-22.131,-4.7345,5.3636,9.7974,0,0.33,0.28917,-0.11232
852.44,-1244.5,30.276,-1.4701,3.3678,0.0065176,0.00017549,22.893,-21.641,-5.297,4.9313,9.7465,0,0.33,0.28917,-0.11078
1732.5,-2057.7,30.285,-1.0569,3.9075,0.0068115,0.00019439,28.218,-24.62,16.491,6.7776,3.6842,0,0.33,0.27083,-0.11231
1619.1,-1938.1,30.289,-0.98244,4.0245,0.0068728,0.00021053,28.952,-25.234,9.8253,6.6397,2.2999,0,0.33,0.26778,-0.11233
1817,-2158.5,30.249,-1.0946,3.953,0.0069251,0.00021237,29.988,-24.107,15.893,6.8314,3.5578,0,0.33,0.27082,-0.11077
1711.1,-2038.3,30.253,-1.0189,4.0723,0.0069875,0.00022107,30.715,-24.72,9.5149,6.8316,2.1689,0,0.33,0.26778,-0.11078
30768,-159.01,16.747,1.6996,5.6975,34.272,0.017666,1940.3,-38.1,-148.22,646.82,111.17,0,0.33,0.20654,-0.051084
31183,-910.77,16.555,1.9087,5.4412,35.23,0.018142,1942.3,-40.347,-135.6,655.65,77.578,0,0.33,0.2035,-0.051084
30502,1778.6,15.782,1.5896,5.5466,36.043,0.018884,1909.1,-38.135,-169.67,624.13,114.41,0,0.33,0.20653,-0.049512
30997,1005.5,15.58,1.8105,5.2802,36.976,0.01938,1908.4,-40.411,-157.37,632.41,80.594,0,0.33,0.20349,-0.049511
6258.5,-6675,18.595,2.3361,5.3639,31.265,0.01561,2003,-44.163,-65.996,706.95,-2.6236,0,0.33,0.19742,-0.054242
5738.4,-7769.7,19.688,2.3403,5.5531,28.472,0.01412,2016.3,-44.207,-52.422,719.63,-4.4053,0,0.33,0.19742,-0.055812
29912,-5650.7,19.703,2.0566,5.9346,27.92,0.013947,2001.5,-40.315,-81.815,706.57,65.575,0,0.33,0.20351,-0.055809
30682,-4243.6,18.623,2.0284,5.7703,30.7,0.015415,1991.6,-40.283,-97.695,694.85,70.066,0,0.33,0.2035,-0.054242
29748,-5083.7,19.861,1.8811,6.1537,26.909,0.013525,1988.9,-38.124,-93.148,695.02,99.041,0,0.33,0.20659,-0.05582
30458,-3619.4,18.795,1.8424,6.0031,29.695,0.014974,1983,-38.084,-109.86,684.22,103.57,0,0.33,0.20657,-0.054247
19123,-16275,21.691,-0.91381,7.5639,10.786,0.0064219,1674,-10.99,-100.24,451.4,248.42,0,0.33,0.23414,-0.051088
19913,-13788,21.008,-0.57192,7.4905,13.498,0.0077247,1742.9,-14.044,-115.24,484.87,251.28,0,0.33,0.2311,-0.051087
20001,-15587,20.952,-1.0535,7.5289,12.294,0.0071706,1710.1,-10.226,-117.58,451.75,261.69,0,0.33,0.23414,-0.049513
20523,-12712,20.229,-0.71516,7.4428,15.204,0.0085789,1768.8,-13.387,-134.4,481.06,262.91,0,0.33,0.2311,-0.049513
13912,-17596,24.864,-1.2754,7.5738,3.9101,0.002996,1297.4,-8.1182,-45.602,328.08,172.71,0,0.33,0.24026,-0.055838
15457,-18067,24.276,-1.368,7.5971,4.7721,0.0034427,1378.7,-7.1931,-55.046,348.29,192.74,0,0.33,0.24024,-0.054248
13697,-17265,25.317,-1.5858,7.5313,3.1604,0.0025996,1209.3,-5.7817,-40.184,287.23,153.79,0,0.33,0.2434,-0.055846
15213,-17908,24.788,-1.6838,7.5601,3.826,0.0029554,1288.2,-4.7729,-48.522,307.5,171.79,0,0.33,0.2434,-0.054253
16696,-17070,23.164,-0.69349,7.5946,7.7539,0.0049409,1561.3,-12.5,-67.734,432.03,214.71,0,0.33,0.23413,-0.054254
15053,-17045,23.874,-0.61049,7.5892,6.3388,0.0042468,1483.5,-13.258,-52.991,411.65,195.02,0,0.33,0.23413,-0.055847
17938,-15521,22.585,-0.35194,7.5486,9.9219,0.0059885,1649.5,-15.337,-77.693,473.55,219.65,0,0.33,0.2311,-0.054248
16443,-16021,23.359,-0.27323,7.5567,8.1727,0.0051483,1578.5,-15.992,-59.958,455.98,199.65,0,0.33,0.2311,-0.055846
-1039.1,-7633.6,27.643,2.17,6.6028,3.5158,0.0028395,1216.4,-46.011,-12.244,400.97,-8.8191,0,0.33,0.19739,-0.068312
312.14,-6759.5,28.218,2.1473,6.6191,1.9997,0.0019791,985.33,-46.357,-11.067,306.35,-8.7223,0,0.33,0.1974,-0.069906
-1181.5,-7506.1,27.753,2.2763,6.5242,3.3533,0.0027314,1205.2,-48.039,-14.605,397.93,-20.699,0,0.33,0.19435,-0.068298
170.54,-6560.5,28.319,2.2622,6.5463,1.8932,0.0018932,974.1,-48.414,-14.322,305.19,-17.361,0,0.33,0.19435,-0.069856
3141.9,-6204.8,28.835,1.8109,6.6938,0.4927,0.00083021,575.86,-42.853,1.5152,153.12,0.90247,0,0.33,0.20355,-0.073217
3715,-6659.8,28.764,1.6458,6.7475,0.46984,0.00080949,565.74,-40.733,4.9155,147.54,2.7502,0,0.33,0.20659,-0.073216
3551.3,-5706.5,29.059,1.7809,6.6309,0.25153,0.00054293,452.28,-43.189,1.8551,107.75,-0.65691,0,0.33,0.20355,-0.074762
3998.9,-6118.1,28.982,1.6146,6.6792,0.25609,0.00055506,452.46,-41.077,4.7665,105.51,0.79952,0,0.33,0.20659,-0.074744
2311.5,-7983.5,28.066,1.717,6.8462,1.6842,0.0017926,916.72,-40.032,1.6808,280.81,13.503,0,0.33,0.20662,-0.070116
1580.4,-7509.8,28.105,1.8772,6.7737,1.8584,0.0019069,950.93,-42.174,-2.8755,293.37,5.1385,0,0.33,0.20356,-0.070079
2081.3,-8632.9,27.534,1.7558,6.8648,2.9715,0.0025715,1133.6,-39.693,-2.5853,364.61,22.717,0,0.33,0.20663,-0.068535
1301,-8227.1,27.552,1.9116,6.7788,3.2646,0.0027304,1174,-41.844,-6.2741,382.09,9.7746,0,0.33,0.20357,-0.068495
6453.8,-9799.3,28.336,-0.78518,6.9294,0.39206,0.00076601,508.14,-16.184,2.4561,100.31,50.614,0,0.33,0.24025,-0.070112
6785.8,-10532,28.108,-0.81909,7.0271,0.5216,0.00089495,578.75,-15.327,-0.38111,119.75,58.577,0,0.33,0.24025,-0.068535
6826.5,-9909.5,28.425,-1.0241,6.8501,0.35102,0.00072859,478.74,-14.354,3.2538,85.86,43.554,0,0.33,0.24331,-0.070083
7177.8,-10637,28.219,-1.0646,6.9505,0.46346,0.00084709,543.7,-13.461,0.40729,102.86,50.572,0,0.33,0.2433,-0.068518
5797.3,-8634.6,28.522,-0.031524,6.8705,0.30664,0.00066024,460.87,-23.506,2.6562,98.005,34.711,0,0.33,0.23104,-0.073205
5871.1,-8666.3,28.572,-0.26377,6.8381,0.27883,0.00062975,439.32,-21.525,1.7915,88.835,38.562,0,0.33,0.23409,-0.073206
5543.1,-8038.3,28.714,-0.02337,6.7658,0.22248,0.00055398,398.48,-24.177,3.5604,81.294,30.672,0,0.33,0.23106,-0.074817
5604.4,-8067.8,28.752,-0.24839,6.7316,0.20343,0.0005297,381.06,-22.24,2.6845,73.286,33.603,0,0.33,0.23411,-0.074832
6397.5,-10042,28.123,-0.29957,7.0422,0.51414,0.00087889,580.68,-20.071,0.054451,130.62,49.564,0,0.33,0.23409,-0.069926
6382.9,-10098,28.042,-0.051006,7.0703,0.57615,0.00093313,612.66,-22.14,1.2651,143.75,45.013,0,0.33,0.23104,-0.069941
6683.8,-10866,27.852,-0.31901,7.1324,0.69067,0.001035,662.18,-19.328,-1.2711,156.85,56.703,0,0.33,0.23413,-0.068435
6738.7,-11034,27.747,-0.060296,7.1601,0.79156,0.0011164,703.03,-21.472,0.34673,173.83,51.618,0,0.33,0.23104,-0.068355
3709.1,-4792.2,29.436,-3.2522,3.9254,0.045364,0.00019052,237.05,-3.4792,1.6256,7.5427,16.545,0,0.33,0.29221,-0.070143
3938.8,-5061.3,29.353,-3.2254,4.1136,0.050512,0.00020362,246.96,-3.2321,1.6775,9.2478,16.096,0,0.33,0.28915,-0.069945
3874.2,-5059.5,29.38,-3.3425,3.9397,0.05827,0.00021685,267.39,-2.6213,3.8689,11.707,17.663,0,0.33,0.29221,-0.068593
4082.8,-5318.9,29.293,-3.314,4.134,0.064337,0.0002309,277.34,-2.3613,4.2223,13.389,17.453,0,0.33,0.28915,-0.068457
4330.7,-5464.6,29.267,-2.8636,4.6205,0.04577,0.00020598,221.27,-5.1586,9.6571,9.2467,14.908,0,0.33,0.27997,-0.073094
3946.1,-5004.3,29.323,-2.9401,4.4296,0.040166,0.00018767,213.21,-4.9846,6.3693,6.646,14.928,0,0.33,0.28304,-0.072957
4191.9,-5240.4,29.325,-2.7822,4.581,0.036938,0.00018453,199.38,-6.0722,8.0153,7.5384,13.055,0,0.33,0.28,-0.074517
3829.4,-4817.1,29.378,-2.8547,4.3951,0.032612,0.00016958,191.6,-5.9043,4.3283,5.3617,13.321,0,0.33,0.28305,-0.074492
4376.9,-5675.4,29.203,-3.1133,4.4952,0.062883,0.00023671,264.48,-3.1273,8.6289,11.849,18.037,0,0.33,0.28304,-0.069846
4616.8,-6040.2,29.136,-3.0325,4.6978,0.072011,0.00026198,273.58,-3.284,13.594,14.068,18.908,0,0.33,0.27997,-0.070034
4713.3,-6136.8,29.133,-3.2029,4.5271,0.079422,0.00026792,295.11,-2.1601,8.2276,16.69,19.049,0,0.33,0.28305,-0.068262
4821.1,-6482,29.061,-3.1186,4.7349,0.090669,0.00029637,304.45,-2.3151,14.258,18.65,21.241,0,0.33,0.27997,-0.068492
18706,-19894,25.365,-2.9475,7.1296,2.6183,0.0023287,1121.1,4.9709,-14.358,210.02,106.61,0,0.33,0.25558,-0.051089
19592,-20020,25.044,-2.7183,7.3039,3.0671,0.0025789,1185.6,3.4112,-29.426,239.59,123.66,0,0.33,0.25255,-0.051089
20724,-20667,24.958,-3.0742,7.1425,2.9643,0.0025195,1173.3,6.1618,-20.684,220.44,119.38,0,0.33,0.25559,-0.049514
21106,-20737,24.594,-2.8485,7.313,3.4997,0.0028126,1240.6,4.5796,-36.867,251.02,137.26,0,0.33,0.25255,-0.049514
15482,-17906,25.23,-1.9723,7.495,3.1516,0.0026054,1204.3,-2.6007,-39.202,270.79,147.1,0,0.33,0.24647,-0.054255
13941,-17105,25.705,-1.8708,7.4612,2.6262,0.0023157,1128.9,-3.6753,-31.049,250.63,131.27,0,0.33,0.24646,-0.055848
14088,-17306,26.282,-2.3775,7.2074,1.9369,0.0019387,995.71,-0.070111,-8.9439,192.65,87.036,0,0.33,0.25254,-0.055852
16235,-18336,25.893,-2.4827,7.2501,2.2796,0.0021393,1062.1,1.0927,-15.852,210.04,97.707,0,0.33,0.25254,-0.054258
12238,-17369,26.49,-2.6115,7.0232,1.7033,0.0017982,944.41,1.4383,0.78734,171.94,72.147,0,0.33,0.25562,-0.055854
14428,-18294,26.134,-2.7161,7.0691,1.9841,0.0019665,1006,2.6128,-4.2092,185.44,82.133,0,0.33,0.2556,-0.054268
6710.1,-8557.3,28.839,-1.5958,6.3107,0.19748,0.00056608,347.24,-11.616,9.0404,40.552,16.481,0,0.33,0.25249,-0.073176
6583.3,-8364.3,28.859,-1.7917,6.1651,0.19703,0.00057496,341.1,-10.422,11.236,38.371,15.913,0,0.33,0.25554,-0.073213
6300.7,-7980.3,28.953,-1.542,6.2141,0.15208,0.00049111,308.14,-12.546,8.1341,33.834,15.247,0,0.33,0.2525,-0.074723
6187.1,-7812.6,28.97,-1.7323,6.0744,0.15211,0.00050033,302.5,-11.379,9.8753,32.538,14.79,0,0.33,0.25554,-0.074757
7575.9,-10748,28.308,-1.305,6.8559,0.42707,0.0008216,517.05,-11.743,2.6049,88.481,40.143,0,0.33,0.24635,-0.068534
7192.1,-9999.5,28.494,-1.259,6.7539,0.32771,0.00071266,457.44,-12.66,4.7071,73.475,34.172,0,0.33,0.24639,-0.070078
7472,-9819.2,28.572,-1.7053,6.5042,0.32099,0.0007326,436.46,-9.7227,10.137,57.653,20.875,0,0.33,0.25248,-0.070095
7802.4,-10530,28.415,-1.7621,6.5996,0.40322,0.00082514,486.85,-8.7606,10.079,68.756,24.229,0,0.33,0.25245,-0.068594
7150.1,-9504.7,28.601,-1.9122,6.3486,0.31653,0.00073726,427.73,-8.466,14.419,52.606,20.483,0,0.33,0.25553,-0.070097
7314,-10170,28.451,-1.974,6.4389,0.39383,0.000825,475.69,-7.4744,15.383,62.339,23.88,0,0.33,0.25552,-0.068546
2805.6,-3527.5,29.97,0.019502,5.2841,0.01161,0.00014434,80.477,-31.344,3.1589,12.554,11.893,0,0.33,0.23404,-0.098115
2692.8,-3387.1,30.023,0.038802,5.1955,0.010965,0.00014771,74.274,-31.866,3.011,12.591,11.511,0,0.33,0.23405,-0.099813
2708.6,-3432.2,29.973,0.16696,5.324,0.011829,0.00014337,82.553,-32.759,2.285,13.364,12.256,0,0.33,0.23103,-0.098148
2607.9,-3314.6,30.026,0.18214,5.2382,0.011186,0.00014661,76.346,-33.251,1.8136,13.356,11.744,0,0.33,0.23102,-0.099769
3321,-4076.3,29.854,-0.33393,5.3468,0.012658,0.00014064,90.034,-27.517,2.6164,10.369,8.335,0,0.33,0.24017,-0.094964
3430.9,-4236.8,29.802,-0.36169,5.4333,0.013566,0.00013913,97.527,-26.932,3.4733,10.881,9.1401,0,0.33,0.24019,-0.093457
3203.9,-3938.5,29.841,-0.49075,5.2811,0.012371,0.00014127,87.604,-26.233,1.1771,9.2194,7.3124,0,0.33,0.24328,-0.095009
3345.6,-4119.1,29.79,-0.52191,5.3675,0.013283,0.00013976,95.064,-25.61,2.735,9.3687,8.1575,0,0.33,0.24329,-0.093427
3178.4,-4045.8,29.812,-0.039062,5.5426,0.014049,0.00013786,101.93,-29.767,2.6817,13.894,13.645,0,0.33,0.23408,-0.093488
3040.8,-3844.2,29.865,-0.019125,5.458,0.013128,0.00013931,94.271,-30.289,2.794,12.838,13.03,0,0.33,0.23405,-0.094951
3096.6,-3964.5,29.814,0.12095,5.5807,0.014327,0.00013713,104.51,-31.274,1.7307,15.113,13.923,0,0.33,0.23105,-0.093546
2950.3,-3760.1,29.868,0.13656,5.4945,0.013357,0.0001385,96.48,-31.769,1.8664,14.067,13.394,0,0.33,0.23104,-0.095065
3369.7,-4294.6,29.605,2.0251,6.3158,0.049907,0.00018386,269.92,-48.321,-3.0027,43.35,-0.17895,0,0.33,0.19747,-0.079379
3444.3,-4223.9,29.691,2.0076,6.2403,0.038515,0.00015785,243.19,-48.621,-1.7061,35.227,0.58858,0,0.33,0.19745,-0.080859
3142,-4018.2,29.676,2.1732,6.2653,0.046315,0.00016937,272.14,-50.437,-6.49,41.936,-0.70558,0,0.33,0.19444,-0.079394
3255.9,-3985.8,29.76,2.1576,6.1914,0.036366,0.00014737,246.14,-50.73,-5.1423,34.187,0.027369,0,0.33,0.19443,-0.080931
4115.7,-5705.9,29.147,1.5865,6.6038,0.1534,0.00040431,374.34,-41.407,4.4034,77.113,0.24828,0,0.33,0.20661,-0.076256
3764.6,-5336.7,29.225,1.7539,6.5598,0.1413,0.00037671,369.18,-43.513,1.8533,77.294,-0.99079,0,0.33,0.20355,-0.076295
3880.5,-4856.8,29.46,1.7074,6.4033,0.063548,0.00022969,274.74,-44.142,1.3909,44.787,-0.97178,0,0.33,0.20355,-0.079302
4099.5,-5102.5,29.388,1.5394,6.4366,0.07209,0.0002561,279.45,-42.059,2.7625,45.217,-0.36626,0,0.33,0.20662,-0.079348
3849.7,-4692.3,29.553,1.6887,6.319,0.047464,0.00019281,244.88,-44.476,0.21504,36.531,-1.0358,0,0.33,0.20352,-0.080846
4037.9,-4932.5,29.487,1.5201,6.3457,0.053014,0.00021314,247.2,-42.418,2.2775,37.71,0.018338,0,0.33,0.20661,-0.081009
4940.8,-6366.2,29.277,-0.58032,6.2054,0.048787,0.00023203,209.07,-21.68,4.8212,25.087,18.92,0,0.33,0.24015,-0.081014
5131,-6731.2,29.186,-0.60938,6.3104,0.065467,0.00027638,235.29,-20.949,5.8014,30.382,21.3,0,0.33,0.24015,-0.079455
4959.3,-6317.1,29.29,-0.77659,6.1217,0.045988,0.00022679,201.78,-20.158,5.5959,21.277,16.629,0,0.33,0.24326,-0.081113
5148.4,-6644.1,29.203,-0.81174,6.2274,0.061163,0.00026838,226.56,-19.369,7.2918,25.162,19.089,0,0.33,0.24326,-0.079492
5327.3,-7510.4,28.904,-0.23347,6.6276,0.14805,0.0004433,331.39,-22.949,3.7081,60.535,29.508,0,0.33,0.23411,-0.07639
5268,-7472.1,28.875,-0.01581,6.663,0.16114,0.00046299,345.34,-24.837,4.9907,66.948,27.727,0,0.33,0.23107,-0.076377
4735.9,-6460.3,29.129,0.0039048,6.4602,0.084884,0.00031987,263.47,-26.112,3.7993,43.631,23.179,0,0.33,0.231,-0.079413
4803.3,-6521.1,29.146,-0.19898,6.4243,0.078392,0.00030626,254.15,-24.315,2.8974,39.766,23.981,0,0.33,0.23404,-0.079422
4486.1,-6021.7,29.232,0.015209,6.3587,0.062372,0.00026643,232.59,-26.725,3.065,35.631,21.32,0,0.33,0.23099,-0.080954
4567.1,-6099.2,29.244,-0.18123,6.3226,0.057818,0.00025549,224.88,-24.965,2.7457,32.36,22.121,0,0.33,0.23403,-0.080958
2729.4,-3508.5,29.629,-2.6921,3.97,0.016398,0.00013183,124.32,-8.4842,-1.2961,0.74733,11.429,0,0.33,0.28911,-0.079468
2610.3,-3350.1,29.682,-2.7277,3.8181,0.015489,0.00013055,118.61,-8.5051,-1.8323,-0.49672,11.256,0,0.33,0.29215,-0.079473
2549.5,-3290.4,29.667,-2.614,3.9448,0.014556,0.00013038,111.63,-9.2836,-1.142,0.9214,10.824,0,0.33,0.28911,-0.081011
2449.5,-3155.2,29.717,-2.6492,3.7978,0.013811,0.00013014,106.14,-9.2852,-1.6229,-0.05926,10.656,0,0.33,0.29215,-0.08102
3710.6,-4652.8,29.432,-2.7642,4.3579,0.026621,0.00015497,171.23,-6.8464,2.4599,4.6151,11.973,0,0.33,0.28305,-0.076168
4058.5,-5045.2,29.382,-2.6966,4.5396,0.029886,0.00016657,178.76,-7.0033,6.5784,6.3082,11.617,0,0.33,0.28,-0.076089
3633.3,-4484.3,29.49,-2.5245,4.4544,0.02045,0.00014258,143.13,-8.8318,6.2709,4.1657,9.5723,0,0.33,0.28,-0.07938
3286.7,-4114.8,29.533,-2.588,4.2817,0.018812,0.00013713,136.98,-8.6547,2.2683,3.1032,10.249,0,0.33,0.28306,-0.079477
3418.8,-4226.4,29.54,-2.4443,4.4116,0.017513,0.00013598,128.63,-9.7066,6.3279,3.5592,8.8824,0,0.33,0.28001,-0.080986
3071.4,-3862.8,29.578,-2.5073,4.2442,0.016367,0.00013275,123.19,-9.5084,2.5234,2.7449,9.6728,0,0.33,0.28307,-0.081074
2412.9,-3094.4,29.982,-0.79008,4.8493,0.0095359,0.00015489,61.615,-24.742,-3.0718,8.5072,9.9777,0,0.33,0.25239,-0.099719
2542.7,-3241.5,29.935,-0.83026,4.922,0.010023,0.00015081,66.509,-24.126,-2.9519,8.3621,10.038,0,0.33,0.25239,-0.098172
2370.9,-3031.4,29.988,-0.91338,4.7792,0.0092278,0.00015755,58.626,-23.786,-4.0785,8.5638,8.3577,0,0.33,0.25547,-0.099694
2488.4,-3157.3,29.94,-0.95701,4.8507,0.0096858,0.00015302,63.348,-23.137,-3.5414,8.2511,8.6405,0,0.33,0.25545,-0.098114
3206.9,-3975.1,29.782,-0.67335,5.2987,0.012955,0.00014076,92.061,-24.367,-0.017422,8.6199,9.0289,0,0.33,0.24636,-0.093425
3022.9,-3759,29.832,-0.63682,5.2142,0.012047,0.00014221,84.747,-25.025,-0.85764,8.5124,8.6483,0,0.33,0.24635,-0.095059
2819.5,-3583.4,29.84,-0.91352,5.0708,0.01129,0.00014506,77.87,-22.845,-2.1261,8.5815,10.327,0,0.33,0.25239,-0.095073
2988.9,-3791.8,29.789,-0.95756,5.1482,0.012166,0.00014373,84.673,-22.163,-1.8122,8.8105,10.287,0,0.33,0.25241,-0.093493
2784.9,-3523,29.845,-1.0461,4.9927,0.010866,0.00014669,74.114,-21.83,-3.0803,8.5543,9.1617,0,0.33,0.25544,-0.095057
2958.5,-3736.1,29.795,-1.0937,5.0663,0.011697,0.00014514,80.614,-21.143,-2.749,8.6794,9.225,0,0.33,0.25546,-0.093493
5759.9,-7257.6,29.07,-1.6746,5.9854,0.11631,0.00043207,267.78,-12.3,8.8869,26.877,14.029,0,0.33,0.25553,-0.076281
5880.9,-7429.3,29.055,-1.4895,6.1182,0.11603,0.00042278,273.02,-13.453,7.3358,27.887,14.383,0,0.33,0.25249,-0.076263
5149.6,-6555.8,29.214,-1.0081,6.1341,0.060762,0.00027396,220.66,-17.87,7.7597,21.327,17.119,0,0.33,0.24634,-0.079471
4900.8,-6206.9,29.297,-0.96805,6.031,0.046161,0.00023333,196.95,-18.697,6.9639,18.18,15.528,0,0.33,0.24633,-0.081093
4848.2,-6060.8,29.306,-1.3397,5.8349,0.051549,0.00026698,192.2,-16.035,3.9194,15.534,12.045,0,0.33,0.25249,-0.080896
5138.9,-6442.7,29.229,-1.3892,5.9286,0.067294,0.00031073,215.54,-15.188,5.3324,18.413,12.8,0,0.33,0.25249,-0.079346
4719.5,-5894.7,29.314,-1.5102,5.7218,0.051932,0.00027525,187.76,-14.905,4.9865,14.899,11.742,0,0.33,0.25552,-0.080895
5007.1,-6263,29.24,-1.5644,5.8095,0.067777,0.00031971,210.97,-14.048,6.6429,17.543,12.536,0,0.33,0.25553,-0.079346
3408.4,-6050.4,4.7556,-8.9726,0.061967,39.021,0.033686,1158.4,-79.934,-25.269,34.127,-15.772,0,0.33,0.13622,-0.0015494
2984.1,-5354.6,4.9639,-8.9627,0.064129,38.693,0.033388,1158.9,-82.867,-23.707,33.209,-13.732,0,0.33,0.13317,-0.0015493
