"U:0","U:1","U:2","k","nut","omega","p","yPlus","Points:0","Points:1","Points:2"
29.913,0.13244,1.8668,0.025595,0.00041563,21.555,-5.0499,0,0.495,0.19409,-0.17325
29.953,0.78548,1.5687,0.068273,0.0005051,37.234,-9.417,0,0.495,0.14554,-0.19798
30.042,0.2064,1.5261,0.0098164,0.00016679,10.756,-6.5271,0,0.495,0.1941,-0.19803
29.956,-0.25056,1.6055,0.0062677,0.00012282,7.0273,-2.6661,0,0.495,0.24271,-0.17339
30.012,-0.51852,1.3618,0.0056709,0.00011403,3.2347,-1.7505,0,0.495,0.29133,-0.17327
30.058,-0.10913,1.4086,0.0058489,0.00010664,3.9034,-4.5652,0,0.495,0.24271,-0.19819
30.065,-0.35,1.2256,0.0055954,0.00011878,2.0068,-3.6462,0,0.495,0.29132,-0.19807
30.104,-0.6061,1.0453,0.00555,0.0001182,1.5649,-1.9577,0,0.495,0.33989,-0.17329
30.205,-0.64324,0.80125,0.0055107,0.00015494,0.94093,-3.2429,0,0.495,0.38854,-0.1733
30.161,-0.47027,1.0008,0.0055217,0.0001357,1.055,-3.5797,0,0.495,0.33989,-0.19808
30.453,0.47538,-0.31101,0.0067927,0.00017657,5.7963,-11.305,0,0.495,0.096919,0.30798
30.449,0.29328,-0.69787,0.0057047,0.00019883,2.1006,-10.002,0,0.495,0.19415,0.30798
30.427,0.0032189,-0.7084,0.0055108,0.00024464,0.71872,-8.289,0,0.495,0.29132,0.30798
30.418,-0.17838,-0.55233,0.0054789,0.00032779,0.43015,-7.4896,0,0.495,0.38846,0.30798
30.468,0.42596,0.29294,0.0064432,0.00018646,5.3992,-11.271,0,0.495,0.096925,-0.32172
30.46,0.27391,0.64399,0.0056647,0.00021628,1.874,-10.088,0,0.495,0.19415,-0.32172
30.435,0.01089,0.66151,0.0055046,0.00026349,0.65688,-8.4687,0,0.495,0.29133,-0.32172
30.422,-0.1574,0.52347,0.0054773,0.00034576,0.41136,-7.6281,0,0.495,0.38846,-0.32172
