"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
43.564,-33.878,30.517,-1.0638,0.7674,0.0055044,0.00011362,0.90588,-10.75,8.9762,2.7348,0.24105,0,0.495,0.40124,-0.14617
41.489,-27.478,30.51,-1.0666,0.7652,0.0055051,0.00011414,0.90997,-10.672,10.216,2.9083,0.49488,0,0.495,0.40125,-0.14462
47.891,-45.688,30.532,-1.0299,0.72663,0.0055019,0.00011086,0.87686,-10.965,6.7401,2.384,-0.35914,0,0.495,0.40732,-0.14926
53.336,-59.584,30.529,-1.0583,0.77864,0.0055036,0.00010374,0.91708,-10.886,4.9547,2.5425,0.18111,0,0.495,0.40124,-0.14926
48.209,-46.379,30.523,-1.0672,0.77825,0.005504,0.00010986,0.91086,-10.81,6.9313,2.7371,0.345,0,0.495,0.40124,-0.14771
74.114,-91.064,30.462,-1.0664,0.65486,0.0055145,8.9446e-05,1.141,-10.17,0.65727,0.67999,-0.61596,0,0.495,0.40733,-0.13067
63.518,-76.083,30.47,-1.0444,0.66578,0.0055123,9.659e-05,1.0848,-10.306,2.7399,1.2419,-0.43705,0,0.495,0.40733,-0.13377
83.066,-102.72,30.46,-1.0959,0.70522,0.0055178,8.4361e-05,1.2175,-10.034,0.73358,0.58781,0.18604,0,0.495,0.40125,-0.1307
63.749,-77.327,30.467,-1.0743,0.71656,0.0055149,9.4919e-05,1.1398,-10.18,3.4968,1.4058,0.3324,0,0.495,0.40125,-0.13379
73.099,-91.93,30.462,-1.0865,0.7157,0.0055167,8.8428e-05,1.1884,-10.095,2.1893,0.97611,0.44191,0,0.495,0.40125,-0.13225
57.608,-67.688,30.471,-1.0698,0.72649,0.0055135,9.8868e-05,1.1003,-10.24,4.7443,2.0139,0.45279,0,0.495,0.40125,-0.13534
70.788,-87.771,30.456,-1.0929,0.64424,0.005516,9.1382e-05,1.1663,-10.035,0.66891,-0.06385,-0.88645,0,0.495,0.40734,-0.12756
83.346,-104.1,30.454,-1.1237,0.69408,0.0055198,8.3981e-05,1.2606,-9.8886,0.51099,-0.031355,-0.14129,0,0.495,0.40125,-0.12761
88.329,-109.97,30.456,-1.1136,0.70436,0.0055193,8.152e-05,1.2556,-9.9466,0.20434,0.31017,0.17196,0,0.495,0.40125,-0.12915
81.075,-101.57,30.452,-1.1406,0.69295,0.0055208,8.4881e-05,1.2774,-9.8008,1.0685,-0.40482,-0.11436,0,0.495,0.40125,-0.12606
67.825,-84.992,30.562,-0.96703,0.74778,0.0055003,9.2018e-05,0.88468,-11.334,1.635,0.7139,-0.0068977,0,0.495,0.40731,-0.15854
65.08,-84.272,30.559,-0.98866,0.80049,0.0055017,9.2551e-05,0.91081,-11.281,0.80804,0.6778,0.48312,0,0.495,0.40124,-0.15854
73.117,-89.564,30.554,-0.99113,0.74115,0.0055011,8.9533e-05,0.89829,-11.213,1.4051,1.5213,-0.17874,0,0.495,0.40731,-0.15545
74.106,-92.883,30.551,-1.0141,0.79392,0.0055026,8.8032e-05,0.93102,-11.15,0.38139,1.5709,0.37646,0,0.495,0.40124,-0.15545
68.867,-88.679,30.555,-1.0033,0.80223,0.0055023,9.0197e-05,0.92487,-11.211,0.52278,1.2063,0.5846,0,0.495,0.40124,-0.15699
