"U:0","U:1","U:2","k","nut","omega","p","yPlus","Points:0","Points:1","Points:2"
-1.5914,0.17387,-5.5633,17.915,0.016203,936.47,-158.56,0,0.33,0.033255,-0.10062
10.024,1.9129,9.2531,28.495,0.018057,1577.7,-124.26,0,0.33,0.08175,-0.10068
1.9843,1.6218,6.8962,17.799,0.016408,1085.2,-152.07,0,0.33,0.063545,-0.10065
24.792,1.9095,6.6077,16.017,0.011468,1393.1,-85.027,0,0.33,0.11209,-0.10075
29.716,1.902,5.3374,1.4898,0.0024255,603.14,-68.552,0,0.33,0.13032,-0.10076
14.213,-1.0718,6.521,28.838,0.020989,1374,-81.386,0,0.33,0.10298,-0.066617
18.228,-0.13038,5.9139,24.293,0.0174,1396.1,-75.185,0,0.33,0.1121,-0.071309
19.313,-0.12695,5.5083,22.168,0.015911,1393.2,-71.472,0,0.33,0.11513,-0.069754
19.112,-0.26568,5.4123,22.293,0.016005,1393,-70.408,0,0.33,0.11512,-0.068188
18.934,-0.4128,5.3092,22.374,0.016064,1393,-69.307,0,0.33,0.11512,-0.066633
26.526,0.79862,5.1437,6.5177,0.0054842,1177.6,-60.425,0,0.33,0.13031,-0.071288
27.627,0.92722,5.2447,3.9852,0.0037714,1042,-58.13,0,0.33,0.13334,-0.071294
23.592,0.36556,5.0058,13.304,0.0098219,1352.3,-64.079,0,0.33,0.12424,-0.06971
25.039,0.54369,5.0175,9.8818,0.0076032,1294.2,-61.755,0,0.33,0.12727,-0.069725
27.497,0.84768,5.2115,4.1015,0.0038079,1063,-57.165,0,0.33,0.13334,-0.069738
26.378,0.70945,5.0971,6.6709,0.0055324,1195.1,-59.447,0,0.33,0.13031,-0.069733
18.393,1.1392,7.6275,28.047,0.018185,1542,-94.134,0,0.33,0.103,-0.0914
20.743,1.1027,6.8692,23.508,0.015948,1473.2,-87.04,0,0.33,0.10906,-0.089883
19.388,1.0614,7.2439,26.095,0.017324,1505.7,-90.291,0,0.33,0.10604,-0.08987
23.64,1.5705,6.5866,18.2,0.012783,1421.3,-85.002,0,0.33,0.1121,-0.096078
24.113,1.4212,6.2696,16.136,0.01176,1369.2,-81.706,0,0.33,0.11513,-0.093026
24.487,1.5196,6.2892,15.457,0.011345,1359.1,-81.915,0,0.33,0.11514,-0.094574
22.068,1.158,6.5244,20.582,0.014345,1433.5,-83.983,0,0.33,0.11209,-0.0899
23.737,1.3237,6.2468,16.785,0.012163,1377.6,-81.428,0,0.33,0.11513,-0.091471
16.278,0.46803,7.5489,28.924,0.019584,1476.8,-90.821,0,0.33,0.103,-0.082134
19.249,0.69629,6.7854,24.889,0.017143,1451.4,-84.891,0,0.33,0.10906,-0.083705
17.921,0.63907,7.1829,27.063,0.018388,1471.5,-88.09,0,0.33,0.10603,-0.083691
19.271,0.3488,6.2162,23.562,0.016684,1412,-78.901,0,0.33,0.11211,-0.077452
21.224,0.65235,5.9917,20.338,0.014535,1398.5,-77.712,0,0.33,0.11514,-0.08055
20.904,0.55374,5.9396,20.697,0.014798,1398.1,-76.958,0,0.33,0.11514,-0.079005
20.575,0.7634,6.4117,22.359,0.015657,1427.4,-81.906,0,0.33,0.11209,-0.083687
21.558,0.74942,6.0392,19.942,0.014251,1398.4,-78.417,0,0.33,0.11514,-0.082098
29.321,1.7709,5.3921,2.1304,0.0029352,713.15,-68.536,0,0.33,0.13034,-0.096064
28.31,1.6514,5.5135,4.3425,0.0045911,933.67,-70.848,0,0.33,0.1273,-0.09297
28.518,1.7078,5.5147,3.9444,0.0043353,897.43,-71.011,0,0.33,0.12729,-0.094518
30.054,1.6369,5.2575,0.53172,0.0011059,473.47,-60.966,0,0.33,0.13944,-0.091442
29.299,1.6088,5.357,1.8522,0.0025576,710.77,-65.331,0,0.33,0.13337,-0.089882
29.728,1.6155,5.3142,1.0335,0.0017246,588.07,-62.958,0,0.33,0.13639,-0.089915
28.095,1.5934,5.5078,4.7538,0.0048492,968.47,-70.628,0,0.33,0.1273,-0.091423
28.682,1.5816,5.4158,3.1962,0.0036806,854.9,-67.798,0,0.33,0.13034,-0.089872
27.208,1.1075,5.29,5.596,0.0050688,1091.8,-63.74,0,0.33,0.13033,-0.077451
28.184,1.2015,5.3333,3.3557,0.0034883,946.59,-61.378,0,0.33,0.13336,-0.07749
26.48,1.1375,5.3526,7.7329,0.0065739,1167.9,-67.542,0,0.33,0.12729,-0.080613
26.25,1.0632,5.3154,8.1263,0.0067824,1190.2,-66.885,0,0.33,0.12729,-0.079045
29.847,1.35,5.4031,0.59718,0.00093907,623.33,-54.647,0,0.33,0.14551,-0.08218
29.821,1.3982,5.3913,0.54445,0.00095429,568.74,-56.577,0,0.33,0.14247,-0.08217
29.623,1.4175,5.3829,0.85402,0.0013616,618.21,-58.673,0,0.33,0.13943,-0.082156
28.761,1.4246,5.3685,2.5921,0.0030547,833.5,-63.771,0,0.33,0.13337,-0.083693
29.34,1.4553,5.3659,1.4362,0.0020233,696.36,-61.413,0,0.33,0.13641,-0.083698
26.715,1.2089,5.3859,7.3205,0.0063493,1144,-68.142,0,0.33,0.1273,-0.082159
27.957,1.3646,5.3807,4.4087,0.0044271,982.62,-66.205,0,0.33,0.13033,-0.0837
30.202,1.4319,5.0543,0.12092,0.00039294,297.14,-49.504,0,0.33,0.16073,-0.096137
30.209,1.4812,5.1731,0.15121,0.00041921,357.45,-53.371,0,0.33,0.15161,-0.091439
29.859,1.2945,5.2073,1.0847,0.0013401,754.6,-50.18,0,0.33,0.15769,-0.089904
30.046,1.3731,5.2104,0.4666,0.00081299,536.07,-51.572,0,0.33,0.15465,-0.089873
1.4423,-5.2155,-5.7909,18.515,0.018587,959.34,-111.38,0,0.33,0.033245,-0.0526
1.0297,-4.5719,-6.9464,18.655,0.016929,967.82,-113.72,0,0.33,0.030222,-0.055695
1.2241,-4.7285,-6.8878,18.716,0.017123,972.21,-110.64,0,0.33,0.03022,-0.054147
1.1383,-5.4538,-2.9598,17.933,0.019083,939.72,-128.2,0,0.33,0.042336,-0.057254
0.68939,-4.8343,-4.9276,17.949,0.01874,934.12,-126.08,0,0.33,0.036274,-0.058808
0.78472,-5.071,-3.9266,17.816,0.019106,932.47,-128.67,0,0.33,0.039306,-0.058804
0.84162,-4.4202,-7.0027,18.596,0.016753,964.12,-116.73,0,0.33,0.030223,-0.057246
0.64847,-4.5676,-5.9657,18.192,0.017732,943.09,-123.05,0,0.33,0.033247,-0.058808
1.5792,-0.80574,-18.542,17.31,0.0079056,2346,-107.36,0,0.33,0.0060425,-0.066517
1.1495,-1.6527,-15.64,20.58,0.012268,1404.5,-110.26,0,0.33,0.012085,-0.064979
1.3909,-1.253,-17.107,19.519,0.011281,1655,-107.16,0,0.33,0.0090643,-0.064971
0.49496,-1.716,-14.374,20.891,0.012609,1267.3,-124.41,0,0.33,0.015108,-0.071176
0.41487,-2.2299,-12.695,20.617,0.012926,1163.2,-122.45,0,0.33,0.018132,-0.06808
0.30699,-2.1357,-12.76,20.626,0.012949,1164.1,-125.05,0,0.33,0.018132,-0.069627
0.89563,-2.0455,-14.09,20.847,0.012424,1263.2,-113.47,0,0.33,0.015108,-0.064983
0.52746,-2.3251,-12.626,20.605,0.012909,1162.5,-119.73,0,0.33,0.018131,-0.066532
0.038197,-4.371,-2.8714,17.17,0.01862,922.1,-142.71,0,0.33,0.042339,-0.066578
-0.011156,-4.1953,-5.0054,17.583,0.018376,924.17,-136.39,0,0.33,0.036282,-0.064999
0.068083,-4.3923,-3.9414,17.383,0.018833,921.86,-138.67,0,0.33,0.039311,-0.065016
-0.60531,-3.355,-6.1886,17.621,0.017107,926.29,-143.04,0,0.33,0.033256,-0.071202
-0.29394,-3.4258,-7.3209,18.204,0.01615,949.51,-135.64,0,0.33,0.030232,-0.068103
-0.42884,-3.285,-7.3537,18.152,0.01613,948.19,-137.99,0,0.33,0.030233,-0.069644
-0.03504,-3.9656,-6.1011,17.893,0.0173,933.76,-133.68,0,0.33,0.033256,-0.064996
-0.15172,-3.566,-7.2848,18.259,0.016186,950.91,-133.19,0,0.33,0.030231,-0.066552
2.3251,-5.8823,0.52228,19.282,0.019224,1003,-130.89,0,0.33,0.054445,-0.057265
3.047,-5.5899,2.1749,20.526,0.019458,1054.7,-130.26,0,0.33,0.060507,-0.058822
2.5546,-5.6548,1.4264,19.741,0.019229,1026.6,-131.98,0,0.33,0.057479,-0.058818
5.6936,-5.1712,4.3068,24.66,0.021064,1170.6,-116.27,0,0.33,0.072673,-0.057249
5.0098,-5.3851,3.8343,23.607,0.020663,1142.4,-120.03,0,0.33,0.069597,-0.057269
4.5724,-5.809,3.0848,22.737,0.020472,1110.5,-121.54,0,0.33,0.066561,-0.055723
5.1948,-5.634,3.6072,23.725,0.02084,1138.3,-118.4,0,0.33,0.069592,-0.055719
4.3759,-5.568,3.2903,22.583,0.020287,1113,-123.29,0,0.33,0.066562,-0.05728
3.5902,-5.4786,2.8686,21.426,0.01975,1084.8,-127.93,0,0.33,0.063535,-0.058831
10.128,-1.9474,7.1861,30,0.022183,1352.4,-97.269,0,0.33,0.090843,-0.0666
9.1884,-2.4634,6.9353,29.393,0.022133,1328,-100.65,0,0.33,0.087813,-0.065034
8.2603,-2.7411,6.8396,28.67,0.021855,1311.8,-105.31,0,0.33,0.084776,-0.065054
7.0717,-1.9758,7.6319,27.719,0.02077,1334.4,-114.9,0,0.33,0.081741,-0.071242
6.273,-2.7755,6.8917,26.497,0.020639,1283.7,-117.39,0,0.33,0.078713,-0.068147
6.1787,-2.5064,7.1363,26.425,0.020436,1292.8,-118.67,0,0.33,0.078701,-0.069708
7.3564,-3.0253,6.6578,27.723,0.021474,1290.9,-110.04,0,0.33,0.081742,-0.065072
6.3735,-3.0425,6.6417,26.555,0.020835,1274.4,-116.11,0,0.33,0.07871,-0.066613
1.1583,-4.5709,1.2038,18.03,0.018313,984.48,-143.53,0,0.33,0.054456,-0.066576
2.2704,-4.6457,2.8446,19.622,0.018697,1049.4,-138,0,0.33,0.060512,-0.065042
1.7738,-4.7458,1.9899,18.855,0.018538,1017,-140.09,0,0.33,0.057482,-0.065032
2.1664,-3.4598,4.4175,19.51,0.018144,1075.1,-141.98,0,0.33,0.063565,-0.071223
3.1161,-3.7963,4.7935,21.148,0.018812,1123.9,-135.19,0,0.33,0.066595,-0.068125
2.9584,-3.5279,5.0058,20.888,0.018595,1123.1,-136.77,0,0.33,0.066596,-0.069677
2.8298,-4.5028,3.6393,20.554,0.018936,1085.3,-135.26,0,0.33,0.063546,-0.065046
3.282,-4.0612,4.5781,21.398,0.019033,1124.1,-133.58,0,0.33,0.066593,-0.066578
0.98324,-0.45338,-18.928,16.751,0.0075189,2395,-130.43,0,0.33,0.0060423,-0.081994
0.23971,-0.83889,-16.184,20.257,0.013174,1422.2,-136.51,0,0.33,0.012086,-0.083554
0.566,-0.63032,-17.593,18.983,0.011471,1680.6,-134.02,0,0.33,0.0090646,-0.083548
0.16141,-1.3902,-14.572,20.843,0.012861,1273.3,-133.05,0,0.33,0.015109,-0.077364
-0.31022,-1.4653,-13.079,20.572,0.013262,1172.9,-139.39,0,0.33,0.018132,-0.08047
-0.23766,-1.5643,-13.049,20.591,0.013204,1171.5,-137.78,0,0.33,0.018132,-0.078917
-0.10063,-1.0523,-14.674,20.706,0.013169,1279.6,-139.22,0,0.33,0.015109,-0.083561
-0.37727,-1.3648,-13.103,20.55,0.013324,1174.4,-140.85,0,0.33,0.018132,-0.082019
-1.6248,-0.44842,-5.7939,17.669,0.016441,924.54,-160.14,0,0.33,0.033256,-0.095973
-1.5517,-0.85468,-7.2752,18.011,0.016094,946.69,-157.92,0,0.33,0.030231,-0.092872
-1.5662,-0.67028,-7.2247,18.058,0.016045,949.1,-157.96,0,0.33,0.030231,-0.094418
-1.4038,-0.91083,-2.0006,16.651,0.017342,882.29,-164.69,0,0.33,0.042345,-0.091355
-1.5629,-1.2438,-4.7045,17.061,0.017214,897.92,-161.77,0,0.33,0.036286,-0.0898
-1.5044,-1.2124,-3.394,16.779,0.017443,886.6,-163.34,0,0.33,0.039318,-0.089803
-1.5299,-1.0368,-7.3198,17.972,0.016142,944.71,-157.7,0,0.33,0.030231,-0.091325
-1.5622,-1.2452,-6.0222,17.444,0.016775,916.17,-159.72,0,0.33,0.033256,-0.089785
-1.0524,-2.7056,-6.2104,17.429,0.017047,919.47,-150.78,0,0.33,0.033261,-0.077394
-1.1656,-2.234,-7.4644,17.903,0.016208,941.28,-151.36,0,0.33,0.030233,-0.080494
-1.083,-2.3926,-7.4631,17.922,0.016193,941.9,-149.83,0,0.33,0.030233,-0.078946
-1.1513,-2.3192,-2.4386,16.416,0.018324,885.31,-160.37,0,0.33,0.042346,-0.082069
-1.3778,-2.0642,-4.8903,16.953,0.017603,898.21,-158.63,0,0.33,0.03629,-0.083609
-1.3263,-2.0939,-3.6328,16.643,0.018001,887.96,-160.31,0,0.33,0.039319,-0.083615
-1.2406,-2.0722,-7.4609,17.892,0.016221,940.85,-152.75,0,0.33,0.030233,-0.082041
-1.3726,-2.0016,-6.1589,17.364,0.016977,915.16,-156.49,0,0.33,0.033261,-0.083592
12.605,1.0448,8.9468,31.359,0.01992,1574.3,-110.32,0,0.33,0.090841,-0.091424
9.4401,0.77696,9.2383,29.26,0.019359,1511.2,-119.49,0,0.33,0.084772,-0.089859
10.85,0.84841,9.1371,30.541,0.019813,1541.4,-114.64,0,0.33,0.087803,-0.08985
9.0956,1.3922,9.3021,27.975,0.018328,1525.9,-124.92,0,0.33,0.081761,-0.09607
7.1291,0.96619,9.2049,25.716,0.017904,1435.8,-129.97,0,0.33,0.078714,-0.092928
7.3579,1.156,9.2301,25.818,0.017803,1449.7,-130,0,0.33,0.078716,-0.094479
8.0627,0.68697,9.2372,27.562,0.018774,1467.7,-124.47,0,0.33,0.081742,-0.089865
6.9183,0.77369,9.1681,25.643,0.018015,1422.9,-129.82,0,0.33,0.078714,-0.091381
11.022,0.13929,8.7608,30.969,0.020824,1487.2,-107.12,0,0.33,0.09084,-0.082136
8.618,0.061627,9.0167,29.071,0.019932,1458.3,-117.38,0,0.33,0.084775,-0.083654
9.91,0.19426,8.9697,30.284,0.020391,1485.1,-112.51,0,0.33,0.087809,-0.083674
7.038,-0.97797,8.4227,27.593,0.020029,1377.4,-119.15,0,0.33,0.081748,-0.077473
6.0096,-0.72005,8.5182,25.785,0.019049,1353.2,-126.09,0,0.33,0.078706,-0.080565
5.9691,-0.96015,8.3632,25.871,0.019234,1344.7,-125.21,0,0.33,0.078705,-0.079012
7.3651,-0.091417,8.9569,27.484,0.019348,1420.2,-122.43,0,0.33,0.081743,-0.083642
6.0736,-0.48765,8.6567,25.71,0.018874,1361.8,-126.86,0,0.33,0.078711,-0.082099
1.7058,0.87476,6.6808,17.573,0.016608,1058.4,-153.49,0,0.33,0.063548,-0.096019
2.4153,0.51039,7.3643,18.468,0.016528,1117.5,-149.62,0,0.33,0.066593,-0.092951
2.5015,0.7582,7.4464,18.497,0.016457,1124.1,-149.57,0,0.33,0.06659,-0.094506
-0.23973,-0.38252,3.1493,16.381,0.017869,916.86,-162.4,0,0.33,0.054458,-0.09135
0.79128,-0.32878,5.3051,16.844,0.017108,984.83,-157.05,0,0.33,0.060524,-0.089843
0.22405,-0.49649,4.2096,16.485,0.01747,943.8,-159.97,0,0.33,0.057491,-0.089823
2.3398,0.25792,7.2726,18.462,0.016603,1112.1,-149.53,0,0.33,0.066596,-0.091384
1.4706,-0.16283,6.3006,17.486,0.01682,1039.8,-153.46,0,0.33,0.063566,-0.089828
1.6751,-2.3606,5.1513,18.491,0.017504,1056.4,-147.56,0,0.33,0.063561,-0.077447
2.226,-1.5978,6.3529,19.149,0.017315,1105.8,-145.73,0,0.33,0.06659,-0.080557
2.2801,-1.873,6.1827,19.358,0.017463,1108.3,-144.73,0,0.33,0.066589,-0.079012
-0.10153,-2.0308,2.4517,16.363,0.01771,924.01,-159.1,0,0.33,0.05446,-0.082069
0.81718,-1.4365,4.7992,17.039,0.017231,988.98,-155.04,0,0.33,0.060538,-0.083629
0.28761,-1.6067,3.7208,16.572,0.017464,949.07,-157.89,0,0.33,0.057499,-0.083638
2.1909,-1.3256,6.5135,18.966,0.017181,1103.8,-146.61,0,0.33,0.066594,-0.082094
1.4426,-1.2526,5.7876,17.769,0.017079,1040.5,-151.49,0,0.33,0.063569,-0.083627
3.3656,-0.34327,-19.052,12.751,0.0003635,10555,-61.081,0,0.33,0,-0.051045
3.3008,-0.32722,-19.223,12.79,0.00036291,10571,-66.188,0,0.33,0,-0.052592
2.52,-0.0088787,-20.183,12.949,0.0003515,10622,-134.33,0,0.33,0,-0.095903
0.661,0.019975,-18.413,15.512,0.0067733,2468.2,-134.62,0,0.33,0.0060424,-0.10056
2.3975,0.041311,-19.677,12.928,0.00080993,9745.1,-132.19,0,0.33,0.00065574,-0.10209
1.7439,0.049899,-19.355,13.406,0.0024703,6806.4,-132.53,0,0.33,0.0030212,-0.1021
0.65516,0.064398,-18.314,15.385,0.0066903,2479.7,-133.68,0,0.33,0.0060425,-0.10211
2.723,-0.17774,-20.442,13.089,0.00035754,10686,-112.44,0,0.33,0,-0.071153
30.396,1.6548,4.956,0.078779,0.00034207,229.68,-54.192,0,0.33,0.15159,-0.10079
2.6095,-0.13695,-20.57,13.118,0.00035621,10695,-122.18,0,0.33,0,-0.077341
-1.3168,0.56085,-1.4282,17.278,0.016613,905.94,-163,0,0.33,0.042346,-0.10062
-0.72852,1.159,1.3664,17.162,0.017394,921.98,-162.37,0,0.33,0.048399,-0.10218
-1.0342,0.98267,0.038515,17.283,0.016831,914.81,-162.59,0,0.33,0.045373,-0.10217
-1.2698,0.80994,-1.3223,17.403,0.016566,912.34,-162.16,0,0.33,0.042344,-0.10218
14.879,1.8803,8.7649,31.614,0.018984,1665.3,-110.47,0,0.33,0.090854,-0.10073
18.416,1.9981,8.148,29.947,0.018022,1661.4,-102.06,0,0.33,0.096915,-0.10229
16.873,2.0117,8.4482,31.16,0.018575,1677.5,-106.02,0,0.33,0.093884,-0.10228
15.287,2.0326,8.7224,31.603,0.018812,1680,-110.18,0,0.33,0.090855,-0.10228
0.019046,1.2306,3.7558,16.888,0.017833,947.16,-160.68,0,0.33,0.054458,-0.10067
-0.35567,1.3302,2.6392,17.048,0.017898,934.49,-161.47,0,0.33,0.051425,-0.1022
0.089988,1.4902,3.847,16.979,0.017788,954.68,-159.89,0,0.33,0.054459,-0.10222
20.909,1.8587,7.5378,25.922,0.016325,1587,-94.828,0,0.33,0.10297,-0.10075
19.905,1.9934,7.8361,27.997,0.017146,1632.3,-98.278,0,0.33,0.099945,-0.10229
21.331,1.9966,7.5208,25.396,0.015961,1590.1,-94.669,0,0.33,0.10297,-0.1023
30.339,1.8177,5.0908,0.31712,0.00090235,347.53,-61.648,0,0.33,0.13943,-0.10079
30.424,1.8085,5.0099,0.19382,0.00066662,288.55,-59.591,0,0.33,0.14248,-0.10233
30.376,1.8472,5.0602,0.29076,0.00087478,328.97,-61.619,0,0.33,0.13944,-0.10234
2.5786,0.03894,-19.766,12.796,0.00034961,10560,-132.09,0,0.33,0,-0.10209
3.0677,-0.26984,-19.787,12.925,0.00036086,10622,-84.594,0,0.33,0,-0.058779
2.5053,-0.054056,-20.448,13.052,0.00035324,10665,-133.31,0,0.33,0,-0.089716
-0.75243,-0.0053607,-12.862,20.1,0.013978,1200.3,-144.5,0,0.33,0.018131,-0.10059
-1.2641,0.16732,-9.7714,19.36,0.014822,1058.1,-149.78,0,0.33,0.024181,-0.10215
-1.0337,0.13731,-11.271,19.816,0.01432,1123.6,-146.7,0,0.33,0.021155,-0.10214
-0.74903,0.12181,-12.791,20.051,0.014009,1203.5,-143.54,0,0.33,0.018131,-0.10214
2.8754,-0.22115,-20.186,13.024,0.00035913,10659,-99.935,0,0.33,0,-0.064966
30.275,1.4702,4.9464,0.045132,0.00023655,190.39,-48.337,0,0.33,0.16378,-0.10078
2.5354,-0.096261,-20.573,13.108,0.00035473,10689,-129.21,0,0.33,0,-0.083528
-1.552,0.092347,-6.9616,18.309,0.015837,963.54,-156.23,0,0.33,0.03023,-0.10062
-1.4303,0.21733,-8.3093,18.85,0.015346,1006.7,-152.69,0,0.33,0.027205,-0.10216
-1.5302,0.28984,-6.8803,18.385,0.015797,968.46,-155.36,0,0.33,0.030229,-0.10217
8.4151,1.9103,9.2364,26.489,0.017465,1516.1,-129.12,0,0.33,0.078708,-0.10071
5.6159,2.0764,8.8129,22.363,0.016343,1367.8,-138.25,0,0.33,0.072649,-0.10226
7.1109,2.0991,9.0911,24.524,0.016813,1458,-133.44,0,0.33,0.075677,-0.10227
8.7032,2.1029,9.2213,26.718,0.017394,1535.4,-128.62,0,0.33,0.078707,-0.10226
2.9482,1.7217,7.6975,18.814,0.01616,1164.5,-148.03,0,0.33,0.066577,-0.10067
4.2613,2.0316,8.3667,20.451,0.016079,1271.7,-142.91,0,0.33,0.069617,-0.10225
3.0819,1.9616,7.7449,18.94,0.016077,1178.3,-147.31,0,0.33,0.066575,-0.10221
25.921,1.9274,6.33,12.495,0.0095958,1296.6,-82.044,0,0.33,0.11513,-0.10072
28.131,2.0172,5.8274,5.7629,0.0056762,1004.2,-76.269,0,0.33,0.1212,-0.10231
27.257,2.0287,6.065,8.4818,0.0073274,1148.9,-79.045,0,0.33,0.11816,-0.10228
26.259,2.032,6.3276,11.701,0.0091388,1274.2,-81.924,0,0.33,0.11513,-0.10227
29.26,1.9222,5.4721,2.5295,0.0033621,739.98,-71.084,0,0.33,0.12727,-0.10078
28.854,1.9979,5.621,3.6807,0.0042706,849.56,-73.577,0,0.33,0.12424,-0.10233
29.418,1.9728,5.4494,2.2345,0.003141,699.28,-70.971,0,0.33,0.12727,-0.10234
-0.11062,0.094099,-15.695,19.116,0.013015,1445.5,-137.67,0,0.33,0.012086,-0.10212
0.22562,0.076781,-17.032,17.669,0.010456,1719.7,-135.41,0,0.33,0.0090639,-0.10212
-1.5328,0.50722,-4.0842,17.731,0.016347,924.49,-159.66,0,0.33,0.036284,-0.10218
-1.4351,0.64983,-2.6995,17.54,0.016457,915.21,-161.16,0,0.33,0.039312,-0.10218
12.013,2.0759,9.1283,30.274,0.018453,1640.4,-119.09,0,0.33,0.084789,-0.10226
13.664,2.0551,8.9538,31.284,0.018755,1668,-114.54,0,0.33,0.087824,-0.10227
1.2849,1.7619,6.0294,17.291,0.016753,1032.5,-154.78,0,0.33,0.060516,-0.10221
0.62779,1.6349,4.9837,17.025,0.017271,986.06,-157.65,0,0.33,0.057487,-0.10223
23.969,2.0166,6.8997,18.817,0.012823,1464.7,-87.985,0,0.33,0.10905,-0.10231
22.689,2.005,7.2063,22.278,0.014501,1534.6,-91.236,0,0.33,0.10601,-0.1023
30.107,1.9143,5.2055,0.76728,0.0016318,462.38,-66.057,0,0.33,0.13337,-0.10229
30.279,1.8824,5.1235,0.46088,0.0011817,384.72,-63.775,0,0.33,0.1364,-0.10232
-0.43353,0.10968,-14.282,19.868,0.013918,1302.5,-140.44,0,0.33,0.015108,-0.10213
-1.5643,0.38641,-5.4752,18.009,0.016139,941.66,-157.71,0,0.33,0.033255,-0.10217
10.349,2.0929,9.2262,28.701,0.017974,1596.5,-123.82,0,0.33,0.081746,-0.10222
2.0933,1.8703,6.9583,17.898,0.016325,1096.8,-151.31,0,0.33,0.063545,-0.1022
25.161,2.0274,6.6071,15.217,0.011005,1378.6,-84.897,0,0.33,0.11209,-0.1023
29.829,1.9445,5.3123,1.3126,0.0022719,567.37,-68.461,0,0.33,0.13031,-0.10232
30.02,-2.012,0.71119,0.0056125,5.2389e-05,4.3529,-2.3606,0,0.33,0.38892,-0.047954
30.043,-1.9671,0.69437,0.0056035,5.254e-05,4.097,-2.8146,0,0.33,0.39196,-0.047954
30.03,-2.0093,0.73144,0.0056081,5.2744e-05,4.2267,-2.4825,0,0.33,0.38892,-0.049506
30.053,-1.9644,0.71449,0.0055993,5.266e-05,3.9781,-2.9298,0,0.33,0.39196,-0.049506
30.062,-1.9615,0.7347,0.0055964,5.2421e-05,3.9081,-3.0494,0,0.33,0.39195,-0.051065
30.039,-2.006,0.75157,0.005605,5.2717e-05,4.1507,-2.6084,0,0.33,0.38892,-0.051065
30,-2.0528,0.7419,0.0056182,5.2183e-05,4.5349,-2.0184,0,0.33,0.38589,-0.049506
29.991,-2.0559,0.72166,0.0056229,5.1701e-05,4.6705,-1.8896,0,0.33,0.38589,-0.047954
29.826,-2.1875,0.024565,0.0057657,6.9317e-05,8.1562,0.22144,0,0.33,0.38589,-0.0015481
29.83,-2.1915,-0.016962,0.005766,7.0666e-05,8.1609,0.22442,0,0.33,0.38589,0
29.858,-2.136,0.023872,0.0057407,6.6003e-05,7.5233,-0.35473,0,0.33,0.38892,-0.0015481
29.862,-2.1406,-0.017163,0.005741,6.7348e-05,7.5337,-0.35184,0,0.33,0.38893,0
30.01,-2.0489,0.7618,0.0056148,5.2301e-05,4.4493,-2.1509,0,0.33,0.38589,-0.051065
29.887,-2.085,0.023077,0.0057163,6.3251e-05,6.8887,-0.90814,0,0.33,0.39197,-0.0015481
29.319,-2.8715,1.4094,0.010023,0.00021988,45.686,7.4752,0,0.33,0.33728,-0.047956
29.35,-2.8071,1.3505,0.0087037,0.00023211,37.62,6.8022,0,0.33,0.34032,-0.047954
29.343,-2.8479,1.4443,0.0095897,0.00022137,43.433,7.192,0,0.33,0.33728,-0.049509
29.373,-2.785,1.3841,0.0084179,0.00023519,35.917,6.5326,0,0.33,0.34032,-0.049507
29.011,-3.142,0.78543,0.014496,0.00022496,64.373,10.901,0,0.33,0.33729,-0.024749
29.063,-3.0601,0.75046,0.011776,0.00022292,52.834,10.053,0,0.33,0.34032,-0.024749
29.024,-3.1268,0.8313,0.014444,0.00022459,64.249,10.729,0,0.33,0.33729,-0.026296
29.075,-3.0458,0.79437,0.011723,0.00022275,52.641,9.8907,0,0.33,0.34032,-0.026296
29.396,-2.762,1.417,0.008142,0.00023899,34.195,6.257,0,0.33,0.34032,-0.051067
29.366,-2.8234,1.4783,0.009174,0.00022354,41.16,6.9029,0,0.33,0.33728,-0.051068
29.383,-2.7446,1.2913,0.0077668,0.00024967,31.23,6.1395,0,0.33,0.34335,-0.047954
29.405,-2.724,1.3237,0.0075789,0.00025423,29.932,5.8832,0,0.33,0.34335,-0.049507
29.906,-2.1006,0.404,0.0056812,5.5487e-05,6.1739,-0.98485,0,0.33,0.38892,-0.026297
29.874,-2.1507,0.41323,0.0056993,5.7122e-05,6.6768,-0.44274,0,0.33,0.38589,-0.026297
29.905,-2.1042,0.38068,0.0056849,5.6574e-05,6.2739,-0.91491,0,0.33,0.38893,-0.02475
29.873,-2.1536,0.38941,0.0057032,5.8024e-05,6.784,-0.36857,0,0.33,0.38589,-0.02475
29.115,-2.9814,0.71574,0.0098984,0.00022652,43.757,9.2252,0,0.33,0.34335,-0.024749
29.126,-2.9678,0.75769,0.0098494,0.00022659,43.529,9.0712,0,0.33,0.34335,-0.026296
28.889,-3.2199,-0.02607,0.018484,0.00024853,74.242,12.281,0,0.33,0.33729,0
28.948,-3.1322,-0.024965,0.014832,0.00024064,61.563,11.359,0,0.33,0.34032,0
28.888,-3.221,0.050057,0.018314,0.0002475,73.866,12.275,0,0.33,0.33729,-0.0015492
28.947,-3.1332,0.047702,0.014714,0.00023984,61.278,11.353,0,0.33,0.34032,-0.0015492
28.999,-3.1556,0.73902,0.014536,0.00022524,64.47,11.063,0,0.33,0.33729,-0.023202
29.052,-3.0729,0.70603,0.011821,0.00022302,53.012,10.207,0,0.33,0.34032,-0.023203
29.871,-2.1608,0.36617,0.00571,5.9094e-05,6.9619,-0.29755,0,0.33,0.38589,-0.023203
