"U:0","U:1","U:2","k","nut","omega","p","yPlus","Points:0","Points:1","Points:2"
28.971,3.5322,-1.7225,0.69856,0.00091444,385.13,-24.3,0,0.33,0.042382,-0.1951
29.069,3.8249,-1.2498,0.76119,0.001111,388.81,-28.53,0,0.33,0.048435,-0.19201
29.503,3.5661,-1.3294,0.50822,0.00082323,289.03,-27.631,0,0.33,0.04844,-0.19512
28.347,3.8226,-1.6386,1.0982,0.0012702,536.73,-24.972,0,0.33,0.042373,-0.19198
27.423,3.7262,-2.0142,1.5553,0.0014004,739.03,-21.062,0,0.33,0.036319,-0.19196
17.556,5.6336,-0.15288,14.203,0.0052881,2598.2,-28.092,0,0.33,0.036297,-0.17643
20.67,5.6264,0.00021204,12.276,0.0053874,2249.1,-32.821,0,0.33,0.042351,-0.17645
25.267,5.0863,-0.33537,5.6886,0.0038849,1424.3,-34.635,0,0.33,0.048423,-0.17959
23.078,5.2135,-0.56046,8.127,0.0043043,1851.2,-30.521,0,0.33,0.042352,-0.17955
23.394,5.4737,0.14391,9.2656,0.0049423,1832.2,-36.952,0,0.33,0.048422,-0.1765
20.473,5.2165,-0.77676,10.306,0.0044768,2262.9,-25.865,0,0.33,0.036297,-0.17952
31.086,3.211,1.6518,0.086789,0.00064628,98.278,-49.112,0,0.33,0.096917,-0.17967
30.969,3.4447,1.5254,0.13047,0.00075899,119.43,-48.895,0,0.33,0.090852,-0.17965
31.055,3.301,1.7859,0.11863,0.00081978,115.81,-50.803,0,0.33,0.096916,-0.17657
30.907,3.5567,1.6697,0.18632,0.0010109,145.07,-50.703,0,0.33,0.090851,-0.17656
30.666,3.8183,1.5182,0.31679,0.0013342,194.9,-50.211,0,0.33,0.084792,-0.17654
30.783,3.6822,1.3654,0.21078,0.00095963,154.5,-48.289,0,0.33,0.084792,-0.17964
30.399,3.331,-0.5026,0.17742,0.00045919,140.45,-32.264,0,0.33,0.06056,-0.19817
30.128,3.3757,-0.92043,0.26652,0.00056855,181.48,-29.885,0,0.33,0.054498,-0.19821
30.264,3.5673,-0.45042,0.24946,0.00060957,172.19,-33.518,0,0.33,0.060559,-0.19507
29.924,3.5776,-0.89797,0.36448,0.00072199,222.78,-30.711,0,0.33,0.054497,-0.19512
29.631,3.7869,-0.83061,0.52231,0.00095413,286.5,-31.759,0,0.33,0.054496,-0.19202
30.076,3.7309,-0.39332,0.34668,0.0007939,212.93,-34.649,0,0.33,0.060558,-0.19197
27.408,4.9381,0.53893,3.7564,0.0036425,992.01,-43.521,0,0.33,0.060528,-0.17646
25.643,5.2272,0.31737,6.2132,0.0043119,1395.5,-40.493,0,0.33,0.054479,-0.17651
27.005,4.8818,-0.074059,3.6192,0.0033922,1031.9,-38.185,0,0.33,0.05448,-0.1796
28.337,4.645,0.2308,2.1392,0.0028575,710.73,-41.245,0,0.33,0.060529,-0.17956
4.6383,1.2489,-3.5306,7.5332,0.00054098,4071.5,-5.1605,0,0.33,0,-0.17631
6.8702,1.2405,-2.9457,6.4327,0.00049764,3776.8,-2.8559,0,0.33,0,-0.17941
30.985,1.7127,3.2713,0.015112,0.00033397,45.067,-46.959,0,0.33,0.15769,-0.14878
31,1.7337,3.1857,0.01389,0.00032951,42.026,-46.364,0,0.33,0.15769,-0.15188
31.029,1.8456,3.2573,0.020129,0.00037454,53.394,-49.209,0,0.33,0.15159,-0.1489
31.041,1.8678,3.1699,0.017992,0.00036273,49.346,-48.498,0,0.33,0.1516,-0.152
31.087,2.0276,3.0817,0.021555,0.00040192,53.283,-49.86,0,0.33,0.1455,-0.15505
31.078,2.0078,3.1718,0.024427,0.00041999,57.725,-50.706,0,0.33,0.1455,-0.15196
31.053,1.8848,3.0815,0.016279,0.00035303,45.915,-47.779,0,0.33,0.1516,-0.1551
31.015,1.7485,3.0993,0.012859,0.00032632,39.317,-45.756,0,0.33,0.15769,-0.15501
30.831,0.98456,2.7574,0.0065239,0.00012804,15.633,-33.92,0,0.33,0.1942,-0.16757
30.856,0.98838,2.6825,0.0064371,0.00011778,14.718,-33.767,0,0.33,0.1942,-0.17066
30.852,1.1054,2.76,0.0066711,0.00012917,16.618,-35.436,0,0.33,0.18814,-0.16752
30.877,1.109,2.6808,0.0065658,0.00011554,15.637,-35.22,0,0.33,0.18814,-0.17061
30.937,1.2436,2.6353,0.0066325,0.0001084,15.767,-36.38,0,0.33,0.18203,-0.17383
30.921,1.2295,2.7145,0.0067096,0.00011794,16.372,-36.667,0,0.33,0.18203,-0.17074
30.894,1.12,2.6007,0.0065062,0.00010693,15.122,-34.997,0,0.33,0.18814,-0.1737
30.899,1.225,2.7929,0.0068424,0.00013287,17.466,-36.95,0,0.33,0.18203,-0.16765
31.157,1.979,2.7119,0.013152,0.00032559,37.201,-46.527,0,0.33,0.1455,-0.16743
31.135,1.8355,2.7229,0.010902,0.00028616,32.472,-44.917,0,0.33,0.1516,-0.1675
31.176,1.9528,2.6215,0.011602,0.00027842,33.362,-45.723,0,0.33,0.1455,-0.17052
31.155,1.8177,2.6382,0.0099083,0.00024945,29.307,-44.221,0,0.33,0.1516,-0.1706
31.137,1.7058,2.5953,0.0082973,0.00019353,23.608,-42.111,0,0.33,0.15769,-0.17371
31.17,1.8197,2.5581,0.0092489,0.00022636,27.007,-43.533,0,0.33,0.1516,-0.17369
31.123,1.6961,2.6721,0.008706,0.00021236,25.372,-42.703,0,0.33,0.15769,-0.17062
31.104,1.7049,2.7525,0.0093426,0.00024067,27.934,-43.301,0,0.33,0.15769,-0.16753
31.139,2.2832,3.3035,0.065044,0.00068416,93.477,-56.386,0,0.33,0.13335,-0.14886
31.108,2.1281,3.283,0.041466,0.00054179,75.593,-53.947,0,0.33,0.13941,-0.14887
31.148,2.304,3.2032,0.052808,0.00062938,82.736,-55.223,0,0.33,0.13335,-0.15196
31.115,2.1511,3.1899,0.034874,0.00050707,68.083,-52.953,0,0.33,0.13941,-0.15196
31.121,2.1733,3.0971,0.030005,0.00047809,62.205,-51.962,0,0.33,0.13941,-0.15506
31.154,2.3266,3.1047,0.044136,0.00058455,74.597,-54.069,0,0.33,0.13335,-0.15505
31.035,3.3134,2.3265,0.18632,0.0012318,148.36,-55.852,0,0.33,0.103,-0.16733
31.085,3.2408,2.1781,0.14208,0.0010759,129.05,-54.001,0,0.33,0.103,-0.17042
31.195,2.9219,2.1567,0.071815,0.00073819,91.344,-51.661,0,0.33,0.10907,-0.17349
31.123,3.1502,2.0358,0.10754,0.00088796,111.82,-52.25,0,0.33,0.103,-0.17352
31.173,2.9988,2.2846,0.092983,0.00087265,104.72,-53.247,0,0.33,0.10907,-0.17039
31.144,3.0635,2.4179,0.11689,0.00097588,118.03,-54.916,0,0.33,0.10907,-0.1673
31.179,2.1318,2.7167,0.016666,0.00036797,42.563,-48.105,0,0.33,0.13942,-0.16743
31.196,2.0993,2.6217,0.014213,0.0003111,37.86,-47.186,0,0.33,0.13942,-0.17052
31.227,2.2306,2.5176,0.015724,0.00031127,39.284,-47.572,0,0.33,0.13335,-0.17361
31.216,2.2539,2.6117,0.018712,0.00036733,44.216,-48.586,0,0.33,0.13335,-0.17052
31.209,2.0845,2.5307,0.012455,0.00026826,34.125,-46.289,0,0.33,0.13942,-0.17361
31.202,2.2921,2.7102,0.02266,0.00043302,50.085,-49.631,0,0.33,0.13335,-0.16742
31.163,2.9997,1.782,0.060634,0.00058308,83.167,-49.032,0,0.33,0.10301,-0.17971
31.149,3.065,1.9024,0.079938,0.00070424,95.886,-50.597,0,0.33,0.103,-0.17661
31.208,2.8592,2.038,0.054563,0.00060594,79.038,-50.154,0,0.33,0.10908,-0.17658
31.213,2.8181,1.9313,0.042794,0.00051906,69.716,-48.718,0,0.33,0.10908,-0.1797
31.041,1.7988,1.7812,0.0079819,8.7e-05,20.766,-40.438,0,0.33,0.13336,-0.19835
31.097,1.9198,1.8948,0.0085462,9.1171e-05,24.028,-41.399,0,0.33,0.13335,-0.19526
31.04,1.6799,1.8087,0.0075166,8.222e-05,19.215,-40.072,0,0.33,0.13943,-0.19839
31.084,1.7692,1.895,0.0079006,8.3543e-05,21.764,-40.73,0,0.33,0.13943,-0.19529
31.112,1.7586,2.0399,0.0078753,9.3663e-05,22.379,-40.527,0,0.33,0.14554,-0.19223
31.047,1.6281,1.9531,0.0074166,7.695e-05,19.503,-39.855,0,0.33,0.14556,-0.19535
31.144,1.9088,1.9954,0.0084719,0.00010167,24.611,-41.43,0,0.33,0.13943,-0.19219
31.159,2.064,1.99,0.0093082,0.00011599,27.084,-42.155,0,0.33,0.13335,-0.19217
31.233,2.2303,2.4282,0.013892,0.00027781,36.002,-46.587,0,0.33,0.13335,-0.1767
31.218,2.0908,2.4433,0.011417,0.00024165,31.759,-45.413,0,0.33,0.13942,-0.17671
31.204,1.9701,2.3719,0.00948,0.00021127,27.496,-43.398,0,0.33,0.1455,-0.1798
31.221,2.102,2.3575,0.010706,0.00022134,30.203,-44.56,0,0.33,0.13942,-0.1798
31.201,1.9571,2.4529,0.0099198,0.00022718,28.666,-44.158,0,0.33,0.1455,-0.1767
31.235,2.2381,2.3419,0.012679,0.0002528,33.843,-45.631,0,0.33,0.13335,-0.17979
30.878,0.99524,2.4542,0.0063291,9.8954e-05,13.916,-33.256,0,0.33,0.1942,-0.17994
30.899,1.1295,2.431,0.00644,9.4731e-05,14.792,-34.539,0,0.33,0.18814,-0.17989
30.881,1.0024,2.532,0.0063592,0.0001066,14.062,-33.433,0,0.33,0.1942,-0.17685
30.902,1.1303,2.5178,0.0064725,0.00010106,14.925,-34.769,0,0.33,0.18814,-0.1768
30.943,1.2593,2.5538,0.0065873,0.00010245,15.499,-36.089,0,0.33,0.18203,-0.17693
30.939,1.2649,2.4691,0.0065439,9.6909e-05,15.295,-35.797,0,0.33,0.18203,-0.18002
30.903,1.3651,1.9699,0.0064983,6.8898e-05,12.782,-37.627,0,0.33,0.15773,-0.19848
30.952,1.4507,1.969,0.0067415,7.1895e-05,14.716,-38.441,0,0.33,0.15166,-0.19847
30.941,1.4376,2.0563,0.0066768,6.8741e-05,14.946,-38.296,0,0.33,0.15773,-0.19539
30.995,1.528,2.0325,0.0069843,7.2966e-05,17.028,-39.043,0,0.33,0.15166,-0.19537
31.063,1.6502,2.1047,0.0073585,8.8498e-05,19.83,-39.639,0,0.33,0.15164,-0.19226
31.005,1.5496,2.1309,0.0069496,7.8628e-05,17.41,-38.78,0,0.33,0.15772,-0.1923
31.144,1.7283,2.5202,0.0080616,0.00018046,22.615,-41.524,0,0.33,0.15769,-0.17681
31.179,1.8376,2.4811,0.0088698,0.00021176,25.656,-42.854,0,0.33,0.1516,-0.17678
31.18,1.8543,2.4057,0.0085859,0.00019885,24.764,-42.186,0,0.33,0.1516,-0.17987
31.143,1.7473,2.445,0.007876,0.00016835,21.956,-40.946,0,0.33,0.15769,-0.1799
30.429,0.24541,3.2162,0.0061904,8.3643e-05,14.012,-24.21,0,0.33,0.23071,-0.14906
30.407,0.12634,3.1176,0.0061575,8.333e-05,13.681,-22.728,0,0.33,0.23677,-0.14906
30.475,0.27408,3.139,0.0061326,7.6546e-05,12.998,-24.502,0,0.33,0.23071,-0.15215
30.454,0.15808,3.0428,0.0061022,7.6371e-05,12.665,-23.069,0,0.33,0.23677,-0.15216
30.498,0.07321,2.9291,0.005976,6.5563e-05,10.622,-22.093,0,0.33,0.24284,-0.15526
30.5,0.18507,2.9697,0.0060436,6.9184e-05,11.594,-23.385,0,0.33,0.23677,-0.15525
30.454,0.042206,3.0005,0.0060286,7.2127e-05,11.656,-21.736,0,0.33,0.24284,-0.15217
30.52,0.29797,3.0634,0.0060712,6.914e-05,11.923,-24.772,0,0.33,0.23071,-0.15524
30.832,0.88105,2.8096,0.0063373,0.00011206,13.829,-32.458,0,0.33,0.20032,-0.16749
30.856,0.88876,2.74,0.0062685,0.00010555,13.002,-32.368,0,0.33,0.20031,-0.17058
30.861,0.80506,2.7191,0.0060721,7.8701e-05,10.655,-30.944,0,0.33,0.20639,-0.17366
30.871,0.89962,2.6714,0.0062282,0.00010219,12.557,-32.266,0,0.33,0.20031,-0.17368
30.848,0.79205,2.7879,0.0061046,8.1485e-05,11.061,-30.984,0,0.33,0.20639,-0.17057
30.826,0.78068,2.857,0.0061574,8.6462e-05,11.767,-31.014,0,0.33,0.20639,-0.16748
30.644,0.17162,2.663,0.0057933,4.9372e-05,7.0106,-23.295,0,0.33,0.24284,-0.16764
30.669,0.1938,2.6005,0.0057703,4.9505e-05,6.551,-23.54,0,0.33,0.24284,-0.17074
30.656,0.26827,2.6926,0.005837,4.8436e-05,7.7541,-24.431,0,0.33,0.23677,-0.16762
30.682,0.28772,2.6257,0.0058108,4.7504e-05,7.2487,-24.641,0,0.33,0.23677,-0.17072
30.711,0.40556,2.6343,0.005809,4.5464e-05,7.1807,-25.967,0,0.33,0.2307,-0.1738
30.695,0.38951,2.7046,0.0058278,4.5772e-05,7.5331,-25.813,0,0.33,0.2307,-0.17071
30.699,0.30411,2.5589,0.005793,4.7677e-05,6.907,-24.834,0,0.33,0.23677,-0.17381
30.671,0.37103,2.7747,0.0058552,4.7183e-05,8.0457,-25.643,0,0.33,0.2307,-0.16762
30.364,-0.22851,3.0305,0.0058678,4.8754e-05,9.6093,-18.867,0,0.33,0.25499,-0.14913
30.405,-0.18412,2.9606,0.0058328,4.5771e-05,8.7762,-19.32,0,0.33,0.25499,-0.15225
30.393,-0.10822,3.0868,0.005952,6.1521e-05,10.894,-20.074,0,0.33,0.24891,-0.14909
30.437,-0.068079,3.0133,0.0059109,5.6857e-05,9.9824,-20.495,0,0.33,0.24891,-0.15219
30.477,-0.032594,2.9418,0.0058679,5.2335e-05,9.0353,-20.889,0,0.33,0.24891,-0.15529
30.442,-0.14434,2.8921,0.005797,4.3101e-05,7.9267,-19.745,0,0.33,0.25499,-0.15536
30.515,-0.51132,2.2956,0.0055822,6.7868e-05,2.9015,-16.677,0,0.33,0.29156,-0.16738
30.537,-0.48228,2.2574,0.0055746,7.0846e-05,2.7274,-17.053,0,0.33,0.29156,-0.17048
30.497,-0.4495,2.2516,0.0056223,5.2323e-05,3.8361,-17.255,0,0.33,0.28549,-0.1674
30.525,-0.42181,2.2039,0.0056113,5.3265e-05,3.5735,-17.63,0,0.33,0.28549,-0.17049
30.512,-0.31869,2.2084,0.0056109,4.441e-05,3.6358,-18.598,0,0.33,0.2794,-0.17367
30.484,-0.34471,2.2628,0.0056188,4.3206e-05,3.854,-18.251,0,0.33,0.2794,-0.17057
30.55,-0.39688,2.1559,0.0056044,5.4436e-05,3.3996,-17.981,0,0.33,0.28549,-0.17359
30.454,-0.37334,2.3165,0.0056307,4.2548e-05,4.1617,-17.881,0,0.33,0.2794,-0.16746
30.607,0.084516,2.6754,0.0057252,4.3959e-05,5.9088,-22.224,0,0.33,0.24891,-0.16771
30.63,0.11076,2.6128,0.0057074,4.4748e-05,5.5164,-22.497,0,0.33,0.2489,-0.17083
30.603,0.040388,2.5018,0.005655,4.0343e-05,4.5615,-21.785,0,0.33,0.25498,-0.17395
30.645,0.13321,2.5512,0.0056945,4.6178e-05,5.2266,-22.751,0,0.33,0.2489,-0.17395
30.586,0.015529,2.566,0.0056656,3.9365e-05,4.826,-21.5,0,0.33,0.25498,-0.17085
30.562,-0.013244,2.63,0.0056803,3.8853e-05,5.1817,-21.194,0,0.33,0.25499,-0.16775
30.868,0.90131,2.5343,0.0061687,9.199e-05,12.06,-32.035,0,0.33,0.20031,-0.17986
30.876,0.90633,2.6029,0.0062007,9.8597e-05,12.323,-32.155,0,0.33,0.20031,-0.17677
30.863,0.81326,2.6495,0.0060467,7.5849e-05,10.379,-30.893,0,0.33,0.20639,-0.17676
30.852,0.81053,2.5789,0.0060158,7.1122e-05,10.031,-30.836,0,0.33,0.20639,-0.17985
30.617,0.37191,2.1062,0.0056229,5.158e-05,3.1074,-26.695,0,0.33,0.2307,-0.19854
30.595,0.34727,2.1674,0.0056326,5.2395e-05,3.3661,-26.687,0,0.33,0.2307,-0.19545
30.607,0.31315,2.0489,0.0056181,4.5973e-05,3.1279,-25.752,0,0.33,0.23677,-0.19859
30.592,0.278,2.1004,0.0056274,4.8087e-05,3.3685,-25.707,0,0.33,0.23677,-0.19549
30.577,0.17567,2.1907,0.0056222,5.1042e-05,3.4227,-24.705,0,0.33,0.24283,-0.1925
30.574,0.18453,2.1293,0.005604,4.9018e-05,2.9768,-24.758,0,0.33,0.24283,-0.1956
30.595,0.26293,2.1611,0.0056472,4.8065e-05,3.8444,-25.639,0,0.33,0.23677,-0.19239
30.598,0.34538,2.2216,0.0056526,4.9916e-05,3.8601,-26.614,0,0.33,0.2307,-0.19236
30.715,0.4148,2.5635,0.0057918,4.5406e-05,6.8661,-26.106,0,0.33,0.2307,-0.17689
30.705,0.31332,2.4917,0.0057772,4.795e-05,6.6123,-25.008,0,0.33,0.23677,-0.1769
30.683,0.22428,2.4181,0.0057228,5.1782e-05,5.6162,-24.158,0,0.33,0.24284,-0.18004
30.698,0.31258,2.424,0.0057582,4.7461e-05,6.2597,-25.166,0,0.33,0.23677,-0.18
30.691,0.22332,2.4782,0.0057402,5.1641e-05,5.9528,-23.971,0,0.33,0.24284,-0.17694
30.706,0.41393,2.4921,0.0057711,4.4913e-05,6.4806,-26.231,0,0.33,0.2307,-0.17999
30.564,-0.41683,2.145,0.0055606,7.3899e-05,2.4298,-18.049,0,0.33,0.29156,-0.17977
30.578,-0.35838,2.0571,0.0055932,5.531e-05,3.1232,-18.62,0,0.33,0.28549,-0.17978
30.566,-0.43425,2.1827,0.0055653,7.6354e-05,2.5212,-17.739,0,0.33,0.29156,-0.17666
30.569,-0.37565,2.1071,0.0055991,5.5378e-05,3.2642,-18.311,0,0.33,0.28549,-0.17668
30.532,-0.2966,2.1531,0.0056046,4.6114e-05,3.4506,-18.923,0,0.33,0.2794,-0.17676
30.542,-0.27919,2.097,0.0055976,4.7992e-05,3.2519,-19.228,0,0.33,0.2794,-0.17986
30.563,0.073774,2.025,0.0055633,5.2063e-05,2.1675,-23.436,0,0.33,0.25496,-0.19872
30.568,0.10773,2.1174,0.0055705,5.4964e-05,2.2991,-24.081,0,0.33,0.2489,-0.19871
30.536,0.0523,2.0793,0.0055677,5.2504e-05,2.3093,-23.307,0,0.33,0.25496,-0.19563
30.551,0.10559,2.1649,0.005577,5.4896e-05,2.4756,-24.007,0,0.33,0.2489,-0.19562
30.549,0.10919,2.2151,0.0055899,5.501e-05,2.8119,-23.894,0,0.33,0.2489,-0.19253
30.53,0.04562,2.1272,0.0055765,5.0939e-05,2.567,-23.126,0,0.33,0.25497,-0.19253
30.61,0.058357,2.4371,0.0056452,4.157e-05,4.319,-22.05,0,0.33,0.25498,-0.17704
30.65,0.14846,2.4906,0.0056823,4.7776e-05,4.9548,-22.987,0,0.33,0.2489,-0.17705
30.642,0.15414,2.4312,0.0056677,4.8992e-05,4.6331,-23.205,0,0.33,0.2489,-0.18014
30.606,0.067405,2.3721,0.0056337,4.2762e-05,4.0428,-22.297,0,0.33,0.25498,-0.18013
30.47,-0.97864,2.0111,0.0055739,4.9232e-05,3.0611,-11.959,0,0.33,0.32808,-0.14884
30.433,-0.99983,1.9002,0.0055617,3.9628e-05,2.9529,-11.83,0,0.33,0.33415,-0.14884
30.505,-0.93574,1.9885,0.0055685,5.1027e-05,2.8999,-12.405,0,0.33,0.32808,-0.15193
30.473,-0.9582,1.8803,0.0055578,4.0476e-05,2.8261,-12.255,0,0.33,0.33415,-0.15193
30.385,-0.92776,1.7057,0.0055319,4.1692e-05,2.1756,-12.565,0,0.33,0.34022,-0.15503
30.506,-0.91592,1.8598,0.0055533,4.2093e-05,2.6769,-12.668,0,0.33,0.33415,-0.15503
30.35,-0.97067,1.7253,0.0055349,4.0641e-05,2.2753,-12.171,0,0.33,0.34022,-0.15194
30.531,-0.8932,1.965,0.0055624,5.381e-05,2.7168,-12.836,0,0.33,0.32808,-0.15504
30.49,-0.55157,2.3334,0.0055465,6.4353e-05,2.2015,-16.155,0,0.33,0.29763,-0.16738
30.509,-0.51879,2.3,0.0055412,6.7428e-05,2.0648,-16.533,0,0.33,0.29763,-0.17048
30.516,-0.53058,2.1923,0.0055334,5.2594e-05,1.9447,-16.434,0,0.33,0.3037,-0.1736
30.524,-0.48932,2.2672,0.0055371,7.1332e-05,1.9599,-16.89,0,0.33,0.29763,-0.17357
30.501,-0.56144,2.2294,0.0055376,5.0928e-05,2.0602,-16.074,0,0.33,0.3037,-0.1705
30.482,-0.59593,2.2659,0.005543,4.9729e-05,2.2081,-15.696,0,0.33,0.3037,-0.16741
30.446,-0.76894,1.6273,0.0055166,4.4504e-05,1.7079,-14,0,0.33,0.34022,-0.1674
30.465,-0.73315,1.6107,0.0055133,4.4855e-05,1.6083,-14.323,0,0.33,0.34022,-0.1705
30.563,-0.76299,1.778,0.0055302,4.7855e-05,1.9928,-14.167,0,0.33,0.33415,-0.16741
30.581,-0.72889,1.7591,0.0055258,4.894e-05,1.8624,-14.504,0,0.33,0.33415,-0.1705
30.608,-0.67277,1.8209,0.0055254,6.4996e-05,1.7164,-15.082,0,0.33,0.32806,-0.17365
30.591,-0.70538,1.845,0.0055291,6.2731e-05,1.8189,-14.749,0,0.33,0.32807,-0.17055
30.602,-0.69736,1.7404,0.0055226,5.0715e-05,1.764,-14.827,0,0.33,0.33415,-0.1736
30.576,-0.74013,1.8688,0.0055342,6.1662e-05,1.9536,-14.401,0,0.33,0.32807,-0.16746
30.28,-1.0482,1.6077,0.0055197,5.3864e-05,1.7299,-11.743,0,0.33,0.35235,-0.14885
30.315,-1.0063,1.5957,0.0055174,5.6212e-05,1.651,-12.112,0,0.33,0.35236,-0.15195
30.24,-1.0351,1.6491,0.0055212,5.2919e-05,1.8006,-11.74,0,0.33,0.34629,-0.14884
30.278,-0.99274,1.6317,0.0055188,5.4284e-05,1.7241,-12.129,0,0.33,0.34629,-0.15194
30.311,-0.94975,1.6132,0.0055165,5.7172e-05,1.6483,-12.505,0,0.33,0.34629,-0.15503
30.344,-0.96496,1.5819,0.0055151,5.993e-05,1.5759,-12.469,0,0.33,0.35236,-0.15504
30.528,-0.8573,1.2425,0.0054855,0.00010156,0.83047,-13.62,0,0.33,0.3888,-0.16754
30.528,-0.81778,1.2327,0.0054842,0.00011065,0.79087,-13.829,0,0.33,0.3888,-0.17063
30.587,-0.85528,1.239,0.005494,0.00010835,0.98636,-13.618,0,0.33,0.38274,-0.16754
30.584,-0.81803,1.2255,0.0054923,0.0001172,0.93539,-13.841,0,0.33,0.38274,-0.17063
30.591,-0.77917,1.208,0.005495,0.00012088,0.96366,-14.09,0,0.33,0.37667,-0.17372
30.584,-0.80922,1.2221,0.0054968,0.00011981,1.0126,-13.862,0,0.33,0.37667,-0.17063
30.592,-0.78876,1.2131,0.0054909,0.00012126,0.89252,-14.056,0,0.33,0.38274,-0.17373
30.591,-0.84625,1.2365,0.005499,0.00011434,1.07,-13.626,0,0.33,0.37667,-0.16754
30.36,-0.7857,1.5308,0.0055054,6.3036e-05,1.3356,-13.877,0,0.33,0.34628,-0.16741
30.377,-0.74666,1.5118,0.0055028,6.2859e-05,1.2642,-14.186,0,0.33,0.34628,-0.17051
30.42,-0.72939,1.4681,0.0055,6.8313e-05,1.1525,-14.356,0,0.33,0.35235,-0.17365
30.404,-0.71279,1.4945,0.005501,6.2786e-05,1.2091,-14.483,0,0.33,0.34628,-0.1736
30.396,-0.76428,1.4876,0.0055019,6.7669e-05,1.2091,-14.072,0,0.33,0.35235,-0.17055
30.382,-0.80498,1.5076,0.0055044,6.7203e-05,1.2806,-13.776,0,0.33,0.35236,-0.16745
30.52,-0.44398,2.2021,0.0055288,7.3376e-05,1.7731,-17.543,0,0.33,0.29763,-0.17977
30.529,-0.46405,2.2347,0.0055332,7.4176e-05,1.8682,-17.227,0,0.33,0.29763,-0.17667
30.522,-0.50409,2.154,0.0055295,5.432e-05,1.843,-16.774,0,0.33,0.3037,-0.1767
30.516,-0.48256,2.1142,0.0055252,5.5501e-05,1.7377,-17.096,0,0.33,0.3037,-0.1798
30.501,-0.48375,1.6267,0.0054956,6.9841e-05,1.0016,-17.272,0,0.33,0.32802,-0.19849
30.493,-0.51496,1.6527,0.0054976,7.9389e-05,1.0447,-17.027,0,0.33,0.32802,-0.1954
30.516,-0.49996,1.57,0.0054956,5.6741e-05,1.0321,-16.863,0,0.33,0.33409,-0.19849
30.515,-0.53236,1.5904,0.0054973,6.1672e-05,1.0807,-16.67,0,0.33,0.33409,-0.1954
30.508,-0.57691,1.4978,0.0054957,6.3014e-05,1.0588,-16.188,0,0.33,0.34016,-0.19231
30.501,-0.56146,1.4727,0.0054931,5.9527e-05,0.98227,-16.369,0,0.33,0.34016,-0.1954
30.534,-0.55927,1.6145,0.0055008,6.5094e-05,1.1696,-16.461,0,0.33,0.33409,-0.19231
30.511,-0.5385,1.6735,0.0055011,7.8604e-05,1.1274,-16.785,0,0.33,0.32802,-0.19231
30.622,-0.64225,1.7961,0.0055223,6.9104e-05,1.6293,-15.401,0,0.33,0.32805,-0.17677
30.622,-0.66757,1.7208,0.00552,5.3614e-05,1.6834,-15.136,0,0.33,0.33414,-0.1767
30.541,-0.64445,1.5645,0.0055074,5.0022e-05,1.41,-15.21,0,0.33,0.34021,-0.1798
30.631,-0.63922,1.7002,0.0055172,5.7812e-05,1.5967,-15.431,0,0.33,0.33414,-0.17982
30.52,-0.67261,1.5803,0.0055093,4.7173e-05,1.4728,-14.928,0,0.33,0.34021,-0.17669
30.625,-0.61438,1.7709,0.0055189,7.4402e-05,1.538,-15.705,0,0.33,0.32804,-0.17989
30.574,-0.74577,1.2135,0.0054823,0.00012377,0.72977,-14.413,0,0.33,0.3888,-0.17992
30.637,-0.74627,1.1882,0.0054899,0.00011371,0.86504,-14.462,0,0.33,0.38272,-0.17992
30.556,-0.76523,1.2191,0.0054826,0.00012139,0.73646,-14.226,0,0.33,0.3888,-0.17682
30.613,-0.76743,1.2011,0.0054903,0.00011619,0.87268,-14.263,0,0.33,0.38273,-0.17682
30.612,-0.75636,1.1936,0.0054941,0.00011385,0.93878,-14.309,0,0.33,0.37667,-0.17682
30.637,-0.73378,1.1787,0.0054935,0.00011223,0.92335,-14.52,0,0.33,0.37665,-0.17992
30.523,-0.58265,1.2717,0.0054876,8.4292e-05,0.81662,-16.245,0,0.33,0.35229,-0.1985
30.504,-0.58536,1.3401,0.005488,8.1819e-05,0.83434,-16.362,0,0.33,0.34622,-0.1985
30.506,-0.59808,1.29,0.0054889,8.8906e-05,0.85041,-16.023,0,0.33,0.35229,-0.1954
30.49,-0.58813,1.3603,0.0054891,8.5184e-05,0.86153,-16.191,0,0.33,0.34622,-0.1954
30.486,-0.59269,1.3805,0.005491,8.2998e-05,0.91404,-15.993,0,0.33,0.34623,-0.19231
30.503,-0.61176,1.3125,0.0054908,8.3095e-05,0.90535,-15.818,0,0.33,0.3523,-0.19231
30.452,-0.70017,1.4478,0.0054988,6.8914e-05,1.1162,-14.628,0,0.33,0.35234,-0.17676
30.437,-0.68279,1.4776,0.0054998,6.3165e-05,1.1717,-14.767,0,0.33,0.34628,-0.1767
30.466,-0.6537,1.4598,0.0054986,6.5297e-05,1.136,-15.038,0,0.33,0.34627,-0.17982
30.48,-0.67361,1.4252,0.0054977,7.066e-05,1.0864,-14.889,0,0.33,0.35233,-0.17988
30.468,0.95172,3.7683,0.0093422,0.00023342,40.09,-34.783,0,0.33,0.19421,-0.13024
30.528,1.0995,3.7642,0.01025,0.00023531,43.596,-37.125,0,0.33,0.18815,-0.13029
30.437,0.9614,3.8679,0.010077,0.00022311,45.23,-34.763,0,0.33,0.1942,-0.12713
30.501,1.1131,3.8608,0.011144,0.00022652,49.225,-37.17,0,0.33,0.18815,-0.12719
